id,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
0a3f6cde,Christopher Antwi-Adjei,gh GHA,"MF,FW",Paderborn 07,25,1994,27.4,95,3.46,62,12,7,3,10,1,6,0.22,4,1,1,0,0,0,Matches
56413b1f,Charles Aránguiz,cl CHI,MF,Leverkusen,30,1989,23.5,46,1.95,41,1,0,1,2,1,5,0.21,5,0,0,0,0,0,Matches
86e119e0,Maximilian Arnold,de GER,MF,Wolfsburg,25,1994,31.3,137,4.37,55,56,4,10,11,1,14,0.45,5,6,0,2,1,0,Matches
e26fcca3,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,22,1997,7.0,6,0.85,5,1,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
9fec8860,Ludwig Augustinsson,se SWE,"DF,MF",Werder Bremen,25,1994,10.3,28,2.73,20,6,1,0,1,0,1,0.10,1,0,0,0,0,0,Matches
e5478b87,Taiwo Awoniyi,ng NGA,"FW,MF",Mainz 05,21,1997,5.4,13,2.43,9,0,4,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Düsseldorf,24,1994,30.3,47,1.55,41,0,0,3,1,2,3,0.10,3,0,0,0,0,0,Matches
3489184e,Matthias Bader,de GER,DF,Köln,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
f261abcb,Daniel Baier,de GER,MF,Augsburg,35,1984,21.6,35,1.62,31,0,0,1,2,1,2,0.09,2,0,0,0,0,0,Matches
3a233281,Leon Bailey,jm JAM,"FW,MF",Leverkusen,21,1997,12.1,42,3.47,23,9,3,4,2,1,9,0.74,5,2,0,1,1,0,Matches
1b278bf5,Lewis Baker,eng ENG,MF,Düsseldorf,24,1995,6.1,20,3.30,7,3,4,3,3,0,2,0.33,1,0,0,1,0,0,Matches
442b56fa,Ridle Baku,de GER,"DF,MF",Mainz 05,21,1998,26.1,82,3.14,65,5,4,2,6,0,12,0.46,11,1,0,0,0,0,Matches
7c3ed041,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3f7cd8f1,Philipp Bargfrede,de GER,MF,Werder Bremen,30,1989,6.5,12,1.85,12,0,0,0,0,0,2,0.31,2,0,0,0,0,0,Matches
a2a85828,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,21,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
00242b75,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,19,2000,10.4,19,1.82,15,1,0,0,2,1,3,0.29,3,0,0,0,0,0,Matches
acc7b7ec,Fin Bartels,de GER,"MF,FW",Werder Bremen,32,1987,3.8,11,2.93,9,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
b7828a08,Oliver Batista-Meier,de GER,MF,Bayern Munich,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
47064058,Oliver Baumann,de GER,GK,Hoffenheim,29,1990,30.0,4,0.13,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
69374ff5,Julian Baumgartlinger,at AUT,MF,Leverkusen,31,1988,19.9,34,1.71,31,0,0,3,0,0,4,0.20,4,0,0,0,0,0,Matches
437f2b00,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,19,1999,16.6,53,3.19,29,3,7,8,6,0,4,0.24,1,1,0,2,0,0,Matches
fbbc8e15,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,22,1996,4.2,9,2.13,5,0,2,0,2,0,0,0.00,0,0,0,0,0,0,Matches
a53b661f,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,25,1994,23.4,67,2.87,44,1,8,6,7,1,8,0.34,3,1,1,2,1,0,Matches
8eb55dbb,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,24,1995,6.0,16,2.67,13,0,2,0,1,0,3,0.50,3,0,0,0,0,0,Matches
543ddcaf,Timo Becker,de GER,"DF,MF",Schalke 04,22,1997,3.7,7,1.87,6,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
5db45ee5,Maximilian Beier,de GER,FW,Hoffenheim,16,2002,1.2,2,1.65,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
ff182fdc,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,27,1992,3.0,11,3.69,8,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
bee0bab1,Karim Bellarabi,de GER,"FW,DF",Leverkusen,29,1990,15.8,57,3.60,39,3,6,6,3,0,9,0.57,7,0,1,0,1,0,Matches
c50281a0,Lars Bender,de GER,"DF,MF",Leverkusen,30,1989,15.3,36,2.36,27,5,1,2,1,0,2,0.13,2,0,0,0,0,0,Matches
070ec0b1,Sven Bender,de GER,DF,Leverkusen,30,1989,30.3,14,0.46,12,0,0,1,1,0,2,0.07,2,0,0,0,0,0,Matches
fe888e39,László Bénes,sk SVK,MF,M'Gladbach,21,1997,10.0,60,6.01,32,19,2,3,3,1,6,0.60,2,4,0,0,0,0,Matches
f4c7c708,Keanan Bennetts,eng ENG,MF,M'Gladbach,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
378825c7,Ramy Bensebaini,dz ALG,DF,M'Gladbach,24,1995,16.1,27,1.68,21,1,0,2,2,1,5,0.31,4,0,0,1,0,0,Matches
d5575935,Valon Berisha,xk KVX,MF,Düsseldorf,26,1993,10.5,21,2.01,13,3,0,1,3,1,1,0.10,1,0,0,0,0,0,Matches
9af1f9ff,Louis Beyer,de GER,DF,M'Gladbach,19,2000,1.2,2,1.64,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
7aac47fe,Ermin Bičakčić,ba BIH,DF,Hoffenheim,29,1990,13.1,10,0.77,8,0,0,1,1,0,1,0.08,0,0,0,0,1,0,Matches
dc62fbee,Leonardo Bittencourt,de GER,MF,Hoffenheim,25,1993,0.0,1,30.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
dc62fbee,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,25,1993,21.0,78,3.72,50,8,2,6,8,4,4,0.19,2,1,0,1,0,0,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,Bayern Munich,30,1988,20.0,19,0.95,16,0,0,2,1,0,6,0.30,5,0,0,1,0,0,Matches
bb8a42fa,Adam Bodzek,de GER,MF,Düsseldorf,33,1985,22.4,25,1.12,22,1,0,0,1,1,1,0.04,1,0,0,0,0,0,Matches
635f2732,Jean-Paul Boëtius,nl NED,MF,Mainz 05,25,1994,25.2,88,3.50,70,2,4,4,5,3,13,0.52,9,0,2,0,1,1,Matches
1fda91b3,Melayro Bogarde,nl NED,DF,Hoffenheim,17,2002,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
78b9e99c,Dennis Borkowski,de GER,FW,RB Leipzig,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
d728acae,Robin Bormuth,de GER,DF,Düsseldorf,23,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
01834aa0,Sebastiaan Bornauw,be BEL,DF,Köln,20,1999,27.2,20,0.74,17,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
b4d90315,Brandon Borrello,au AUS,"MF,FW",Freiburg,24,1995,3.3,6,1.81,2,0,2,0,2,0,1,0.30,0,0,0,0,1,0,Matches
541127d5,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,20,1999,4.7,6,1.29,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7c473e12,Dedryck Boyata,be BEL,DF,Hertha BSC,28,1990,27.1,9,0.33,7,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches
b797f558,Can Bozdogan,de GER,MF,Schalke 04,18,2001,2.6,4,1.54,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
a167537f,Julian Brandt,de GER,"MF,FW",Dortmund,23,1996,24.5,84,3.43,69,3,8,3,1,0,19,0.78,16,0,2,1,0,0,Matches
d4a2533d,Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,21,1998,18.6,95,5.12,63,14,7,7,4,0,8,0.43,6,0,2,0,0,0,Matches
e27da244,John Brooks,us USA,DF,Wolfsburg,26,1993,24.7,14,0.57,11,0,0,3,0,0,1,0.04,0,0,0,1,0,0,Matches
a7813ac4,Daniel Brosinski,de GER,DF,Mainz 05,31,1988,19.0,93,4.90,47,41,2,1,1,1,5,0.26,1,4,0,0,0,0,Matches
fbffc4b1,Jeffrey Bruma,nl NED,DF,Wolfsburg,27,1991,9.0,1,0.11,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
fbffc4b1,Jeffrey Bruma,nl NED,DF,Mainz 05,27,1991,7.5,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4e204552,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,20,1998,4.3,23,5.29,16,1,6,0,0,0,2,0.46,2,0,0,0,0,0,Matches
4e204552,Jacob Bruun Larsen,dk DEN,FW,Dortmund,20,1998,0.8,1,1.32,1,0,0,0,0,0,1,1.32,1,0,0,0,0,0,Matches
ab5b7dc1,Marius Bülter,de GER,"MF,FW",Union Berlin,26,1993,25.8,49,1.90,34,0,11,3,1,0,3,0.12,2,0,1,0,0,0,Matches
2bcc6d52,Guido Burgstaller,at AUT,FW,Schalke 04,30,1989,13.7,28,2.04,19,0,4,2,2,1,2,0.15,2,0,0,0,0,0,Matches
05f99a4a,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,19,2000,2.8,4,1.42,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9d12e142,Roman Bürki,ch SUI,GK,Dortmund,28,1990,30.8,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
d1273f09,Daniel Caligiuri,it ITA,"MF,FW",Schalke 04,31,1988,25.5,89,3.49,41,26,4,7,8,3,6,0.24,3,1,0,0,2,0,Matches
a65ce836,Emre Can,de GER,"MF,DF",Dortmund,25,1994,10.6,14,1.32,10,0,3,1,0,0,2,0.19,1,0,1,0,0,0,Matches
db401046,Koen Casteels,be BEL,GK,Wolfsburg,27,1992,26.0,6,0.23,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b3b7f5a6,Timothy Chandler,us USA,"DF,MF",Eint Frankfurt,29,1990,13.6,27,2.00,20,4,1,1,1,0,2,0.15,1,1,0,0,0,0,Matches
7961f7aa,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,25,1994,7.5,23,3.06,14,0,4,3,2,0,4,0.53,1,0,0,1,2,0,Matches
c6608135,Darko Churlinov,mk MKD,MF,Köln,19,2000,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
ecab64a0,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,32,1987,18.1,21,1.16,20,0,0,0,0,1,3,0.17,3,0,0,0,0,0,Matches
612cb8d3,Christian Clemens,de GER,FW,Köln,27,1991,0.2,1,5.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
33a95e0a,Jamilu Collins,ng NGA,DF,Paderborn 07,24,1994,29.6,49,1.65,35,4,5,1,3,1,5,0.17,4,0,1,0,0,0,Matches
042e8a49,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,23,1996,16.7,87,5.20,68,0,11,2,5,1,10,0.60,8,0,0,0,2,0,Matches
9f381d8b,Jhon Córdoba,co COL,FW,Köln,26,1993,22.2,68,3.06,42,0,6,6,13,1,10,0.45,7,0,2,1,0,0,Matches
229cd98a,Sergio Córdova,ve VEN,FW,Augsburg,21,1997,4.1,9,2.21,6,0,1,1,1,0,2,0.49,1,0,1,0,0,0,Matches
5ddb8f9f,Danny da Costa,de GER,"DF,FW",Eint Frankfurt,26,1993,15.4,45,2.91,38,2,4,0,1,0,10,0.65,7,1,2,0,0,0,Matches
0ef89a37,Philippe Coutinho,br BRA,"MF,FW",Bayern Munich,27,1992,15.7,81,5.17,67,6,3,2,2,1,12,0.77,11,0,0,0,1,0,Matches
5722eced,Mickaël Cuisance,fr FRA,"MF,FW",Bayern Munich,19,1999,3.4,17,5.02,13,2,1,0,1,0,3,0.89,2,0,0,0,1,0,Matches
dc62b55d,Matheus Cunha,br BRA,"FW,MF",Hertha BSC,20,1999,8.3,34,4.11,18,0,9,3,3,1,5,0.60,2,0,1,1,1,0,Matches
dc62b55d,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,20,1999,3.1,16,5.16,8,0,0,4,3,1,1,0.32,0,0,0,1,0,0,Matches
b0a0698b,Rafael Czichos,de GER,DF,Köln,29,1990,24.5,23,0.94,16,2,1,3,0,1,3,0.12,1,0,0,2,0,0,Matches
eac044ad,Moanes Dabbur,il ISR,FW,Hoffenheim,27,1992,8.5,29,3.41,18,0,1,3,7,0,3,0.35,2,0,0,0,1,0,Matches
db4ed67b,Mahmoud Dahoud,de GER,MF,Dortmund,23,1996,6.2,16,2.59,14,0,1,1,0,0,3,0.48,3,0,0,0,0,0,Matches
aeaf1bc1,Leon Dajaku,de GER,"DF,MF",Bayern Munich,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
3eb0f2df,Vladimír Darida,cz CZE,MF,Hertha BSC,28,1990,25.1,84,3.35,59,15,1,5,3,1,6,0.24,6,0,0,0,0,0,Matches
d781d855,Alphonso Davies,ca CAN,DF,Bayern Munich,18,2000,24.8,73,2.94,62,1,5,0,3,2,9,0.36,8,0,1,0,0,0,Matches
fe641c1a,Thomas Delaney,dk DEN,MF,Dortmund,27,1991,9.2,10,1.08,9,0,0,1,0,0,1,0.11,1,0,0,0,0,0,Matches
54b4dc4e,Kerem Demirbay,de GER,MF,Leverkusen,26,1993,17.5,87,4.97,44,35,2,6,0,0,10,0.57,4,6,0,0,0,0,Matches
dc3fa3b5,Diego Demme,de GER,MF,RB Leipzig,27,1991,13.5,37,2.75,35,1,1,0,0,0,2,0.15,2,0,0,0,0,0,Matches
aeed5c06,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,20,1999,19.7,72,3.66,51,3,14,2,2,0,10,0.51,7,0,2,0,1,0,Matches
34a0f5ff,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,21,1998,14.5,25,1.72,18,1,3,0,3,0,5,0.34,3,0,2,0,0,0,Matches
7d841904,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,28,1991,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
dc90cfbe,Bas Dost,nl NED,FW,Eint Frankfurt,30,1989,16.4,42,2.56,35,0,1,3,3,0,7,0.43,6,0,0,1,0,0,Matches
7bd5b8fd,Mamadou Doucouré,fr FRA,MF,M'Gladbach,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8954fddc,Mohamed Dräger,tn TUN,DF,Paderborn 07,23,1996,16.2,30,1.86,20,5,1,2,2,0,5,0.31,4,0,0,1,0,0,Matches
6fd8a334,Aleksandar Dragović,at AUT,DF,Leverkusen,28,1991,11.4,13,1.14,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
809940aa,Dominick Drexler,de GER,"MF,FW",Köln,29,1990,17.6,66,3.74,47,5,3,3,6,2,7,0.40,6,0,0,0,1,0,Matches
79ca3e23,Ondrej Duda,sk SVK,MF,Hertha BSC,24,1994,5.0,17,3.42,9,0,4,2,1,1,2,0.40,2,0,0,0,0,0,Matches
cf623c78,Erik Durm,de GER,"DF,FW",Eint Frankfurt,27,1992,5.7,13,2.29,8,2,1,2,0,0,1,0.18,1,0,0,0,0,0,Matches
d571df78,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,21,1998,5.7,15,2.64,9,1,1,3,1,0,0,0.00,0,0,0,0,0,0,Matches
beb882a8,Maximilian Eggestein,de GER,MF,Werder Bremen,22,1996,31.7,83,2.62,65,0,4,9,2,3,6,0.19,4,0,0,1,0,1,Matches
76b2817e,Kingsley Ehizibue,nl NED,DF,Köln,24,1995,25.9,38,1.47,27,2,5,1,3,0,4,0.15,3,0,1,0,0,0,Matches
6cb0211b,Ilay Elmkies,il ISR,MF,Hoffenheim,19,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
48035304,Nico Elvedi,ch SUI,DF,M'Gladbach,22,1996,29.1,9,0.31,8,0,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
0b4f388a,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,22,1997,17.2,53,3.08,34,0,6,6,7,0,9,0.52,6,0,0,1,2,0,Matches
b48215cd,Alexander Esswein,de GER,"FW,MF",Hertha BSC,29,1990,2.4,5,2.11,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
cce7087c,Antony Evans,eng ENG,"MF,DF",Paderborn 07,20,1998,1.7,7,4.06,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
b82880c6,Simon Falette,gn GUI,DF,Eint Frankfurt,27,1992,1.0,4,4.00,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
677da306,Ohis Felix Uduokhai,de GER,DF,Augsburg,21,1997,21.8,11,0.50,7,3,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
3bb625ac,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,23,1996,16.5,32,1.94,26,0,2,2,1,1,1,0.06,1,0,0,0,0,0,Matches
8e58987d,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,32,1986,8.6,6,0.70,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
316162b6,Oliver Fink,de GER,"MF,FW",Düsseldorf,37,1982,7.5,23,3.07,15,0,2,1,2,3,2,0.27,1,0,0,0,1,0,Matches
f9e7c4ac,Alfreð Finnbogason,is ISL,FW,Augsburg,30,1989,10.7,32,2.98,24,0,2,4,1,1,4,0.37,3,0,1,0,0,0,Matches
a92ab7be,Mark Flekken,nl NED,GK,Freiburg,26,1993,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9a2e0ccc,Emil Forsberg,se SWE,MF,RB Leipzig,27,1991,12.7,53,4.19,37,7,1,1,5,2,4,0.32,3,0,0,0,1,0,Matches
626fab5f,Raphael Framberger,de GER,DF,Augsburg,23,1995,13.1,18,1.38,13,1,2,0,2,0,3,0.23,2,0,1,0,0,0,Matches
482b70ad,Mike Frantz,de GER,MF,Freiburg,32,1986,3.9,8,2.06,7,0,0,1,0,0,1,0.26,1,0,0,0,0,0,Matches
f86ad3f5,Marco Friedl,at AUT,"DF,MF",Werder Bremen,21,1998,24.3,43,1.77,31,11,0,1,0,0,4,0.16,4,0,0,0,0,0,Matches
b77f44a4,Marvin Friedrich,de GER,DF,Union Berlin,23,1995,31.0,28,0.90,16,1,2,5,3,1,3,0.10,0,0,0,1,2,0,Matches
55557b25,Samúel Friðjónsson,is ISL,MF,Paderborn 07,23,1996,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
4f16405e,Niclas Füllkrug,de GER,FW,Werder Bremen,26,1993,4.5,12,2.68,8,0,1,1,1,1,1,0.22,1,0,0,0,0,0,Matches
16daec92,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,24,1995,11.6,34,2.92,20,1,2,3,7,1,4,0.34,4,0,0,0,0,0,Matches
3f65898c,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,32,1986,27.0,35,1.30,30,1,0,1,2,1,4,0.15,3,0,0,1,0,0,Matches
37f606f0,Dennis Geiger,de GER,MF,Hoffenheim,21,1998,12.6,50,3.96,26,20,1,1,2,0,6,0.48,4,2,0,0,0,0,Matches
a4f94a0d,Christian Gentner,de GER,MF,Union Berlin,33,1985,27.1,68,2.50,48,3,1,4,9,3,7,0.26,4,0,0,0,3,0,Matches
62ab9184,Yannick Gerhardt,de GER,MF,Wolfsburg,25,1994,9.2,20,2.18,15,0,0,2,2,1,0,0.00,0,0,0,0,0,0,Matches
7242b495,Niko Gießelmann,de GER,DF,Düsseldorf,27,1991,22.9,48,2.10,29,14,0,2,3,0,2,0.09,2,0,0,0,0,0,Matches
17376543,Rafał Gikiewicz,pl POL,GK,Union Berlin,31,1987,33.0,10,0.30,7,2,0,1,0,0,1,0.03,1,0,0,0,0,0,Matches
e5f63987,Daniel Ginczek,de GER,FW,Wolfsburg,28,1991,8.5,25,2.93,13,0,3,8,1,0,3,0.35,1,0,0,2,0,0,Matches
f521b80a,Matthias Ginter,de GER,DF,M'Gladbach,25,1994,30.9,31,1.00,27,0,0,4,0,0,6,0.19,5,0,0,1,0,0,Matches
431c837b,Klaus Gjasula,al ALB,MF,Paderborn 07,29,1989,25.3,54,2.13,48,0,1,3,0,2,3,0.12,2,0,0,1,0,0,Matches
88e357ef,Serge Gnabry,de GER,"FW,MF",Bayern Munich,24,1995,24.4,106,4.35,75,0,17,10,3,1,17,0.70,13,0,3,1,0,0,Matches
deee6467,Akaki Gogia,de GER,"MF,FW",Union Berlin,27,1992,1.3,8,5.95,5,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
d5980989,Benjamin Goller,de GER,"FW,MF",Werder Bremen,20,1999,3.2,5,1.56,5,0,0,0,0,0,1,0.31,1,0,0,0,0,0,Matches
49ffe0f2,Jérôme Gondorf,de GER,MF,Freiburg,31,1988,1.3,6,4.50,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
cc86b9a3,Leon Goretzka,de GER,MF,Bayern Munich,24,1995,16.8,61,3.63,51,0,3,3,3,1,14,0.83,9,0,0,2,2,1,Matches
9efa1d25,Mario Götze,de GER,FW,Dortmund,27,1992,5.8,18,3.11,16,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1025db8e,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,28,1991,18.3,12,0.66,9,0,1,0,0,2,2,0.11,1,0,0,0,0,1,Matches
8e235926,Michael Gregoritsch,at AUT,"MF,FW",Augsburg,25,1994,3.4,10,2.97,9,0,0,0,1,0,1,0.30,1,0,0,0,0,0,Matches
8e235926,Michael Gregoritsch,at AUT,FW,Schalke 04,25,1994,9.2,16,1.74,13,0,1,1,1,0,1,0.11,1,0,0,0,0,0,Matches
54e4866f,Vincenzo Grifo,it ITA,MF,Hoffenheim,26,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
54e4866f,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,26,1993,18.0,90,4.91,46,23,7,10,3,1,11,0.60,7,4,0,0,0,0,Matches
ffbbc83b,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,23,1995,26.8,69,2.58,53,1,7,2,4,2,5,0.19,5,0,0,0,0,0,Matches
14a7af33,Christian Groß,de GER,"DF,MF",Werder Bremen,30,1989,9.7,8,0.83,5,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
f2dd9a21,Carlos Gruezo,ec ECU,MF,Augsburg,24,1995,9.8,11,1.12,10,0,0,0,1,0,2,0.20,2,0,0,0,0,0,Matches
8b8e759d,Marko Grujić,rs SRB,MF,Hertha BSC,23,1996,26.8,48,1.79,40,0,4,3,1,0,7,0.26,6,0,1,0,0,0,Matches
048a1cbc,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,25,1993,25.9,72,2.78,52,8,3,3,4,2,7,0.27,6,0,0,1,0,0,Matches
4942dad3,Babacar Guèye,sn SEN,FW,Paderborn 07,24,1994,1.2,1,0.82,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
e6c43eec,Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,28,1990,22.9,31,1.35,26,0,3,2,0,0,2,0.09,2,0,0,0,0,0,Matches
bcb2ccd8,Péter Gulácsi,hu HUN,GK,RB Leipzig,29,1990,32.0,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
25ab9c9c,Manuel Gulde,de GER,DF,Freiburg,28,1991,15.2,19,1.25,15,0,0,4,0,0,1,0.07,0,0,0,1,0,0,Matches
8593f88c,Christian Günter,de GER,DF,Freiburg,26,1993,33.7,133,3.95,73,47,3,5,5,0,13,0.39,5,5,0,2,1,0,Matches
1bcca8b8,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,31,1987,1.0,9,9.42,6,3,0,0,0,0,1,1.05,0,1,0,0,0,0,Matches
