id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
f7691f63,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,33,1988,22.7,8,0,0,34,25,4,188,21,43,1,0,0,132,19,25,43.2,Matches
57a46f3f,Isaac Lihadji,fr FRA,"MF,FW",Lille,19,2002,2.6,1,0,0,4,5,0,9,2,3,1,0,0,15,1,3,25.0,Matches
ff800ed8,Pol Lirola,es ESP,"DF,FW",Marseille,23,1997,19.7,1,0,0,11,13,10,71,13,16,0,0,0,100,19,8,70.4,Matches
40221fa7,Banzouzi Locko,fr FRA,"MF,DF",Reims,19,2002,11.2,4,0,0,15,12,2,10,14,19,0,0,0,64,12,16,42.9,Matches
f00de885,Anthony Lopes,pt POR,GK,Lyon,30,1990,33.1,1,1,0,1,4,0,0,3,0,0,0,0,34,4,1,80.0,Matches
20b9f052,Pau López,es ESP,GK,Marseille,26,1994,29.0,4,0,0,0,3,0,0,0,0,0,0,0,52,6,0,100.0,Matches
64c14d49,Dion Lopy,sn SEN,MF,Reims,19,2002,18.2,4,0,0,38,17,1,4,22,29,0,1,0,121,14,17,45.2,Matches
9004f318,Samuel Loric,fr FRA,DF,Lorient,21,2000,3.0,0,0,0,4,5,1,13,5,5,0,1,0,19,7,2,77.8,Matches
fc4cf6a7,Jordan Lotomba,ch SUI,DF,Nice,22,1998,19.8,4,0,0,11,23,2,44,12,17,0,0,0,86,12,15,44.4,Matches
9af3613f,Johaneko Louisjean,fr FRA,DF,Bordeaux,17,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
a99138af,Jean Lucas,br BRA,MF,Monaco,23,1998,16.1,3,1,1,27,25,2,64,13,25,0,0,0,131,14,25,35.9,Matches
5b9512c5,Castello Lukeba,fr FRA,DF,Lyon,18,2002,23.3,1,0,0,18,13,1,0,38,19,0,2,0,179,41,36,53.2,Matches
199ff86e,Levi Lumeka,eng ENG,"MF,FW",Troyes,22,1998,0.7,0,0,0,2,1,2,2,0,0,0,0,0,2,0,2,0.0,Matches
080de72a,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,20,2001,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,100.0,Matches
b3f8bdef,Deiver Machado,co COL,"DF,MF",Lens,27,1993,5.8,1,0,0,4,11,2,18,3,14,0,0,0,33,6,3,66.7,Matches
0bb6e193,Yvann Macon,fr FRA,DF,Saint-Étienne,22,1998,17.0,7,0,0,23,12,0,58,18,22,0,0,1,100,16,29,35.6,Matches
bec3d251,Louis Mafouta,cf CTA,FW,Metz,27,1994,5.8,0,0,0,16,5,5,1,0,0,0,0,0,8,10,22,31.3,Matches
d4d35152,Hugo Magnetti,fr FRA,MF,Brest,23,1998,16.3,4,0,0,26,20,0,9,25,34,0,0,0,130,6,9,40.0,Matches
caa7aaea,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,24,1997,19.1,2,0,0,21,25,5,12,20,31,1,0,0,99,36,39,48.0,Matches
e768de1f,Habib Maïga,ci CIV,MF,Metz,25,1996,14.1,6,0,0,29,10,0,22,14,28,0,1,0,92,17,11,60.7,Matches
bc0bfc64,Josh Maja,ng NGA,FW,Bordeaux,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
46907171,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,29,1991,3.6,1,0,0,5,14,1,7,0,3,0,0,0,17,2,5,28.6,Matches
fc46aab1,Lovro Majer,hr CRO,"MF,FW",Rennes,23,1998,20.4,1,0,0,35,32,1,85,11,21,0,0,0,140,3,10,23.1,Matches
654f49ca,Béni Makouana,cg CGO,"FW,MF",Montpellier,18,2002,3.6,4,0,0,10,1,2,9,3,2,0,0,0,10,1,9,10.0,Matches
0f86995c,Hianga Mananga Mbock,fr FRA,MF,Brest,21,1999,8.9,3,0,0,20,10,0,0,5,12,0,1,0,48,11,11,50.0,Matches
c26a3918,Vincent Manceau,fr FRA,DF,Angers,32,1989,26.2,2,1,1,13,14,0,10,32,19,0,0,0,165,16,35,31.4,Matches
1d2d5cc8,Steve Mandanda,fr FRA,GK,Marseille,36,1985,9.0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,100.0,Matches
c20bdcd7,Reinildo Mandava,mz MOZ,DF,Lille,27,1994,16.9,7,0,0,33,27,1,20,37,23,0,0,0,102,27,11,71.1,Matches
f7d3a773,Anthony Mandrea,dz ALG,GK,Angers,24,1996,10.0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,100.0,Matches
f520049f,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,30,1991,13.1,9,0,0,19,11,0,0,17,12,0,1,0,66,36,21,63.2,Matches
c801616a,Thomas Mangani,fr FRA,MF,Angers,34,1987,24.4,6,0,0,25,14,0,88,36,30,0,0,0,141,26,32,44.8,Matches
eef2d8ce,Ricardo Mangas,pt POR,DF,Bordeaux,23,1998,26.1,2,0,0,26,29,1,39,25,22,0,1,1,132,25,31,44.6,Matches
706a60e1,Myziane Maolida,fr FRA,MF,Nice,22,1999,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,Matches
3544641e,Sekou Mara,fr FRA,"FW,MF",Bordeaux,19,2002,10.1,2,0,0,21,24,2,4,2,4,1,0,0,34,30,34,46.9,Matches
e3d0b0c4,Marcelo,br BRA,DF,Bordeaux,34,1987,10.0,4,0,0,7,2,0,0,13,5,0,0,1,56,42,6,87.5,Matches
e3d0b0c4,Marcelo,br BRA,DF,Lyon,34,1987,2.0,1,0,0,4,1,0,0,4,3,0,0,1,12,14,6,70.0,Matches
d9764034,Guillermo Maripán,cl CHI,DF,Monaco,27,1994,20.4,5,0,0,20,10,1,1,25,24,0,0,0,118,45,36,55.6,Matches
d5f2f82b,Marquinhos,br BRA,DF,Paris S-G,27,1994,31.8,5,0,0,6,11,1,6,16,14,0,0,0,181,41,39,51.3,Matches
468fdbad,Jonas Martin,fr FRA,MF,Rennes,31,1990,23.4,8,0,0,32,14,0,3,22,20,0,0,0,147,20,15,57.1,Matches
3ef0fa48,Gelson Martins,pt POR,"MF,FW",Monaco,26,1995,21.2,4,0,0,22,33,15,35,17,27,0,0,0,112,22,23,48.9,Matches
feb5d972,Pape Matar Sarr,sn SEN,MF,Metz,18,2002,23.7,7,0,0,32,22,1,4,29,26,0,0,0,171,29,30,49.2,Matches
15944afd,Eliot Matazo,be BEL,MF,Monaco,19,2002,8.8,1,0,0,16,8,0,1,13,7,0,0,0,45,8,13,38.1,Matches
cf1ef7ec,Chrislain Matsima,fr FRA,DF,Monaco,19,2002,1.5,0,0,0,0,2,0,0,1,2,0,0,0,8,4,1,80.0,Matches
a17a94d6,Azor Matusiwa,nl NED,MF,Reims,23,1998,27.4,8,1,1,29,30,0,3,62,32,0,1,0,169,27,31,46.6,Matches
30144daa,Stephy Mavididi,eng ENG,"FW,MF",Montpellier,23,1998,25.5,4,0,0,23,44,6,26,8,13,0,0,0,93,7,36,16.3,Matches
810edef9,Derek Mazou-Sacko,fr FRA,"FW,DF",Troyes,16,2004,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
42fd9c7f,Kylian Mbappé,fr FRA,FW,Paris S-G,22,1998,33.6,10,0,0,28,53,39,68,5,8,4,0,0,63,4,10,28.6,Matches
14d2670e,Amadou Mbengue,sn SEN,"DF,MF",Metz,19,2002,6.8,4,0,0,12,1,0,0,10,10,0,0,0,43,5,7,41.7,Matches
890bc029,Jason Mbock,fr FRA,FW,Angers,21,1999,0.2,1,0,0,0,2,1,1,0,0,0,0,0,1,0,2,0.0,Matches
3f3a2cba,Moustapha Mbow,sn SEN,DF,Reims,21,2000,1.0,0,0,0,0,0,0,0,1,6,0,0,0,4,1,0,100.0,Matches
46750e9c,Nathanael Mbuku,fr FRA,"FW,MF",Reims,19,2002,15.8,1,0,0,10,39,2,35,11,13,0,0,0,67,10,14,41.7,Matches
6f5ec8bb,Facundo Medina,ar ARG,DF,Lens,22,1999,28.8,11,0,0,36,11,0,5,37,42,0,2,0,224,37,34,52.1,Matches
d21e361a,Farid El Melali,dz ALG,FW,Angers,24,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,Matches
70c52749,Birger Meling,no NOR,DF,Rennes,26,1994,20.3,3,0,0,14,21,2,25,22,27,0,0,0,94,14,17,45.2,Matches
1545cf15,Houboulang Mendes,fr FRA,DF,Lorient,23,1998,35.8,5,1,1,40,18,4,65,41,28,1,0,1,178,27,36,42.9,Matches
f20e4cc9,Nuno Mendes,pt POR,DF,Paris S-G,19,2002,18.4,3,0,0,19,24,1,39,21,29,0,0,0,109,10,11,47.6,Matches
6690ef25,Pedro Mendes,pt POR,DF,Montpellier,30,1990,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100.0,Matches
c6e5d20f,Thiago Mendes,br BRA,"MF,DF",Lyon,29,1992,20.7,3,1,0,23,16,0,11,34,22,0,1,0,151,26,20,56.5,Matches
9f0f4b49,Arial Mendy,sn SEN,"DF,FW",Clermont Foot,26,1994,8.8,1,0,0,6,11,0,39,7,4,0,0,0,47,5,9,35.7,Matches
e472a6f6,Batista Mendy,fr FRA,"MF,DF",Angers,21,2000,26.8,5,0,0,53,10,1,5,34,28,0,1,2,165,24,24,50.0,Matches
9bdd8118,Gideon Mensah,gh GHA,DF,Bordeaux,23,1998,13.4,1,1,0,16,4,2,54,16,24,0,2,0,105,16,9,64.0,Matches
0bfca6a1,Quentin Merlin,fr FRA,"DF,MF",Nantes,19,2002,21.4,0,0,0,10,4,1,137,27,28,0,0,0,145,10,24,29.4,Matches
d70ce98e,Lionel Messi,ar ARG,"FW,MF",Paris S-G,34,1987,23.9,0,0,0,6,35,10,32,4,3,0,0,0,55,4,3,57.1,Matches
ce492295,Mexer,mz MOZ,DF,Bordeaux,32,1988,13.6,2,0,0,4,7,0,6,21,10,0,1,0,93,22,25,46.8,Matches
fe6c1add,Edouard Michut,fr FRA,MF,Paris S-G,18,2003,0.8,0,1,0,2,4,0,0,1,0,0,0,0,5,0,1,0.0,Matches
4788cb6b,Georges Mikautadze,ge GEO,FW,Metz,20,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
14df1d7f,William Mikelbrencis,fr FRA,DF,Metz,17,2004,6.8,0,0,0,13,2,0,23,5,5,0,0,0,42,1,7,12.5,Matches
85613cf0,Arkadiusz Milik,pl POL,FW,Marseille,27,1994,15.7,1,0,0,19,8,8,5,3,2,0,0,0,22,21,27,43.8,Matches
065dc209,Terem Moffi,ng NGA,FW,Lorient,22,1999,30.1,1,0,0,24,18,16,7,4,10,1,0,0,72,45,84,34.9,Matches
cdc4458b,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,19,2001,1.4,0,0,0,1,4,0,1,1,0,0,0,0,7,1,4,20.0,Matches
7e82a78f,Florent Mollet,fr FRA,"FW,MF",Montpellier,29,1991,29.2,6,0,0,34,50,10,105,24,22,0,0,0,132,13,24,35.1,Matches
84d94b91,Thomas Monconduit,fr FRA,MF,Lorient,30,1991,25.0,5,0,0,46,33,0,43,22,25,0,0,0,160,35,23,60.3,Matches
e97150c0,Jérémy Morel,mg MAD,DF,Lorient,37,1984,6.7,0,0,0,4,5,0,1,7,9,0,0,0,37,9,9,50.0,Matches
3eaf8817,Lebo Mothiba,za RSA,"FW,MF",Troyes,25,1996,5.8,1,0,0,10,16,4,1,2,4,1,0,0,15,8,13,38.1,Matches
3eaf8817,Lebo Mothiba,za RSA,FW,Strasbourg,25,1996,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
81ac108d,Baptiste Mouazan,fr FRA,MF,Lorient,19,2001,1.1,0,0,0,3,0,0,2,1,3,0,0,0,5,0,2,0.0,Matches
2591b066,Aimen Moueffek,fr FRA,MF,Saint-Étienne,20,2001,4.8,1,0,0,5,8,0,3,2,4,0,0,0,40,8,10,44.4,Matches
5f26e0c5,Harold Moukoudi,cm CMR,DF,Saint-Étienne,23,1997,18.5,3,0,0,14,5,0,0,35,12,0,0,0,90,28,17,62.2,Matches
28a65a2c,Jessy Moulin,fr FRA,GK,Troyes,35,1986,7.0,3,1,1,1,2,0,0,1,0,0,0,0,8,1,1,50.0,Matches
19ba6c6d,Steve Mounié,bj BEN,FW,Brest,26,1994,25.7,2,0,0,43,28,10,10,6,6,0,0,0,65,223,120,65.0,Matches
af0c835b,Samuel Moutoussamy,cd COD,MF,Nantes,24,1996,16.8,5,0,0,33,11,0,6,17,32,0,0,0,98,10,23,30.3,Matches
2acf0cd7,Marshall Munetsi,zw ZIM,"MF,DF",Reims,25,1996,20.9,7,0,0,39,21,2,4,43,17,1,0,0,106,59,33,64.1,Matches
ee158be5,Junior Mwanga,fr FRA,DF,Bordeaux,18,2003,1.0,0,0,0,0,0,0,1,0,2,0,0,0,6,0,1,0.0,Matches
e50623a0,Kévin N'Doram,fr FRA,MF,Metz,25,1996,13.7,5,0,0,22,13,0,2,19,8,0,0,0,66,15,11,57.7,Matches
b85e57bb,Eric N'Jo,fr FRA,DF,Troyes,17,2004,1.1,0,0,0,3,0,0,0,2,0,0,0,0,4,1,4,20.0,Matches
249ac66d,Vital N'Simba,cd COD,DF,Clermont Foot,28,1993,31.0,4,0,0,28,49,0,111,29,45,0,0,0,241,14,21,40.0,Matches
a6b6fa6e,Mickael Nade,fr FRA,DF,Saint-Étienne,22,1999,28.5,4,0,0,44,31,1,0,60,35,0,1,0,176,67,32,67.7,Matches
2d70dbe5,Paul Nardi,fr FRA,GK,Lorient,27,1994,22.0,1,0,0,0,3,0,0,0,0,0,0,0,14,3,1,75.0,Matches
ecada4fc,Keylor Navas,cr CRC,GK,Paris S-G,34,1986,20.6,0,1,0,1,1,0,0,0,0,0,0,0,36,2,0,100.0,Matches
87e9c7cd,Papa Ndiaga Yade,sn SEN,"DF,FW",Metz,21,2000,7.7,3,0,0,8,7,0,31,10,10,0,0,0,54,3,5,37.5,Matches
5cdddffa,Tanguy Ndombele,fr FRA,MF,Lyon,24,1996,7.8,3,0,0,13,19,0,2,3,14,0,0,0,41,6,4,60.0,Matches
8e697a8f,Dan Ndoye,ch SUI,"FW,MF",Nice,20,2000,2.3,0,0,0,3,2,1,1,0,0,0,0,0,9,2,8,20.0,Matches
69384e5d,Neymar,br BRA,"FW,MF",Paris S-G,29,1992,20.6,10,0,0,31,70,11,64,4,19,1,0,0,84,5,4,55.6,Matches
0ad37003,Yvan Neyou,cm CMR,MF,Saint-Étienne,24,1997,10.4,4,1,1,17,20,0,4,23,13,0,0,0,79,6,8,42.9,Matches
75a63397,Opa Nguette,sn SEN,"FW,MF",Metz,27,1994,11.6,1,0,0,12,24,4,5,2,14,0,0,0,47,21,25,45.7,Matches
8eef18aa,Sikou Niakaté,fr FRA,DF,Metz,22,1999,7.3,2,0,0,10,5,0,1,27,7,0,0,1,50,11,5,68.8,Matches
46faabfa,Ibrahima Niane,sn SEN,FW,Metz,22,1999,17.6,2,1,0,14,24,11,7,3,1,0,0,0,50,65,79,45.1,Matches
2054d037,M'Baye Niang,sn SEN,FW,Bordeaux,26,1994,8.6,3,0,0,23,19,8,3,1,0,0,0,0,18,28,36,43.8,Matches
ff20acfe,Cheikh Niasse,sn SEN,"FW,MF",Lille,21,2000,0.5,1,0,0,1,1,0,0,1,2,0,0,0,5,3,1,75.0,Matches
91f2da4c,Casimir Ninga,td CHA,FW,Angers,28,1993,4.5,2,0,0,11,13,3,3,1,1,0,0,0,20,2,15,11.8,Matches
7b9a9e25,Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,23,1998,20.8,4,0,0,20,48,4,83,6,11,1,1,0,84,16,36,30.8,Matches
afb0c500,Alexander Nübel,de GER,GK,Monaco,24,1996,38.0,1,0,0,0,2,0,0,0,0,0,0,1,58,4,0,100.0,Matches
6043997c,Gerzino Nyamsi,fr FRA,DF,Strasbourg,24,1997,33.2,4,0,0,34,4,1,2,25,21,0,0,0,178,90,44,67.2,Matches
6993927b,Florent Ogier,fr FRA,DF,Clermont Foot,32,1989,27.0,6,0,0,18,13,0,2,37,17,0,1,0,134,67,51,56.8,Matches
4534a352,Warmed Omari,fr FRA,DF,Rennes,21,2000,31.1,6,0,0,24,17,0,2,31,17,0,0,0,157,46,23,66.7,Matches
c631f952,Jonas Omlin,ch SUI,GK,Montpellier,27,1994,28.7,0,1,0,1,2,0,0,0,1,0,0,1,58,10,0,100.0,Matches
828657ff,Amadou Onana,be BEL,MF,Lille,19,2001,15.1,2,1,0,31,25,2,1,30,31,0,0,0,100,24,21,53.3,Matches
b5bb8188,Jean Onana,cm CMR,MF,Bordeaux,21,2000,20.4,3,1,0,38,37,1,18,36,49,0,0,0,174,46,29,61.3,Matches
243f4a0b,Otávio,br BRA,MF,Bordeaux,27,1994,12.7,3,0,0,20,10,0,4,18,23,0,0,0,70,5,10,33.3,Matches
2f9e4435,Dango Ouattara,bf BFA,"MF,FW",Lorient,19,2002,9.0,4,0,0,21,20,0,18,14,15,0,0,0,47,21,20,51.2,Matches
ea02beaf,Remi Oudin,fr FRA,"MF,FW",Bordeaux,24,1996,19.3,6,0,0,14,14,3,67,27,18,0,0,0,109,17,17,50.0,Matches
ae7d0ecd,Alexandre Oukidja,dz ALG,GK,Metz,33,1988,20.8,2,1,0,1,13,0,0,1,0,0,1,1,22,13,0,100.0,Matches
83299cc0,Azzedine Ounahi,ma MAR,MF,Angers,21,2000,18.1,2,0,0,20,26,1,19,26,22,1,0,0,94,13,16,44.8,Matches
e3e05edf,Ambroise Oyongo,cm CMR,DF,Montpellier,30,1991,7.3,5,0,0,7,10,1,23,6,4,0,1,0,32,4,12,25.0,Matches
f86ca403,Vincent Pajot,fr FRA,MF,Metz,30,1990,25.7,6,1,0,53,40,0,10,51,56,0,1,0,147,22,24,47.8,Matches
779847d6,Nicolas Pallois,fr FRA,DF,Nantes,33,1987,27.2,8,1,1,17,8,1,6,53,33,0,1,0,190,45,25,64.3,Matches
e5c1e0ca,Erik Palmer-Brown,us USA,DF,Troyes,24,1997,19.3,2,0,0,18,10,0,0,34,22,0,3,0,102,29,17,63.0,Matches
e0bc6fdc,Emerson Palmieri,it ITA,DF,Lyon,26,1994,25.2,3,1,0,15,23,1,69,27,25,0,1,0,122,42,29,59.2,Matches
9b6f7fd5,Lucas Paquetá,br BRA,"MF,FW",Lyon,23,1997,30.0,3,0,0,63,64,6,31,9,38,1,0,0,189,44,48,47.8,Matches
2306bfde,Rubén Pardo,es ESP,MF,Bordeaux,28,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
dff153a4,Leandro Paredes,ar ARG,MF,Paris S-G,27,1994,9.3,3,0,0,10,8,0,0,10,13,0,0,0,86,5,3,62.5,Matches
25146df0,Strahinja Pavlović,rs SRB,DF,Monaco,20,2001,5.0,4,1,1,11,7,0,5,9,16,0,2,0,34,18,10,64.3,Matches
58ae47b2,Dimitri Payet,fr FRA,"FW,MF",Marseille,34,1987,28.8,3,0,0,9,43,3,236,9,8,1,0,0,75,3,7,30.0,Matches
f8ce97ca,Timothee Pembele,fr FRA,DF,Bordeaux,18,2002,15.7,3,0,0,19,17,1,41,16,8,0,0,0,81,10,16,38.5,Matches
5c42e7ce,Brayann Pereira,fr FRA,"DF,MF",Lens,18,2003,0.2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0.0,Matches
8fd9996f,Danilo Pereira,pt POR,MF,Paris S-G,29,1991,22.6,2,0,0,22,23,1,0,37,17,0,0,0,163,31,16,66.0,Matches
8846a40f,Mathias Pereira Lage,pt POR,DF,Angers,24,1996,11.6,0,0,0,24,14,1,26,21,7,1,0,0,63,14,29,32.6,Matches
a5549ec1,Luan Peres Petroni,br BRA,DF,Marseille,27,1994,29.8,6,0,0,19,18,0,24,43,35,0,1,1,143,41,24,63.1,Matches
49070d66,Lucas Perrin,fr FRA,DF,Strasbourg,22,1998,27.8,5,0,0,46,31,2,4,42,32,0,1,0,169,53,19,73.6,Matches
b98cea65,Danijel Petković,me MNE,GK,Angers,28,1993,15.0,1,0,0,0,3,0,0,1,0,0,0,0,14,4,0,100.0,Matches
00638016,Léo Pétrot,fr FRA,DF,Lorient,24,1997,20.2,0,0,0,7,10,0,1,22,17,0,1,0,93,29,47,38.2,Matches
f98b15f0,Romain Philippoteaux,fr FRA,MF,Brest,33,1988,0.3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0.0,Matches
ff44d058,Jérôme Phojo,fr FRA,DF,Clermont Foot,28,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
a634b9d2,Jérémy Pied,fr FRA,"DF,FW",Lille,32,1989,0.1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,100.0,Matches
64ba07c0,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,23,1998,28.3,6,0,0,27,29,3,38,48,45,0,0,0,129,14,25,35.9,Matches
d6f6ce93,Julian Pollersbeck,de GER,GK,Lyon,26,1994,4.8,0,0,0,0,1,0,0,1,0,0,0,0,10,0,0,,Matches
c252c705,Gaëtan Poussin,fr FRA,GK,Bordeaux,22,1999,13.0,3,0,0,0,1,0,0,0,1,0,0,1,23,6,0,100.0,Matches
51c30111,Sanjin Prcić,ba BIH,MF,Strasbourg,27,1993,24.3,4,0,0,24,9,0,49,47,28,1,0,0,181,15,15,50.0,Matches
b0547a87,Nicolas de Préville,fr FRA,"FW,MF",Metz,30,1991,21.9,5,0,0,46,55,8,76,5,8,0,0,0,105,47,59,44.3,Matches
0630eb63,Nemanja Radonjić,rs SRB,FW,Marseille,25,1996,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,Matches
0c2ac3cb,Rafinha,br BRA,"FW,MF",Paris S-G,28,1993,2.4,0,0,0,4,5,0,1,4,8,0,0,0,14,0,1,0.0,Matches
58ad9383,Predrag Rajković,rs SRB,GK,Reims,25,1995,38.0,3,0,0,0,7,0,0,1,2,0,0,0,41,10,2,83.3,Matches
8dbff17c,Adil Rami,fr FRA,DF,Troyes,35,1985,13.0,1,0,0,6,5,0,1,16,9,0,0,0,71,18,11,62.1,Matches
08511d65,Sergio Ramos,es ESP,DF,Paris S-G,35,1986,8.9,3,1,1,11,4,1,0,8,5,0,0,0,46,14,7,66.7,Matches
25749008,Elba Rashani,xk KVX,"FW,MF",Clermont Foot,28,1993,19.5,3,0,0,39,30,5,38,11,21,0,0,0,117,20,44,31.3,Matches
d504b3e1,Jeff Reine-Adélaïde,fr FRA,"MF,DF",Lyon,23,1998,2.2,0,0,0,4,3,1,1,0,3,0,0,0,20,0,2,0.0,Matches
507d7569,Tiago Ribeiro,pt POR,FW,Monaco,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
5f0241b2,Sergio Rico,es ESP,GK,Paris S-G,27,1993,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
beae3a73,Renaud Ripart,fr FRA,"MF,FW",Troyes,28,1993,21.0,2,0,0,24,41,5,48,19,21,1,0,0,97,37,55,40.2,Matches
ea0aa7e0,Mihailo Ristić,rs SRB,DF,Montpellier,25,1995,20.0,3,1,0,26,27,0,61,17,32,0,0,0,115,21,14,60.0,Matches
46a7b605,Maxence Rivera,fr FRA,FW,Saint-Étienne,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
59d93937,Patrick Roberts,eng ENG,MF,Troyes,24,1997,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
5f011e05,Stian Rode Gregersen,no NOR,DF,Bordeaux,26,1995,21.7,7,0,0,25,23,1,6,38,26,0,2,0,125,34,33,50.7,Matches
3814b753,Gerson Rodrigues,lu LUX,"FW,MF",Troyes,26,1995,9.4,6,0,0,28,16,6,10,0,9,0,0,0,27,16,18,47.1,Matches
ed45c4a5,Valentin Rongier,fr FRA,"MF,DF",Marseille,26,1994,24.4,3,0,0,34,28,0,7,33,51,0,1,0,152,19,27,41.3,Matches
1a6b7ea4,Pablo Rosario,nl NED,MF,Nice,24,1997,30.3,7,0,0,36,22,2,15,38,37,0,0,0,175,43,31,58.1,Matches
60f58477,Roli Pereira de Sa,fr FRA,MF,Nantes,24,1996,6.4,1,0,0,8,5,1,6,6,4,0,0,0,47,6,5,54.5,Matches
7d9f3d69,Mathys Saban,fr FRA,"FW,MF",Saint-Étienne,19,2002,0.8,1,0,0,2,0,0,2,0,2,0,0,0,1,0,3,0.0,Matches
6388e356,Falaye Sacko,ml MLI,DF,Saint-Étienne,26,1995,7.4,0,0,0,9,2,0,8,4,10,0,0,0,53,6,2,75.0,Matches
c2e5f306,Rafiki Said Ahamada,fr FRA,"MF,FW",Brest,21,2000,1.4,1,0,0,6,3,1,5,0,3,0,0,0,14,4,0,100.0,Matches
90fcf472,Wesley Saïd,fr FRA,"FW,MF",Lens,26,1995,7.3,2,0,0,17,6,3,10,2,5,1,0,0,17,6,7,46.2,Matches
87935cf3,Mamadou Sakho,fr FRA,DF,Montpellier,31,1990,28.6,3,0,0,8,9,0,0,41,22,0,1,0,183,47,31,60.3,Matches
381d7d54,Bakary Sako,ml MLI,"FW,MF",Saint-Étienne,33,1988,1.7,0,0,0,3,2,1,4,0,0,0,0,0,3,4,6,40.0,Matches
972aeb2a,William Saliba,fr FRA,DF,Marseille,20,2001,36.0,5,0,0,17,11,1,4,48,32,0,0,0,260,46,29,61.3,Matches
74733221,Romain Salin,fr FRA,GK,Rennes,37,1984,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
c3725db2,Yoann Salmier,gf GUF,DF,Troyes,28,1992,29.6,5,0,0,33,28,1,11,40,33,0,3,1,183,46,25,64.8,Matches
fb14aa28,Mama Samba Baldé,gw GNB,"MF,FW",Troyes,25,1995,19.1,1,1,0,41,26,4,16,5,28,1,1,0,75,25,40,38.5,Matches
24eb7ed6,Junior Sambia,fr FRA,"DF,FW",Montpellier,24,1996,17.0,5,1,1,18,26,0,50,21,13,0,0,0,86,25,19,56.8,Matches
032f894e,Renato Sanches,pt POR,"MF,FW",Lille,23,1997,18.3,8,1,1,29,27,1,65,14,7,0,0,0,124,11,11,50.0,Matches
60740e70,Philippe Sandler,nl NED,DF,Troyes,24,1997,0.8,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,100.0,Matches
5e22e2a4,Baptiste Santamaria,fr FRA,"MF,DF",Rennes,26,1995,28.0,7,0,0,35,21,0,15,33,27,0,1,0,156,74,41,64.3,Matches
9744ff80,Pablo Sarabia,es ESP,FW,Paris S-G,29,1992,0.2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,,Matches
86383d0e,Martin Satriano,uy URU,FW,Brest,20,2001,10.4,5,0,0,14,13,2,5,2,2,0,0,0,28,14,43,24.6,Matches
6bde367b,Téji Savanier,fr FRA,MF,Montpellier,29,1991,26.8,9,2,1,45,77,2,199,25,27,0,0,0,149,13,23,36.1,Matches
51b41c5c,Morgan Schneiderlin,fr FRA,MF,Nice,31,1989,7.2,1,1,0,15,4,0,1,20,12,0,0,0,56,12,8,60.0,Matches
cea59f02,Alidu Seidu,gh GHA,DF,Clermont Foot,21,2000,15.7,7,2,1,18,28,1,3,34,20,0,0,0,131,16,14,53.3,Matches
834b5c4c,Matz Sels,be BEL,GK,Strasbourg,29,1992,37.0,1,0,0,1,3,0,0,1,1,0,0,0,44,11,0,100.0,Matches
6421ec64,Xherdan Shaqiri,ch SUI,"FW,MF",Lyon,29,1991,7.5,0,0,0,8,2,3,38,2,3,0,0,0,34,1,0,100.0,Matches
