id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
dbe519cf,Antoñito,es ESP,"DF,MF",Valladolid,31,1987,15,1029,69,30.1,11.4,11,87,9,4,19,12,1.00,10,13,-3,-0.26,+0.04,10.1,15.0,-4.9,-0.43,+0.06,Matches
3e4f735d,Vitorino Antunes,pt POR,MF,Getafe,32,1987,1,6,6,0.2,0.1,0,,0,1,6,5,3.00,0,0,0,0.00,-0.16,0.0,0.2,-0.2,-3.28,-3.29,Matches
c93231dc,Anuar,ma MAR,"MF,FW",Valladolid,24,1995,11,189,17,5.5,2.1,1,52,0,10,14,1,1.00,4,8,-4,-1.90,-1.71,2.1,6.2,-4.1,-1.95,-1.56,Matches
f28876e5,Aritz Arambarri,es ESP,DF,Real Sociedad,21,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,23,1995,35,3069,88,89.7,34.1,34,89,30,1,33,0,1.37,36,33,+3,+0.09,-0.68,37.4,36.6,+0.7,+0.02,+0.17,Matches
27a013f7,Néstor Araujo,mx MEX,DF,Celta Vigo,27,1991,34,2888,85,84.4,32.1,32,87,27,2,46,1,1.00,32,42,-10,-0.31,+0.03,32.9,38.6,-5.6,-0.18,-0.10,Matches
2bef2bca,Ronald Araújo,uy URU,DF,Barcelona,20,1999,6,238,40,7.0,2.6,2,90,2,4,15,9,3.00,11,0,+11,+4.16,+3.11,6.6,2.6,+4.0,+1.50,+0.82,Matches
850c0a0d,Anaitz Arbilla,es ESP,DF,Eibar,32,1987,24,2007,84,58.7,22.3,22,90,20,2,19,1,1.00,23,39,-16,-0.72,-0.65,24.3,33.4,-9.1,-0.41,-0.28,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Real Madrid,26,1993,4,360,90,10.5,4.0,4,90,4,0,,31,2.50,10,5,+5,+1.25,+0.07,6.8,4.5,+2.3,+0.57,-0.38,Matches
fdd60087,Santiago Arias,co COL,DF,Atlético Madrid,27,1992,14,1076,77,31.5,12.0,11,87,9,3,41,18,1.64,19,9,+10,+0.84,+0.30,18.0,12.4,+5.6,+0.47,-0.25,Matches
46e07328,José Arnaiz,es ESP,"FW,MF",Osasuna,24,1995,14,791,57,23.1,8.8,8,74,2,6,34,1,1.07,8,12,-4,-0.46,-0.32,7.2,10.4,-3.2,-0.37,-0.48,Matches
46e07328,José Arnaiz,es ESP,MF,Leganés,24,1995,12,337,28,9.9,3.7,2,68,1,10,20,7,0.67,1,3,-2,-0.53,+0.02,4.8,4.5,+0.3,+0.08,+0.18,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,30,1989,34,3060,90,89.5,34.0,34,90,34,0,,4,1.62,52,41,+11,+0.32,-0.43,54.1,39.9,+14.2,+0.42,-0.34,Matches
45af8a54,Marco Asensio,es ESP,FW,Real Madrid,23,1996,9,336,37,9.8,3.7,3,67,0,6,22,2,2.78,9,3,+6,+1.61,+0.47,7.2,3.4,+3.8,+1.02,+0.12,Matches
7dcf86f6,Iago Aspas,es ESP,FW,Celta Vigo,31,1987,37,3262,88,95.4,36.2,37,88,30,0,,0,0.97,35,48,-13,-0.36,-0.93,37.0,43.7,-6.7,-0.19,-0.53,Matches
5d5219b1,Roger Assalé,ci CIV,"FW,MF",Leganés,25,1993,14,531,38,15.5,5.9,2,80,0,12,31,1,1.00,6,6,0,0.00,+0.65,9.7,4.9,+4.8,+0.82,+1.06,Matches
12eda7be,Miguel Atienza,es ESP,MF,Eibar,20,1999,3,30,10,0.9,0.3,0,,0,3,10,6,1.00,0,0,0,0.00,+0.45,1.1,0.2,+0.9,+2.58,+2.89,Matches
253a06b9,Ezequiel Ávila,ar ARG,FW,Osasuna,25,1994,20,1591,80,46.5,17.7,18,87,14,2,14,0,1.35,24,22,+2,+0.11,+0.61,28.3,21.7,+6.6,+0.37,+0.69,Matches
53ddba36,Javier Avilés,es ESP,"MF,FW",Leganés,21,1997,9,184,20,5.4,2.0,1,54,0,8,16,5,1.22,5,3,+2,+0.98,+1.62,2.8,3.2,-0.4,-0.20,-0.13,Matches
70d8e84c,Chidozie Awaziem,ng NGA,DF,Leganés,22,1997,26,1997,77,58.4,22.2,21,87,19,5,32,8,1.15,17,31,-14,-0.63,-0.19,24.1,27.6,-3.4,-0.15,-0.19,Matches
0cc474e7,Ramon Azeez,ng NGA,MF,Granada,26,1992,25,1361,54,39.8,15.1,14,76,7,11,27,12,1.64,19,14,+5,+0.33,+0.24,15.1,17.1,-1.9,-0.13,-0.31,Matches
bfd381b3,Iddrisu Baba,gh GHA,MF,Mallorca,23,1996,36,2903,81,84.9,32.3,35,82,21,1,34,1,0.92,37,55,-18,-0.56,+0.66,34.1,52.6,-18.5,-0.57,+0.09,Matches
09a9e921,Carlos Bacca,co COL,FW,Villarreal,32,1986,19,688,36,20.1,7.6,7,72,1,12,16,15,1.47,10,7,+3,+0.39,+0.03,11.0,7.9,+3.1,+0.41,-0.06,Matches
89e9bdcc,Baena,es ESP,FW,Betis,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
518f2234,Alex Baena,es ESP,MF,Villarreal,18,2001,1,15,15,0.4,0.2,0,,0,1,15,8,0.00,1,0,+1,+6.00,+5.66,0.1,0.0,+0.1,+0.53,+0.07,Matches
a58bb1e1,Gareth Bale,wls WAL,"FW,MF",Real Madrid,30,1989,16,1089,68,31.8,12.1,12,82,5,4,26,10,2.13,21,9,+12,+0.99,-0.28,18.2,13.5,+4.7,+0.39,-0.77,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,31,1988,9,563,63,16.5,6.3,6,83,5,3,23,11,1.11,5,9,-4,-0.64,-0.86,5.7,8.7,-2.9,-0.47,-0.33,Matches
fa937f7a,Éver Banega,ar ARG,MF,Sevilla,31,1988,33,2475,75,72.4,27.5,28,83,16,5,30,2,1.67,34,29,+5,+0.18,-1.25,37.1,28.2,+8.9,+0.32,-0.46,Matches
c010b898,Federico Barba,it ITA,DF,Valladolid,25,1993,5,450,90,13.2,5.0,5,90,5,0,,4,0.60,4,12,-8,-1.60,-1.51,4.3,10.4,-6.1,-1.22,-0.86,Matches
2ae958ab,Francisco Barbosa,es ESP,GK,Celta Vigo,20,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
cac2537b,Enis Bardhi,mk MKD,MF,Levante,24,1995,30,2114,70,61.8,23.5,23,85,16,7,23,2,1.33,35,34,+1,+0.04,+0.52,31.1,36.9,-5.8,-0.25,+0.37,Matches
aad53e64,Kike Barja,es ESP,"MF,FW",Osasuna,22,1997,8,313,39,9.2,3.5,4,68,0,4,11,2,2.13,6,4,+2,+0.58,+0.86,4.6,3.0,+1.5,+0.45,+0.49,Matches
487d9b09,Antonio Barragán,es ESP,DF,Betis,32,1987,12,641,53,18.7,7.1,7,81,5,5,15,20,1.08,8,11,-3,-0.42,-0.13,10.0,8.9,+1.2,+0.16,+0.32,Matches
200e89e1,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,17,2001,17,442,26,12.9,4.9,3,66,1,14,17,9,1.41,7,6,+1,+0.20,-0.01,6.3,6.6,-0.2,-0.05,-0.23,Matches
b742cc0d,Marc Bartra,es ESP,"DF,MF",Betis,28,1991,30,2524,84,73.8,28.0,29,86,25,1,26,6,1.07,32,48,-16,-0.57,-0.97,36.3,43.6,-7.3,-0.26,-0.62,Matches
e61bdd69,Gil Bastião Dias,pt POR,"MF,DF",Granada,22,1996,12,356,30,10.4,4.0,3,77,1,9,14,2,1.67,8,2,+6,+1.52,+1.49,6.5,2.9,+3.6,+0.90,+0.94,Matches
ed5c5fa3,Fran Beltrán,es ESP,MF,Celta Vigo,20,1999,28,1830,65,53.5,20.3,22,78,11,6,18,6,1.14,19,22,-3,-0.15,+0.36,20.8,22.4,-1.7,-0.08,+0.17,Matches
74dc806c,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,32,1987,5,159,32,4.6,1.8,2,58,0,3,14,5,0.60,2,3,-1,-0.57,-0.29,0.7,2.1,-1.5,-0.83,-0.38,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,31,1987,37,3141,85,91.8,34.9,36,86,21,1,29,1,2.27,63,22,+41,+1.17,-0.12,60.5,30.6,+29.9,+0.86,-0.65,Matches
b6e50615,Yuri Berchiche,es ESP,DF,Athletic Club,29,1990,33,2850,86,83.3,31.7,32,88,29,1,45,0,1.42,36,29,+7,+0.22,+0.85,35.7,39.6,-3.9,-0.12,+0.41,Matches
04a65a8f,Markel Bergara,es ESP,MF,Getafe,33,1986,2,72,36,2.1,0.8,0,,0,2,36,1,1.00,0,0,0,0.00,-0.16,0.6,0.2,+0.4,+0.47,+0.47,Matches
d166c007,Sergio Bermejo,es ESP,"MF,FW",Celta Vigo,21,1997,1,5,5,0.1,0.1,0,,0,1,5,8,0.00,0,1,-1,-18.00,-17.71,0.0,0.1,-0.1,-1.41,-1.25,Matches
697295b1,Pedro Bigas,es ESP,DF,Eibar,28,1990,23,1777,77,52.0,19.7,21,83,16,2,22,11,1.17,21,21,0,0.00,+0.93,22.9,24.3,-1.4,-0.07,+0.46,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,24,1995,33,2960,90,86.5,32.9,33,90,32,0,,0,0.97,31,43,-12,-0.36,-0.36,33.1,40.3,-7.2,-0.22,-0.43,Matches
9ab48bde,Pablo de Blasis,ar ARG,"DF,MF",Eibar,31,1988,30,1604,53,46.9,17.8,15,89,14,15,18,7,1.13,21,31,-10,-0.56,-0.21,20.9,26.8,-5.8,-0.33,-0.07,Matches
d2ed99b4,Alejandro Blesa,es ESP,MF,Levante,17,2002,1,2,2,0.1,0.0,0,,0,1,2,4,3.00,1,0,+1,+45.00,+45.18,0.9,0.0,+0.9,+40.70,+41.12,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Sevilla,28,1991,6,495,83,14.5,5.5,5,90,5,1,45,27,2.67,10,3,+7,+1.27,+0.87,8.8,4.3,+4.5,+0.82,+0.43,Matches
605873e1,Filip Bradarić,hr CRO,MF,Celta Vigo,27,1992,14,706,50,20.6,7.8,7,75,3,7,26,3,1.29,8,12,-4,-0.51,-0.24,7.2,8.9,-1.7,-0.22,-0.07,Matches
fd771f95,Martin Braithwaite,dk DEN,"FW,MF",Barcelona,28,1991,11,407,37,11.9,4.5,4,75,1,7,16,3,2.09,8,4,+4,+0.88,-0.43,9.6,3.7,+5.9,+1.31,+0.65,Matches
fd771f95,Martin Braithwaite,dk DEN,"FW,MF",Leganés,28,1991,24,1934,81,56.5,21.5,21,89,17,3,25,0,0.79,16,31,-15,-0.70,-0.33,22.0,27.8,-5.7,-0.27,-0.44,Matches
2475cf9b,Juan Brandáriz,es ESP,DF,Barcelona,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3e016e5a,Brandon,es ESP,FW,Osasuna,24,1995,8,406,51,11.9,4.5,5,71,0,3,17,5,0.75,3,7,-4,-0.89,-0.77,3.8,5.8,-2.0,-0.45,-0.51,Matches
4accb7e0,Darko Brašanac,rs SRB,MF,Osasuna,27,1992,31,2245,72,65.6,24.9,27,82,17,4,9,2,1.52,26,33,-7,-0.28,-0.20,29.3,31.7,-2.5,-0.10,-0.29,Matches
94e4b5f1,Ekhi Bravo,es ESP,MF,Eibar,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3d688b46,Yan Brice Eteki,cm CMR,MF,Granada,21,1997,28,1499,54,43.8,16.7,18,72,6,10,21,3,1.29,18,22,-4,-0.24,-0.76,18.2,17.0,+1.2,+0.07,+0.02,Matches
7b5ab7f2,Bryan,es ESP,"MF,FW",Leganés,18,2001,12,558,47,16.3,6.2,4,80,2,8,30,4,0.92,8,5,+3,+0.48,+1.24,8.0,5.2,+2.8,+0.45,+0.63,Matches
7b5ab7f2,Bryan,es ESP,FW,Sevilla,18,2001,2,65,33,1.9,0.7,0,,0,2,33,5,2.00,2,1,+1,+1.38,+0.87,1.2,0.6,+0.6,+0.82,+0.37,Matches
8f3565b3,Ante Budimir,hr CRO,FW,Mallorca,28,1991,35,2765,79,80.8,30.7,33,81,15,2,38,0,0.94,38,53,-15,-0.49,+0.89,35.0,51.1,-16.2,-0.53,+0.33,Matches
40449bbd,Esteban Burgos,ar ARG,DF,Eibar,27,1992,15,1119,75,32.7,12.4,11,90,11,4,32,8,1.13,11,16,-5,-0.40,+0.07,12.5,19.4,-6.9,-0.55,-0.39,Matches
45e304c8,Burgui,es ESP,MF,Alavés,25,1993,2,22,11,0.6,0.2,0,,0,2,11,6,1.50,1,1,0,0.00,+0.66,0.3,0.1,+0.2,+0.75,+1.25,Matches
f631c17f,Oliver Burke,sct SCO,"MF,FW",Alavés,22,1997,31,1429,46,41.8,15.9,14,77,6,17,20,2,0.87,13,22,-9,-0.57,+0.16,16.0,26.9,-10.8,-0.68,-0.33,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,Barcelona,31,1988,33,2483,75,72.6,27.6,29,81,16,4,36,3,2.33,68,29,+39,+1.41,+0.55,49.3,27.2,+22.1,+0.80,+0.24,Matches
f3112790,Unai Bustinza,es ESP,DF,Leganés,27,1992,33,2684,81,78.5,29.8,31,84,22,2,40,1,0.88,20,41,-21,-0.70,-0.70,27.5,32.4,-4.9,-0.16,-0.41,Matches
e7ab4179,Erick Cabaco,uy URU,DF,Getafe,24,1995,4,267,67,7.8,3.0,3,87,1,1,7,6,0.75,0,2,-2,-0.67,-0.90,3.3,1.6,+1.7,+0.58,+0.62,Matches
e7ab4179,Erick Cabaco,uy URU,DF,Levante,24,1995,11,809,74,23.7,9.0,9,89,8,2,3,5,1.45,9,10,-1,-0.11,+0.06,10.7,15.5,-4.8,-0.54,-0.20,Matches
206b11c5,Ariday Cabrera,es ESP,MF,Mallorca,30,1988,2,37,19,1.1,0.4,0,,0,2,19,2,0.00,0,2,-2,-4.86,-4.25,0.4,1.3,-0.9,-2.24,-1.66,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Getafe,28,1991,18,1530,85,44.7,17.0,18,85,16,0,,0,1.67,27,17,+10,+0.59,+0.78,19.5,15.8,+3.7,+0.22,+0.39,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Espanyol,28,1991,17,1530,90,44.7,17.0,17,90,17,0,,0,0.65,11,20,-9,-0.53,+0.52,16.7,21.6,-4.9,-0.29,+0.07,Matches
41b3069f,Fernando Calero,es ESP,DF,Espanyol,23,1995,15,1043,70,30.5,11.6,12,83,9,3,14,13,0.73,8,21,-13,-1.12,-0.44,12.5,15.2,-2.7,-0.23,+0.13,Matches
6922f806,Jonathan Calleri,ar ARG,FW,Espanyol,25,1993,27,1811,67,53.0,20.1,20,82,10,7,26,1,0.70,19,34,-15,-0.75,+0.15,21.7,28.8,-7.0,-0.35,-0.05,Matches
b2d03887,Víctor Camarasa,es ESP,MF,Alavés,25,1994,17,1293,76,37.8,14.4,15,85,6,2,8,2,1.06,11,20,-9,-0.63,+0.05,15.3,20.1,-4.8,-0.33,+0.25,Matches
873619c6,Sergio Camello,es ESP,FW,Atlético Madrid,18,2001,2,25,13,0.7,0.3,0,,0,2,13,3,0.00,0,1,-1,-3.60,-4.26,0.0,0.2,-0.2,-0.81,-1.47,Matches
61220da2,José Campaña,es ESP,MF,Levante,26,1993,37,3156,85,92.3,35.1,35,89,30,2,28,0,1.32,45,46,-1,-0.03,+1.68,44.3,57.4,-13.1,-0.37,+0.19,Matches
bd3b9a9f,Xisco Campos,es ESP,DF,Mallorca,37,1982,9,473,53,13.8,5.3,4,90,4,5,23,24,1.10,5,14,-9,-1.71,-1.22,2.8,7.9,-5.1,-0.97,-0.44,Matches
06983922,Víctor Campuzano,es ESP,FW,Espanyol,22,1997,20,870,44,25.4,9.7,9,75,2,11,18,6,0.35,6,21,-15,-1.55,-0.99,8.5,12.3,-3.8,-0.40,-0.09,Matches
a6de370d,Sergio Canales,es ESP,"MF,FW",Betis,28,1991,36,3163,88,92.5,35.1,36,88,32,0,,0,1.06,43,57,-14,-0.40,-1.10,46.8,51.6,-4.7,-0.13,-0.49,Matches
37f1cf47,Ander Capa,es ESP,DF,Athletic Club,27,1992,35,2872,82,84.0,31.9,32,88,26,3,22,0,1.26,35,32,+3,+0.09,+0.09,37.8,38.5,-0.7,-0.02,+1.07,Matches
e1846dde,Cárdenas,es ESP,GK,Levante,22,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
b92b456a,Marc Cardona,es ESP,FW,Osasuna,24,1995,19,705,37,20.6,7.8,9,56,0,10,20,10,1.42,11,16,-5,-0.64,-0.54,8.3,12.5,-4.2,-0.54,-0.68,Matches
b4a014b1,Diego Carlos,br BRA,DF,Sevilla,26,1993,35,3134,90,91.6,34.8,35,90,34,0,,2,1.86,49,31,+18,+0.52,-0.11,48.2,32.8,+15.4,+0.44,-0.12,Matches
de39485a,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,25,1993,15,631,42,18.5,7.0,6,65,0,9,27,1,2.00,12,6,+6,+0.86,+0.27,10.1,8.5,+1.6,+0.22,-0.51,Matches
8d6a9c93,Sergio Carreira,es ESP,DF,Celta Vigo,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
e1deea75,Daniel Carriço,pt POR,DF,Sevilla,30,1988,11,847,77,24.8,9.4,10,82,7,1,32,1,1.36,10,9,+1,+0.11,-0.56,14.0,7.8,+6.2,+0.66,+0.28,Matches
8f898ba8,Guido Carrillo,ar ARG,FW,Leganés,28,1991,24,1213,51,35.5,13.5,13,79,8,11,17,2,0.96,11,18,-7,-0.52,+0.05,15.4,13.8,+1.6,+0.12,+0.30,Matches
4958bfb2,Dani Carvajal,es ESP,DF,Real Madrid,27,1992,31,2738,88,80.1,30.4,31,88,29,0,,2,2.39,59,18,+41,+1.35,+0.82,57.4,25.7,+31.6,+1.04,+0.65,Matches
dee86451,William Carvalho,pt POR,MF,Betis,27,1992,13,892,69,26.1,9.9,11,79,7,2,14,4,1.15,17,24,-7,-0.71,-0.53,15.4,16.5,-1.1,-0.11,-0.02,Matches
4d224fe8,Casemiro,br BRA,MF,Real Madrid,27,1992,35,3088,88,90.3,34.3,35,88,32,0,,1,2.34,67,22,+45,+1.31,+1.31,61.1,28.5,+32.6,+0.95,+0.43,Matches
958bba56,Santiago Cáseres,ar ARG,MF,Villarreal,22,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
0b006b08,Aritz Castro,es ESP,GK,Alavés,21,1998,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
e2e9c250,Santi Cazorla,es ESP,MF,Villarreal,34,1984,35,2450,70,71.6,27.2,29,80,14,6,23,0,1.60,45,39,+6,+0.22,-0.52,47.8,32.2,+15.6,+0.57,+0.42,Matches
37f04799,Sofian Chakla,ma MAR,DF,Villarreal,25,1993,2,180,90,5.3,2.0,2,90,2,0,,9,1.50,2,2,0,0.00,-0.39,1.6,2.6,-1.0,-0.48,-0.99,Matches
c4b8bcf4,Charles,br BRA,FW,Eibar,35,1984,30,1301,43,38.0,14.5,13,76,3,17,18,5,1.13,16,24,-8,-0.55,-0.17,15.4,19.6,-4.2,-0.29,0.00,Matches
4207e578,Pablo Chavarría,ar ARG,"FW,MF",Mallorca,31,1988,13,209,16,6.1,2.3,1,58,0,12,13,11,0.85,2,3,-1,-0.43,+0.24,3.4,2.8,+0.6,+0.26,+0.90,Matches
873ce3a2,Pape Cheikh Diop,sn SEN,MF,Celta Vigo,21,1997,16,599,37,17.5,6.7,6,74,2,10,15,15,0.88,5,8,-3,-0.45,-0.16,6.7,8.4,-1.7,-0.26,-0.12,Matches
7f203b54,Chema,es ESP,DF,Getafe,27,1992,4,309,77,9.0,3.4,3,90,3,1,39,9,1.25,2,4,-2,-0.58,-0.81,4.1,4.2,-0.1,-0.04,-0.05,Matches
0ac94a23,Denis Cheryshev,ru RUS,"MF,FW",Valencia,28,1990,24,926,39,27.1,10.3,9,73,1,15,18,4,1.42,11,20,-9,-0.87,-0.95,12.1,19.0,-6.9,-0.67,-0.46,Matches
8d957256,Leandro Chichizola,ar ARG,GK,Getafe,29,1990,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
b8a642fc,Samuel Chukwueze,ng NGA,"FW,MF",Villarreal,20,1999,37,2048,55,59.9,22.8,20,79,10,17,27,0,1.54,36,35,+1,+0.04,-0.81,39.7,29.1,+10.6,+0.47,+0.03,Matches
81a606fc,Churripi,es ESP,GK,Valladolid,25,1994,3,244,81,7.1,2.7,3,81,2,0,,8,1.00,2,3,-1,-0.37,-0.09,2.1,3.5,-1.4,-0.53,-0.06,Matches
04ac8285,Jasper Cillessen,nl NED,GK,Valencia,30,1989,24,2096,87,61.3,23.3,24,87,23,0,,7,1.54,27,30,-3,-0.13,+0.14,26.4,34.0,-7.6,-0.33,+0.02,Matches
9dfdbdeb,Óscar Clemente,es ESP,MF,Atlético Madrid,20,1999,1,4,4,0.1,0.0,0,,0,1,4,0,0.00,0,1,-1,-22.50,-23.16,0.0,0.1,-0.1,-2.58,-3.23,Matches
33a61a52,Carlos Clerc,es ESP,DF,Levante,27,1992,23,1848,80,54.0,20.5,20,90,19,3,17,9,1.48,34,31,+3,+0.15,+0.66,28.5,33.4,-4.9,-0.24,+0.33,Matches
6d8f8441,Coke,es ESP,DF,Levante,32,1987,17,989,58,28.9,11.0,11,80,6,6,17,20,1.29,9,16,-7,-0.64,-0.67,12.7,18.8,-6.1,-0.56,-0.24,Matches
85dace26,Álex Collado,es ESP,FW,Barcelona,20,1999,1,6,6,0.2,0.1,0,,0,1,6,11,0.00,0,0,0,0.00,-1.27,0.2,0.0,+0.2,+3.16,+2.43,Matches
01d45441,Arnau Comas,es ESP,DF,Barcelona,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
a6951bf8,Francis Coquelin,fr FRA,MF,Valencia,28,1991,26,1905,73,55.7,21.2,21,86,13,5,22,2,1.54,29,27,+2,+0.09,+0.63,26.6,30.0,-3.5,-0.16,+0.38,Matches
