id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
9260926b,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29,1993,4.7,161,190,84.7,3021,1234,51,56,91.1,93,99,93.9,13,25,52.0,0,0.1,0.0,-0.1,1,4,0,0,5,Matches
ae11ba3d,Ayoub Amraoui,ma MAR,"DF,FW",Nice,18,2004,3.3,155,185,83.8,2237,638,83,86,96.5,56,67,83.6,6,15,40.0,0,0.1,0.1,-0.1,2,10,2,2,13,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,31,1990,32.4,1942,2324,83.6,35130,11527,818,937,87.3,809,916,88.3,238,335,71.0,1,1.8,2.3,-0.8,21,297,24,0,309,Matches
af3ddb2e,Komnen Andrić,rs SRB,FW,Clermont Foot,27,1995,16.1,320,428,74.8,4806,688,174,229,76.0,98,124,79.0,24,28,85.7,3,0.9,0.8,+2.1,15,22,6,0,27,Matches
a5db0bec,Houssem Aouar,dz ALG,MF,Lyon,24,1998,5.8,299,370,80.8,4682,1089,160,179,89.4,101,127,79.5,24,36,66.7,1,1.1,0.8,-0.1,6,37,4,0,37,Matches
b94b8be1,Adil Aouchiche,fr FRA,MF,Lorient,20,2002,2.8,115,154,74.7,1969,665,56,62,90.3,41,51,80.4,12,30,40.0,0,0.1,0.1,-0.1,1,15,3,0,23,Matches
feb5d3ab,Dennis Appiah,fr FRA,"DF,MF",Nantes,30,1992,8.8,339,468,72.4,5590,2196,152,191,79.6,154,204,75.5,22,53,41.5,0,0.2,0.3,-0.2,4,30,7,4,39,Matches
42f0113f,Stredair Appuah,fr FRA,"DF,MF",Nantes,18,2004,0.7,19,27,70.4,262,52,11,12,91.7,5,7,71.4,1,3,33.3,0,0.2,0.1,-0.2,3,0,1,0,3,Matches
c5e6c017,Taïryk Arconte,fr FRA,FW,Brest,18,2003,1.4,10,17,58.8,129,32,6,9,66.7,3,5,60.0,0,1,0.0,0,0.1,0.0,-0.1,2,0,0,0,1,Matches
508a9011,Mohamed El Arouch,fr FRA,MF,Lyon,18,2004,0.0,1,2,50.0,17,9,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
b026bbf6,Lorenz Assignon,tg TOG,DF,Rennes,22,2000,2.9,127,155,81.9,2129,587,60,72,83.3,60,70,85.7,6,11,54.5,1,0.3,0.3,+0.7,1,8,0,0,11,Matches
6a827d8e,Youcef Atal,dz ALG,"DF,MF",Nice,26,1996,8.7,408,509,80.2,6228,1790,232,262,88.5,131,157,83.4,33,64,51.6,0,1.3,1.7,-1.3,11,28,16,7,39,Matches
6b5edd5d,Valentin Atangana Edoa,fr FRA,MF,Reims,16,2005,1.9,41,48,85.4,650,180,20,23,87.0,18,18,100.0,1,4,25.0,0,0.2,0.2,-0.2,3,4,1,1,5,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Auxerre,31,1991,14.3,451,597,75.5,9287,2835,172,204,84.3,175,219,79.9,92,140,65.7,2,2.0,2.0,0.0,27,61,16,4,77,Matches
a94d93be,Cédric Avinel,gp GLP,DF,Ajaccio,35,1986,19.9,607,714,85.0,12003,4107,174,194,89.7,346,388,89.2,71,108,65.7,0,0.0,0.1,0.0,0,13,0,0,31,Matches
114bbdee,Loïc Bade,fr FRA,DF,Rennes,22,2000,1.0,52,59,88.1,1163,396,8,10,80.0,35,36,97.2,9,13,69.2,1,0.1,0.0,+0.9,1,2,0,0,3,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,21,2001,9.3,403,468,86.1,8296,3424,123,137,89.8,210,235,89.4,60,83,72.3,0,0.4,0.8,-0.4,1,46,3,0,39,Matches
a1232f4e,Eric Bailly,ci CIV,DF,Marseille,28,1994,6.0,231,274,84.3,4679,1676,72,82,87.8,118,141,83.7,38,45,84.4,0,0.0,0.0,0.0,0,17,0,0,12,Matches
5065d67d,Dénys Bain,fr FRA,DF,Auxerre,29,1993,1.4,52,56,92.9,909,276,18,18,100.0,32,36,88.9,2,2,100.0,0,0.0,0.0,0.0,0,1,0,0,3,Matches
7e3e825e,Brandon Baiye,be BEL,MF,Clermont Foot,21,2000,0.6,27,32,84.4,416,120,14,15,93.3,10,13,76.9,2,2,100.0,0,0.1,0.1,-0.1,1,1,0,0,2,Matches
0af4dcf0,Cédric Bakambu,cd COD,MF,Marseille,31,1991,0.7,19,23,82.6,263,56,12,13,92.3,4,5,80.0,1,1,100.0,1,1.0,0.7,0.0,2,1,0,0,0,Matches
3975195f,Thierno Balde,fr FRA,"DF,MF",Troyes,20,2002,23.9,763,931,82.0,11688,3640,408,467,87.4,302,371,81.4,34,51,66.7,1,1.1,1.5,-0.1,19,34,19,4,60,Matches
a1390d2f,Carlos Baleba,cm CMR,MF,Lille,18,2004,5.3,249,300,83.0,4837,877,98,114,86.0,103,119,86.6,41,51,80.4,0,0.1,0.1,-0.1,2,33,2,0,33,Matches
7c3ed041,Leonardo Balerdi,ar ARG,DF,Marseille,23,1999,29.3,1389,1656,83.9,27891,8035,393,449,87.5,771,872,88.4,189,262,72.1,1,0.2,0.4,+0.8,5,105,3,1,97,Matches
31822f8c,Folarin Balogun,us USA,FW,Reims,21,2001,33.3,408,582,70.1,5755,1189,235,303,77.6,127,180,70.6,17,29,58.6,2,3.8,3.3,-1.8,36,28,19,1,55,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,32,1990,15.2,619,721,85.9,10973,3954,248,266,93.2,302,341,88.6,53,81,65.4,0,0.3,0.6,-0.3,4,46,6,3,36,Matches
b2bd0f6c,Jonathan Bamba,ci CIV,FW,Lille,26,1996,30.9,1125,1405,80.1,15835,4358,655,755,86.8,336,407,82.6,53,95,55.8,7,6.5,6.4,+0.5,46,93,59,9,146,Matches
a0d55a09,Bradley Barcola,fr FRA,"FW,MF",Lyon,19,2002,16.0,324,466,69.5,4152,1140,210,276,76.1,85,124,68.5,8,17,47.1,8,3.9,4.2,+4.1,25,21,20,4,39,Matches
1ddbc7ca,Melvin Bard,fr FRA,DF,Nice,21,2000,27.3,1201,1505,79.8,18633,6326,652,739,88.2,447,545,82.0,66,128,51.6,0,0.9,1.3,-0.9,10,70,21,7,96,Matches
3a24769f,Ross Barkley,eng ENG,"MF,FW",Nice,28,1993,10.7,391,497,78.7,6687,1994,185,215,86.0,148,172,86.0,43,79,54.4,2,2.4,1.9,-0.4,31,36,8,0,48,Matches
e3844ecb,Mickaël Barreto,fr FRA,MF,Ajaccio,31,1991,14.7,481,695,69.2,9089,3373,205,247,83.0,179,239,74.9,80,173,46.2,1,1.9,2.1,-0.9,18,71,16,7,87,Matches
20e0dd86,Cyrille Bayala,bf BFA,MF,Ajaccio,26,1996,22.3,399,654,61.0,6041,2291,219,290,75.5,133,215,61.9,24,76,31.6,1,2.0,1.7,-1.0,19,45,14,7,66,Matches
5e6355f8,Yanis Begraoui,ma MAR,"FW,MF",Toulouse,21,2001,0.7,14,19,73.7,207,68,9,12,75.0,4,5,80.0,1,2,50.0,0,0.3,0.0,-0.3,2,1,1,0,3,Matches
4a5e83ad,Alexis Beka Beka,fr FRA,"MF,DF",Nice,21,2001,6.1,236,303,77.9,3971,967,123,145,84.8,82,103,79.6,24,42,57.1,0,0.1,0.2,-0.1,3,19,2,1,25,Matches
5680bf3f,Jérémie Bela,ao ANG,"DF,MF",Clermont Foot,29,1993,8.3,174,260,66.9,2397,917,99,133,74.4,61,84,72.6,4,17,23.5,1,0.2,0.4,+0.8,3,20,7,3,24,Matches
705a1642,Reda Belahyane,fr FRA,MF,Nice,18,2004,2.0,103,114,90.4,1771,445,40,44,90.9,50,54,92.6,7,8,87.5,0,0.0,0.0,0.0,1,6,0,0,10,Matches
1a248246,Youcef Belaïli,dz ALG,"MF,FW",Ajaccio,30,1992,12.8,328,458,71.6,5637,2159,162,201,80.6,101,137,73.7,44,74,59.5,3,3.5,3.3,-0.5,21,35,22,6,55,Matches
1a248246,Youcef Belaïli,dz ALG,"FW,MF",Brest,30,1992,4.0,114,158,72.2,2224,569,47,52,90.4,42,50,84.0,20,42,47.6,2,0.8,1.2,+1.2,8,4,8,1,14,Matches
2b1bed19,Haris Belkebla,dz ALG,MF,Brest,28,1994,29.5,1033,1222,84.5,18238,4759,430,484,88.8,471,524,89.9,100,146,68.5,0,0.6,0.8,-0.6,10,107,9,1,129,Matches
10f0fdd3,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,24,1998,26.9,952,1242,76.7,16743,5003,423,489,86.5,396,483,82.0,105,209,50.2,6,5.2,5.8,+0.8,57,93,49,18,153,Matches
c678ddd7,Jeanöel Belocian,fr FRA,DF,Rennes,17,2005,5.6,274,308,89.0,4796,1397,105,120,87.5,156,165,94.5,13,19,68.4,0,0.1,0.3,-0.1,1,13,1,0,21,Matches
3bd65247,Eliesse Ben Seghir,fr FRA,"FW,MF",Monaco,17,2005,11.7,342,436,78.4,4983,1280,181,224,80.8,123,145,84.8,16,26,61.5,1,1.2,1.1,-0.2,14,30,21,0,55,Matches
1f6298f2,Salim Ben Seghir,fr FRA,MF,Marseille,19,2003,0.0,2,2,100.0,18,1,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Monaco,31,1990,23.5,449,605,74.2,6103,1335,248,308,80.5,142,184,77.2,16,36,44.4,6,3.8,3.7,+2.2,25,32,30,0,75,Matches
3189f61a,Nabil Bentaleb,dz ALG,MF,Angers,27,1994,27.7,1512,1853,81.6,29115,9442,556,641,86.7,724,825,87.8,195,315,61.9,4,2.3,3.6,+1.7,33,172,15,0,176,Matches
e4114f5d,Patrick Berg,no NOR,"MF,FW",Lens,24,1997,0.3,17,20,85.0,319,133,8,8,100.0,5,6,83.3,3,3,100.0,0,0.0,0.0,0.0,1,3,1,0,3,Matches
0b2c9aec,Mitchell van Bergen,nl NED,"FW,DF",Reims,22,1999,10.1,205,303,67.7,3177,1016,110,134,82.1,63,97,64.9,19,46,41.3,1,2.7,2.6,-1.7,19,11,18,10,21,Matches
3916b09c,Quentin Bernard,fr FRA,DF,Auxerre,33,1989,7.0,324,417,77.7,5848,2976,147,160,91.9,122,154,79.2,44,83,53.0,1,0.6,0.5,+0.4,7,31,6,4,27,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Angers,25,1997,27.0,438,667,65.7,12371,9125,77,79,97.5,218,224,97.3,141,359,39.3,0,0.0,0.0,0.0,0,12,0,0,0,Matches
433dc9a2,Juan Bernat,es ESP,"DF,MF",Paris S-G,29,1993,18.3,969,1049,92.4,13422,3011,585,626,93.5,316,337,93.8,23,29,79.3,4,3.1,3.0,+0.9,21,36,11,3,38,Matches
03e91055,Jason Berthomier,fr FRA,MF,Clermont Foot,32,1990,0.3,19,19,100.0,248,34,13,13,100.0,4,4,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Reims,20,2001,1.0,16,20,80.0,234,46,9,11,81.8,6,7,85.7,0,1,0.0,0,0.1,0.0,-0.1,2,1,1,0,1,Matches
a3e1d20d,Jean-Claude Billong,cm CMR,MF,Clermont Foot,28,1993,0.3,33,34,97.1,619,231,10,10,100.0,21,21,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,4,Matches
636247ca,Veljko Birmančević,rs SRB,"FW,MF",Toulouse,24,1998,4.9,107,161,66.5,1391,503,62,87,71.3,33,45,73.3,2,8,25.0,0,0.2,0.2,-0.2,2,9,4,0,16,Matches
3d214e5f,Marco Bizot,nl NED,GK,Brest,31,1991,37.0,799,1096,72.9,24651,17824,87,87,100.0,405,411,98.5,305,595,51.3,0,0.0,0.1,0.0,0,14,1,0,0,Matches
967f34d3,Rubén Blanco,es ESP,GK,Marseille,27,1995,5.5,166,206,80.6,3744,2408,42,42,100.0,90,91,98.9,32,71,45.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
6191093d,Ludovic Blas,fr FRA,"MF,FW",Nantes,24,1997,31.3,933,1186,78.7,17210,3890,392,449,87.3,393,464,84.7,117,209,56.0,5,5.8,4.8,-0.8,47,87,27,8,147,Matches
3cdfc63e,Miha Blažič,si SVN,DF,Angers,29,1993,22.0,1034,1182,87.5,21289,7678,302,330,91.5,581,622,93.4,138,208,66.3,0,0.1,0.2,-0.1,1,42,2,0,64,Matches
6a9e4913,Joaquín Blázquez,ar ARG,GK,Brest,21,2001,1.0,21,29,72.4,728,535,6,6,100.0,7,8,87.5,8,14,57.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches
5b479568,Myron Boadu,nl NED,FW,Monaco,21,2001,3.3,39,57,68.4,455,114,25,34,73.5,9,15,60.0,1,1,100.0,0,0.3,0.5,-0.3,4,3,3,1,3,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,Lyon,33,1988,4.8,179,223,80.3,3852,1320,44,52,84.6,111,126,88.1,21,39,53.8,0,0.2,0.2,-0.2,1,7,2,0,6,Matches
7d937aa1,Antonin Bobichon,fr FRA,MF,Angers,26,1995,0.2,12,20,60.0,201,71,6,10,60.0,4,5,80.0,2,3,66.7,0,0.2,0.1,-0.2,1,5,1,0,4,Matches
f6496133,Quentin Boisgard,fr FRA,MF,Lorient,25,1997,2.0,79,98,80.6,1013,236,54,60,90.0,19,25,76.0,2,6,33.3,0,0.1,0.4,-0.1,4,9,4,0,11,Matches
9f936061,Neto Borges,br BRA,DF,Clermont Foot,25,1996,31.5,1163,1496,77.7,18327,6651,602,687,87.6,480,610,78.7,59,119,49.6,1,2.7,3.5,-1.7,28,59,43,15,100,Matches
c03b7266,Kenji-Van Boto,mg MAD,DF,Auxerre,26,1996,2.0,48,69,69.6,770,376,25,33,75.8,19,27,70.4,2,5,40.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
65fcf987,Kouamé Botué,bf BFA,"FW,MF",Ajaccio,19,2002,2.5,33,47,70.2,386,141,23,31,74.2,8,12,66.7,0,0,,0,0.1,0.1,-0.1,3,6,1,0,4,Matches
0400dd2f,Badredine Bouanani,dz ALG,"FW,MF",Nice,17,2004,9.6,288,378,76.2,4811,1017,146,169,86.4,102,125,81.6,29,59,49.2,4,3.5,2.6,+0.5,22,18,18,8,31,Matches
f9d5908e,Hicham Boudaoui,dz ALG,MF,Nice,22,1999,20.8,1081,1226,88.2,17025,4134,533,589,90.5,422,464,90.9,66,93,71.0,2,2.0,1.5,0.0,23,99,16,3,110,Matches
4fb18ca4,Franci Bouebari,fr FRA,DF,Strasbourg,18,2003,0.8,13,23,56.5,195,77,8,12,66.7,5,8,62.5,0,2,0.0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
b0c71810,Sofiane Boufal,ma MAR,"FW,MF",Angers,28,1993,9.3,370,487,76.0,5643,1574,203,239,84.9,124,161,77.0,25,50,50.0,3,2.9,1.7,+0.1,27,30,10,1,56,Matches
62e02107,Ismaëlben Boura,fr FRA,"DF,FW",Lens,21,2000,1.0,47,64,73.4,670,236,27,34,79.4,18,21,85.7,1,5,20.0,0,0.2,0.5,-0.2,1,2,2,0,6,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,28,1994,34.1,1505,2007,75.0,28664,9729,576,692,83.2,682,843,80.9,207,382,54.2,10,11.6,10.3,-1.6,98,183,96,19,264,Matches
02bcaf8e,Bilal Brahimi,dz ALG,"FW,MF",Nice,22,2000,8.9,280,389,72.0,4139,916,145,169,85.8,95,127,74.8,17,46,37.0,2,1.7,1.5,+0.3,17,11,15,12,16,Matches
5b146df3,Lilian Brassier,fr FRA,DF,Brest,22,1999,34.4,1257,1634,76.9,26597,11728,399,457,87.3,637,741,86.0,203,382,53.1,0,0.9,1.4,-0.9,7,98,15,7,111,Matches
b088d5d3,Andreas Bruus,dk DEN,"DF,FW",Troyes,23,1999,18.1,445,637,69.9,7410,2626,219,277,79.1,171,236,72.5,40,88,45.5,2,1.7,1.8,+0.3,21,24,18,10,41,Matches
af69e7f0,Joe Bryan,eng ENG,"MF,DF",Nice,28,1993,2.0,80,101,79.2,1121,455,52,59,88.1,25,29,86.2,2,6,33.3,0,0.0,0.1,0.0,1,2,3,0,8,Matches
3b676989,Adam Buksa,pl POL,"FW,MF",Lens,26,1996,1.1,15,24,62.5,245,53,7,11,63.6,7,9,77.8,0,1,0.0,0,0.0,0.0,0.0,1,3,0,0,3,Matches
7b082ec2,Maxime Busi,be BEL,DF,Reims,22,1999,11.6,464,614,75.6,8573,2893,197,242,81.4,200,249,80.3,58,98,59.2,1,0.7,0.7,+0.3,7,39,13,7,57,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Nice,22,1999,2.0,54,67,80.6,1465,1156,9,9,100.0,32,33,97.0,13,25,52.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
148e136f,Rémy Cabella,fr FRA,"MF,FW",Lille,32,1990,28.1,1397,1764,79.2,20670,6850,753,851,88.5,464,583,79.6,88,171,51.5,10,10.7,12.1,-0.7,100,153,76,12,230,Matches
46359159,Jimmy Cabot,fr FRA,"DF,MF",Lens,28,1994,5.7,261,346,75.4,4629,1527,123,137,89.8,102,130,78.5,32,68,47.1,1,2.1,2.0,-1.1,17,19,13,4,29,Matches
928a4a61,Jens Cajuste,se SWE,MF,Reims,22,1999,17.0,606,739,82.0,11081,3065,251,297,84.5,266,312,85.3,72,98,73.5,1,1.2,0.9,-0.2,16,66,15,0,109,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,Marseille,25,1996,0.1,2,2,100.0,46,16,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
8577e60a,Mahdi Camara,fr FRA,MF,Brest,24,1998,20.2,578,703,82.2,8665,2082,289,331,87.3,227,272,83.5,23,35,65.7,0,0.4,0.5,-0.4,9,53,7,1,80,Matches
489e80e3,Mohamed Camara,ml MLI,MF,Monaco,22,2000,24.4,1119,1284,87.1,21268,5952,435,484,89.9,501,549,91.3,153,203,75.4,3,2.2,1.5,+0.8,18,121,15,2,135,Matches
5a6b06cd,Ousmane Camara,gn GUI,"FW,MF",Auxerre,20,2001,0.3,7,8,87.5,157,60,1,1,100.0,5,5,100.0,1,2,50.0,0,0.2,0.1,-0.2,1,1,1,1,2,Matches
7d3dfdfd,Ousmane Camara,fr FRA,DF,Angers,19,2003,5.8,330,363,90.9,6431,2134,105,112,93.8,179,190,94.2,39,49,79.6,0,0.0,0.0,0.0,0,12,0,0,16,Matches
9f4a940f,Axel Camblan,fr FRA,"FW,MF",Brest,18,2003,0.8,19,27,70.4,196,46,13,15,86.7,3,5,60.0,0,2,0.0,0,0.1,0.1,-0.1,2,0,0,0,4,Matches
79b2399c,Pierrick Capelle,fr FRA,"MF,DF",Angers,35,1987,15.9,590,714,82.6,10044,2766,287,321,89.4,236,274,86.1,49,88,55.7,3,1.2,1.2,+1.8,13,58,7,5,66,Matches
f81ef10d,Maxence Caqueret,fr FRA,MF,Lyon,22,2000,30.7,1480,1785,82.9,23941,7380,725,828,87.6,585,653,89.6,112,189,59.3,7,5.1,6.1,+1.9,60,196,29,8,183,Matches
5e080f73,Irvin Cardona,fr FRA,"FW,MF",Brest,24,1997,2.6,34,58,58.6,468,79,21,32,65.6,10,17,58.8,1,4,25.0,0,0.3,0.0,-0.3,3,2,0,0,4,Matches
e3e32fbb,Igor Carioca,br BRA,DF,Lorient,25,1996,5.1,224,274,81.8,3429,1228,119,133,89.5,86,102,84.3,12,23,52.2,0,0.5,0.3,-0.5,2,17,5,1,22,Matches
8608f269,Matis Carvalho,pt POR,GK,Montpellier,23,1999,1.5,21,53,39.6,924,794,1,1,100.0,5,5,100.0,15,46,32.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
e0f3a1f6,Jean-Charles Castelletto,cm CMR,DF,Nantes,27,1995,28.5,1130,1373,82.3,21032,8232,417,484,86.2,567,638,88.9,113,199,56.8,0,0.4,1.1,-0.4,5,103,9,4,120,Matches
4db5915d,Yoann Cathline,fr FRA,"FW,MF",Lorient,20,2002,12.1,241,361,66.8,3681,1269,134,170,78.8,82,129,63.6,17,37,45.9,1,0.7,0.7,+0.3,6,14,13,6,29,Matches
c92c24f0,Maximiliano Caufriez,be BEL,DF,Clermont Foot,25,1997,24.7,996,1126,88.5,17670,6475,421,459,91.7,446,487,91.6,102,140,72.9,0,0.0,0.3,0.0,0,67,4,0,92,Matches
3c6bbbab,Fabien Centonze,fr FRA,DF,Nantes,26,1996,18.8,715,945,75.7,11285,4732,364,437,83.3,275,352,78.1,47,97,48.5,0,0.9,0.9,-0.9,12,59,21,12,102,Matches
f5dfc256,Leonardo César Jardim,br BRA,GK,Lille,27,1995,6.0,,,,,,,,,,,,,,,0,,,,,,,,,Matches
5d9577aa,Florian Chabrolle,fr FRA,MF,Ajaccio,24,1998,3.7,120,138,87.0,1822,345,60,65,92.3,49,57,86.0,4,9,44.4,0,0.0,0.1,0.0,0,7,2,0,14,Matches
2180c761,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,17,2005,6.5,430,465,92.5,7453,2477,184,193,95.3,200,216,92.6,33,41,80.5,0,0.1,0.1,-0.1,1,26,1,0,23,Matches
357103bd,Fares Chaïbi,dz ALG,"FW,MF",Toulouse,19,2002,26.0,742,1018,72.9,11489,3144,398,486,81.9,252,324,77.8,56,121,46.3,5,4.9,4.5,+0.1,30,68,27,5,101,Matches
18ebca4b,Gaëtan Charbonnier,fr FRA,"FW,MF",Auxerre,33,1988,2.8,79,89,88.8,1359,298,36,42,85.7,33,36,91.7,7,7,100.0,0,0.2,0.1,-0.2,3,5,5,0,11,Matches
16aa7d4c,Brendan Chardonnet,fr FRA,DF,Brest,27,1994,27.7,1060,1318,80.4,23796,9346,292,334,87.4,546,608,89.8,201,338,59.5,0,0.4,0.7,-0.4,8,96,11,3,80,Matches
279ddf6a,Xavier Chavalerin,fr FRA,MF,Troyes,31,1991,27.0,875,1068,81.9,14453,4866,415,465,89.2,349,403,86.6,69,119,58.0,2,2.3,2.2,-0.3,22,77,12,5,95,Matches
1237c049,Ivane Chegra,fr FRA,"MF,FW",Ajaccio,18,2004,2.1,21,40,52.5,447,232,6,15,40.0,10,13,76.9,4,9,44.4,0,0.1,0.1,-0.1,1,5,1,0,7,Matches
b34c63a5,Rayan Cherki,fr FRA,"MF,FW",Lyon,18,2003,20.8,844,1094,77.1,13798,3601,433,505,85.7,278,353,78.8,92,159,57.9,6,7.2,9.0,-1.2,66,71,60,4,144,Matches
9d498560,Ilyes Cheti,dz ALG,DF,Angers,27,1995,2.3,102,118,86.4,1692,467,50,56,89.3,37,40,92.5,10,15,66.7,0,0.2,0.0,-0.2,1,6,1,1,4,Matches
b3d76d84,Lucas Chevalier,fr FRA,GK,Lille,20,2001,32.0,779,1010,77.1,17580,12052,223,224,99.6,401,408,98.3,146,367,39.8,0,0.6,0.2,-0.6,2,19,0,0,0,Matches
68a26d51,Pedro Chirivella,es ESP,MF,Nantes,25,1997,22.5,1163,1360,85.5,21412,6260,493,528,93.4,465,522,89.1,159,239,66.5,1,1.7,0.8,-0.7,24,182,12,1,172,Matches
