id,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0f276764,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
0f5e0b8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0fbecd11,13,7,6,6,1,2,4,2,8,0,8,14,27,5,0
1001ae82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10549b49,2,2,1,1,0,0,1,1,1,0,1,0,2,2,0
10b9fa99,1,1,1,0,0,0,2,2,0,0,0,5,6,3,0
110a95ca,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
114b510e,7,3,6,1,0,2,3,1,2,1,1,4,11,16,0
115b7ab9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11c0fa9d,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0
121101a4,3,3,1,2,0,1,1,0,0,0,0,7,10,25,0
1232e1dc,0,0,0,0,0,0,1,1,1,0,1,5,5,6,0
1295552e,20,12,14,5,1,9,20,11,13,2,11,15,35,8,1
129af0db,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0
12c50af5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130a7a3f,6,2,2,3,1,2,7,5,6,0,6,3,9,2,0
1321d6f0,10,7,9,1,0,5,9,4,11,6,5,15,25,39,0
133faa84,3,1,3,0,0,1,2,1,7,2,5,5,8,8,0
13a78e01,13,6,7,6,0,4,11,7,17,3,14,9,22,16,0
13b0c150,4,4,3,1,0,2,2,0,1,0,1,5,9,7,0
13b44b02,38,18,21,14,3,16,31,15,9,4,5,8,46,28,1
13d74bff,11,9,5,4,2,2,13,11,8,0,8,11,22,8,0
13ea2544,7,6,2,3,2,4,14,10,3,0,3,12,19,8,0
1453e3cf,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0
146f2615,5,3,1,2,2,1,4,3,4,0,4,1,6,1,0
150a572c,7,5,6,1,0,5,6,1,3,1,2,4,11,12,0
156afd6f,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
157c5e0b,12,7,3,5,4,4,10,6,2,0,2,1,13,2,0
15b6e8d7,10,5,1,7,2,5,12,7,5,1,4,7,17,15,0
15d0c248,11,8,4,7,0,7,13,6,9,7,2,10,21,17,0
15e9c7e6,3,1,2,1,0,2,5,3,7,0,7,2,5,3,0
15f3ec41,6,4,2,2,2,1,2,1,5,0,5,1,7,0,3
16380240,7,5,1,3,3,1,6,5,4,0,4,2,9,1,0
163bbd4a,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
167c1bb0,2,1,1,1,0,0,1,1,0,0,0,2,4,8,1
16b9d5cf,8,7,6,2,0,1,1,0,3,2,1,2,10,14,1
16ceb862,7,3,2,3,2,1,11,10,11,1,10,0,7,7,0
16daec92,26,15,5,16,5,10,35,25,16,1,15,24,50,4,0
17145c90,10,5,5,5,0,6,11,5,6,1,5,20,30,37,0
173db1f4,6,4,4,1,1,3,8,5,11,0,11,5,11,2,0
17695062,2,2,0,2,0,1,2,1,4,0,4,4,6,3,0
179d2851,0,0,0,0,0,0,1,1,0,0,0,1,1,6,3
17e3e467,13,7,3,9,1,5,21,16,4,0,4,1,14,3,0
18abe173,9,5,8,1,0,5,9,4,5,2,3,15,24,16,3
18b896d6,4,3,2,2,0,1,2,1,1,0,1,2,6,13,0
19003991,2,2,1,0,1,1,2,1,1,0,1,1,3,1,0
1978a39a,10,6,6,4,0,5,11,6,8,2,6,10,20,14,0
199cd404,5,4,2,2,1,2,5,3,3,0,3,3,8,0,0
19b776e9,1,1,0,0,1,0,2,2,6,0,6,5,6,0,0
19c9e24e,5,2,5,0,0,4,4,0,1,1,0,3,8,9,0
19f8e480,5,4,4,1,0,3,4,1,4,1,3,5,10,10,0
1a4b9094,6,5,3,3,0,1,1,0,5,2,3,4,10,5,0
1a799243,13,10,5,8,0,8,13,5,14,2,12,9,22,23,1
1ac58ba6,6,4,5,1,0,4,6,2,3,0,3,8,14,14,1
1adcf39e,5,2,3,2,0,3,3,0,0,0,0,2,7,4,0
1ae8b66d,7,4,5,2,0,3,11,8,3,0,3,2,9,9,0
1b09b065,8,5,2,3,3,4,5,1,2,0,2,1,9,1,0
1b4f1169,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
1b82f8df,5,5,1,4,0,1,4,3,6,0,6,5,10,4,0
1bcca8b8,2,1,1,1,0,1,4,3,2,0,2,4,6,1,0
1c07b06e,6,3,2,4,0,0,3,3,1,1,0,5,11,6,0
1c0ddebb,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1c37137f,3,2,2,0,1,1,3,2,3,0,3,1,4,3,0
1c529186,7,4,1,2,4,2,4,2,2,2,0,2,9,4,0
1c639185,2,1,2,0,0,0,0,0,1,0,1,1,3,0,0
1c78737d,7,3,3,4,0,1,7,6,3,1,2,6,13,4,0
1c96ad85,6,4,3,2,1,3,7,4,5,1,4,3,9,3,0
1cb49278,14,7,7,7,0,6,8,2,12,4,8,22,36,36,0
1d2d5cc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1d5cab82,13,9,7,5,1,3,7,4,6,0,6,2,15,2,0
1e064bfb,0,0,0,0,0,0,2,2,0,0,0,1,1,4,1
1e101451,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1e9bde92,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0
1ec5df8f,1,0,1,0,0,0,0,0,0,0,0,2,3,12,0
1ec7e1c5,16,5,13,3,0,6,10,4,13,8,5,14,30,35,0
1eec640e,4,4,1,0,3,2,9,7,1,0,1,0,4,0,0
1ef6f38d,3,0,1,2,0,1,2,1,3,1,2,2,5,0,0
1f44ac21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1f9328da,9,8,5,3,1,3,6,3,0,0,0,1,10,0,0
1fa665d0,1,1,1,0,0,1,2,1,1,0,1,0,1,0,0
1fb1c435,2,2,1,1,0,0,0,0,1,1,0,1,3,1,0
1fbbfbde,16,12,13,3,0,5,9,4,9,3,6,18,34,27,1
20030c06,14,9,7,5,2,6,10,4,4,2,2,9,23,20,0
20094685,8,5,5,3,0,1,8,7,5,0,5,2,10,3,0
2054d037,7,4,2,4,1,1,2,1,3,0,3,3,10,9,1
2077ae86,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0
20b9f052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20c1ef47,1,0,0,1,0,0,2,2,1,0,1,0,1,3,0
20e73fac,10,6,6,4,0,5,13,8,8,0,8,6,16,3,0
2146785a,17,9,11,6,0,13,19,6,3,1,2,2,19,6,0
21519148,8,3,5,3,0,2,9,7,6,0,6,5,13,5,0
21a4bd09,5,1,1,4,0,1,3,2,6,1,5,6,11,10,0
2224380e,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2233ef48,3,2,1,2,0,2,5,3,2,0,2,5,8,7,0
2249e65b,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0
22517bbe,11,4,8,3,0,4,7,3,5,1,4,9,20,18,2
22721b88,9,8,7,2,0,4,5,1,5,1,4,13,22,12,0
228f73ae,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22db7a5e,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
23135233,6,4,5,1,0,5,6,1,0,0,0,2,8,0,0
23c5db70,3,2,1,1,1,1,4,3,4,0,4,4,7,0,0
24228180,9,8,2,3,4,0,3,3,10,2,8,2,11,1,0
2434f24a,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
243f4a0b,13,10,6,7,0,5,9,4,6,0,6,6,19,7,1
244a31b9,5,3,4,0,1,1,1,0,2,2,0,9,14,20,0
245d9bfc,5,3,3,1,1,1,4,3,6,0,6,2,7,0,0
24b98f95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24c1439d,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0
24d9435b,17,10,11,5,1,10,14,4,7,5,2,7,24,16,0
24f59bb2,7,3,3,3,1,3,5,2,7,1,6,3,10,5,0
2535e885,12,8,9,3,0,7,11,4,6,4,2,6,18,33,0
254147d4,4,3,4,0,0,3,6,3,5,0,5,5,9,3,0
2557c196,2,1,2,0,0,1,4,3,2,1,1,2,4,3,0
2580854e,0,0,0,0,0,0,0,0,1,1,0,2,2,5,0
258aff54,7,4,1,4,2,2,8,6,2,0,2,0,7,3,0
258b0d9b,11,8,7,4,0,6,9,3,9,7,2,11,22,21,0
25b74470,4,1,3,1,0,2,3,1,1,0,1,2,6,1,0
25e8594b,19,10,9,9,1,11,18,7,6,3,3,5,24,5,1
2628fd2b,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26383ea5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2648e18f,2,0,0,2,0,2,4,2,3,0,3,2,4,3,0
26b3d752,6,4,2,3,1,1,4,3,5,2,3,7,13,8,0
26ce2263,18,10,9,7,2,5,16,11,12,5,7,8,26,7,0
271b8617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273c483b,7,5,6,1,0,3,5,2,7,0,7,0,7,2,0
27669186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27af684a,1,1,1,0,0,1,2,1,0,0,0,2,3,4,0
27f54333,3,2,0,2,1,0,3,3,3,0,3,1,4,0,0
27fc233a,3,1,2,0,1,3,3,0,0,0,0,2,5,0,0
27ff9bdb,7,4,2,4,1,3,7,4,7,0,7,4,11,6,0
284f2ce6,2,1,0,2,0,0,1,1,1,0,1,5,7,7,0
28d596a0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
292a652a,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0
29a506e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29d8ad3f,5,4,5,0,0,3,5,2,3,2,1,16,21,45,1
29e33bf3,4,4,1,2,1,1,4,3,8,0,8,1,5,1,0
2a5fab54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a6cd437,6,3,6,0,0,3,4,1,5,4,1,3,9,30,0
2a709dc0,1,1,1,0,0,1,3,2,1,0,1,1,2,1,0
2b15a82a,6,3,4,2,0,3,3,0,2,0,2,2,8,4,0
2b3efa4a,19,14,11,7,1,12,27,15,9,3,6,22,41,35,0
2b65fe46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2b9fdeea,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2ba38347,8,6,4,3,1,6,9,3,4,0,4,6,14,14,0
2c44a35d,9,5,5,3,1,3,4,1,1,0,1,2,11,4,1
2c8b7022,9,6,2,6,1,5,11,6,8,2,6,7,16,16,0
2ccd89a3,3,1,1,2,0,1,3,2,2,0,2,0,3,0,0
2e2ec9cf,6,2,2,4,0,5,9,4,3,0,3,5,11,4,0
2e8fc160,3,1,0,3,0,1,7,6,3,2,1,3,6,6,0
2ebc1b44,5,3,2,2,1,2,5,3,5,0,5,1,6,2,0
2f3452eb,6,4,3,3,0,5,8,3,2,0,2,9,15,8,0
2f557579,3,1,2,1,0,2,4,2,1,0,1,0,3,0,0
2f7407fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f7af524,19,9,10,7,2,8,12,4,7,2,5,10,29,33,0
2fabebc0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
305a3820,3,3,1,2,0,1,2,1,2,2,0,12,15,19,0
30643ce2,0,0,0,0,0,0,1,1,1,0,1,0,0,5,0
307fcd26,1,1,1,0,0,0,0,0,0,0,0,0,1,6,0
30c220c3,17,13,7,8,2,7,9,2,8,1,7,11,28,9,0
30d4a2e5,25,20,19,5,1,19,29,10,5,3,2,29,54,26,0
30f5ffa9,5,2,5,0,0,3,6,3,6,4,2,6,11,14,0
314bdac5,11,7,6,5,0,6,7,1,10,2,8,6,17,9,1
314c2af0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
314f2124,0,0,0,0,0,0,0,0,1,1,0,2,2,6,0
316de854,7,5,1,3,3,3,5,2,4,0,4,4,11,1,0
31c07205,2,0,1,1,0,0,1,1,0,0,0,2,4,2,0
31c69ef1,16,7,11,5,0,12,18,6,7,1,6,4,20,32,0
321f83a2,3,1,2,0,1,1,1,0,7,0,7,0,3,1,0
322ba2df,3,1,3,0,0,1,3,2,0,0,0,6,9,7,0
32c0491f,6,6,6,0,0,2,4,2,4,1,3,5,11,8,0
32e7ce92,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3300c14c,1,1,1,0,0,1,2,1,1,1,0,2,3,7,0
33182cb8,13,6,2,7,4,1,1,0,6,1,5,3,16,4,0
33508c78,5,5,2,2,1,3,11,8,4,1,3,2,7,1,0
339fe0e8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
33b11df6,0,0,0,0,0,0,0,0,1,0,1,3,3,1,0
33b8d077,3,2,1,2,0,1,3,2,1,0,1,3,6,3,0
33bd3dae,2,2,0,2,0,0,4,4,5,0,5,3,5,1,0
3423f250,9,8,2,6,1,1,4,3,5,0,5,7,16,0,0
3470f44e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34c3b935,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
34c3ec17,9,7,3,6,0,5,10,5,6,0,6,10,19,7,1
3519df17,14,10,11,2,1,6,9,3,3,0,3,17,31,24,0
35375f7c,3,2,2,0,1,1,2,1,0,0,0,0,3,1,0
356c9002,2,1,1,1,0,2,4,2,1,0,1,0,2,5,0
35862524,14,10,3,10,1,6,7,1,5,1,4,4,18,4,0
35af81f5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35bd124a,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
35c54115,5,4,5,0,0,3,6,3,7,4,3,7,12,20,0
35cf43aa,5,3,2,3,0,1,4,3,3,1,2,6,11,4,0
360e3062,10,6,7,2,1,6,11,5,7,2,5,11,21,14,0
3628b9b9,6,4,3,3,0,0,5,5,3,1,2,20,26,30,1
36334b41,11,9,5,6,0,2,12,10,6,0,6,6,17,9,0
3640af28,8,7,6,2,0,7,9,2,1,1,0,3,11,7,0
365836c9,13,7,7,6,0,5,7,2,8,6,2,13,26,24,1
367d7444,4,3,3,1,0,3,5,2,6,5,1,8,12,6,0
378825c7,17,9,9,6,2,8,15,7,3,0,3,12,29,16,0
37f827ec,5,2,4,1,0,3,5,2,1,1,0,3,8,15,1
387750b7,0,0,0,0,0,0,2,2,1,0,1,0,0,5,1
38cd5b8f,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
38ceb24a,7,4,3,4,0,2,6,4,5,1,4,6,13,4,0
38d14822,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
390ab439,3,3,3,0,0,1,3,2,3,2,1,4,7,8,0
392a7aea,4,3,2,2,0,1,1,0,4,1,3,1,5,1,0
3935e52e,10,7,7,3,0,4,11,7,10,1,9,9,19,16,0
3958025f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a233281,4,4,3,1,0,2,8,6,4,0,4,7,11,0,1
3a24769f,11,8,1,9,1,4,9,5,6,1,5,7,18,11,0
3aa4a3be,4,3,0,3,1,0,2,2,1,0,1,2,6,1,0
3b571db6,7,4,3,4,0,3,4,1,0,0,0,5,12,3,0
3b57f7f8,1,0,0,1,0,0,0,0,3,2,1,2,3,1,0
3bf81c50,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3ca7254a,13,10,2,8,3,2,11,9,7,0,7,5,18,4,1
3d13d9e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d68d631,17,14,3,9,5,10,19,9,8,0,8,4,21,2,0
3da8cba0,3,2,1,2,0,1,4,3,0,0,0,1,4,0,0
3dab8efd,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
3de25195,4,3,2,2,0,3,6,3,3,0,3,3,7,2,0
3e975352,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3ead85f9,3,3,2,1,0,0,2,2,1,1,0,2,5,11,0
3ef0af0d,3,2,2,1,0,1,3,2,4,0,4,6,9,4,0
3effaa34,2,1,0,1,1,1,2,1,1,0,1,0,2,3,0
3f10bd22,7,3,4,3,0,3,4,1,4,0,4,6,13,11,0
3f2d59fe,4,4,3,1,0,1,2,1,4,2,2,8,12,17,1
3f359b33,10,9,7,3,0,7,12,5,8,3,5,14,24,27,0
3f65d5ce,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41b9d0c0,2,2,1,1,0,0,3,3,4,0,4,0,2,0,0
41f32541,3,2,0,2,1,2,5,3,3,1,2,2,5,1,0
42276181,1,1,0,0,1,0,2,2,2,0,2,1,2,1,0
42353de8,2,2,1,1,0,0,0,0,7,5,2,12,14,33,0
42a55711,5,3,2,1,2,2,3,1,5,2,3,2,7,4,0
42a632ba,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
42dcf26d,1,1,1,0,0,1,2,1,4,2,2,12,13,22,1
42fe6b05,7,4,5,2,0,1,3,2,6,0,6,3,10,5,0
43688fa3,4,3,3,1,0,1,5,4,1,0,1,5,9,1,0
4383b0da,3,1,0,2,1,0,1,1,0,0,0,1,4,3,0
438ae11e,3,1,2,1,0,0,3,3,3,2,1,1,4,2,0
43b23d3a,5,4,1,3,1,1,6,5,4,0,4,2,7,5,0
441197b8,15,7,8,7,0,11,14,3,11,5,6,11,26,42,1
4431aed2,3,1,0,2,1,1,2,1,0,0,0,0,3,0,0
448a3608,1,0,0,0,1,0,2,2,4,0,4,1,2,7,0
44ac04e9,8,4,5,3,0,3,9,6,6,2,4,4,12,3,0
44c3d1d2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
44eb9093,2,2,2,0,0,1,3,2,3,1,2,5,7,7,0
44f050bc,20,15,17,2,1,8,14,6,16,9,7,13,33,47,1
4574720b,6,4,1,4,1,2,3,1,4,0,4,2,8,8,0
45b9b619,5,1,1,4,0,0,2,2,2,0,2,2,7,5,0
45db685d,23,9,6,15,2,10,26,16,15,2,13,15,38,14,1
45f5aa2f,7,4,6,1,0,3,4,1,0,0,0,6,13,10,0
460976a2,6,4,2,4,0,0,6,6,7,0,7,6,12,6,0
467bae22,16,7,8,8,0,2,8,6,5,1,4,10,26,7,0
46e58246,8,4,7,1,0,4,6,2,2,1,1,7,15,7,0
474cf8e0,6,3,6,0,0,5,6,1,5,2,3,2,8,7,0
479ccb18,6,2,0,5,1,0,1,1,2,0,2,0,6,0,0
47a34c4f,3,2,1,1,1,1,2,1,9,3,6,4,7,6,1
47dbe004,13,10,1,9,3,2,4,2,7,3,4,11,24,8,0
47fd5136,2,2,1,1,0,1,2,1,1,0,1,6,8,18,0
4802f157,13,6,3,6,4,5,8,3,10,1,9,4,17,16,0
487d9b09,7,5,3,3,1,1,5,4,4,0,4,4,11,8,0
489e5d93,8,6,1,4,3,2,16,14,6,0,6,0,8,7,0
48d5bd33,9,7,4,5,0,2,14,12,13,0,13,7,16,4,0
48e4c485,5,2,1,3,1,1,2,1,2,1,1,2,7,2,0
494bff86,1,0,1,0,0,1,5,4,6,1,5,3,4,7,0
49fe9070,1,1,0,1,0,0,0,0,1,0,1,1,2,0,0
4a1abff3,8,7,3,3,2,1,3,2,6,0,6,1,9,1,0
4a537185,2,2,2,0,0,0,0,0,0,0,0,1,3,0,0
4adc7b42,22,15,6,10,6,10,22,12,8,0,8,4,26,3,0
4aea5077,22,17,12,5,5,10,17,7,13,2,11,14,36,24,0
4b3c863f,8,5,5,3,0,3,7,4,1,1,0,8,16,23,0
4b3e1a38,11,10,10,1,0,6,11,5,17,2,15,10,21,40,1
4b6960d2,3,2,2,0,1,2,3,1,2,0,2,4,7,2,0
4b751020,4,1,2,1,1,1,5,4,1,0,1,2,6,1,0
4b803b3c,1,0,1,0,0,1,1,0,2,0,2,1,2,0,0
4bd00a50,1,1,1,0,0,1,1,0,0,0,0,1,2,0,0
4c5039bd,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4c537d70,1,1,0,1,0,0,0,0,0,0,0,1,2,3,0
4c5b14d2,5,4,4,1,0,4,6,2,3,1,2,6,11,7,0
4c5e78da,18,10,5,8,5,5,14,9,23,2,21,8,26,10,0
4c700f46,7,5,4,2,1,2,5,3,4,2,2,7,14,9,0
4c78b5ed,14,10,6,8,0,5,9,4,3,2,1,3,17,5,0
4c82730b,8,7,4,2,2,4,17,13,5,0,5,2,10,2,0
4cc82fe1,3,1,3,0,0,2,2,0,1,1,0,3,6,4,0
4d1666ff,8,4,6,2,0,3,4,1,7,3,4,9,17,27,0
4d425e6e,11,7,3,5,3,6,13,7,5,0,5,4,15,3,0
4d8cd038,8,5,2,3,3,2,4,2,2,0,2,2,10,10,0
4e219ad2,2,1,2,0,0,1,2,1,2,0,2,0,2,1,0
4e3f5992,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4e6dbac4,5,2,2,1,2,1,5,4,5,0,5,1,6,9,1
4e80a8ef,18,14,11,6,1,5,13,8,11,0,11,11,29,7,0
4f0fbd15,6,2,4,1,1,1,1,0,3,1,2,1,7,3,0
4f255115,6,5,1,4,1,2,5,3,3,0,3,5,11,2,0
4f56170e,2,2,2,0,0,1,5,4,4,2,2,13,15,10,0
4f5a953e,2,1,0,2,0,1,2,1,3,1,2,6,8,13,1
4fe7e935,11,5,6,3,2,6,12,6,11,3,8,7,18,23,0
500cd987,6,3,0,4,2,1,3,2,3,1,2,4,10,2,0
50310821,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
507c7bdf,17,7,8,4,5,7,21,14,15,1,14,0,17,2,0
509a4ccb,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
516dc25b,1,0,0,1,0,0,1,1,2,0,2,6,7,5,0
51960957,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0
51a56075,3,3,2,1,0,2,3,1,3,2,1,6,9,12,0
51e3954c,7,3,4,3,0,4,5,1,4,2,2,5,12,8,0
51e9bb3f,5,3,2,3,0,2,3,1,2,0,2,3,8,2,0
51ffa295,7,6,2,1,4,1,15,14,6,2,4,8,15,11,1
520c318f,1,0,0,1,0,1,1,0,10,1,9,1,2,3,0
52611641,10,4,4,5,1,4,16,12,13,0,13,12,22,8,0
5294a83f,2,1,1,0,1,0,2,2,1,1,0,2,4,2,0
52e101a8,3,3,2,1,0,1,3,2,0,0,0,6,9,12,0
52eab58c,5,2,3,2,0,1,2,1,2,0,2,1,6,3,1
52fdf512,4,2,3,1,0,2,4,2,7,5,2,11,15,44,1
53070b63,3,2,1,1,1,1,2,1,6,0,6,2,5,2,0
536cebe5,13,6,3,6,4,6,12,6,4,0,4,0,13,1,0
5384e3bf,1,0,0,1,0,1,3,2,6,5,1,3,4,6,0
539230cf,1,0,1,0,0,0,1,1,2,2,0,3,4,1,1
53cad200,15,10,11,4,0,7,16,9,17,4,13,19,34,28,0
53de807a,2,2,2,0,0,0,1,1,4,3,1,4,6,17,0
546bb36e,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0
54771b10,4,3,1,3,0,1,1,0,1,0,1,4,8,5,0
54c9ed15,11,7,6,5,0,2,8,6,6,2,4,5,16,15,0
55043155,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
