id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
85a44ecc,Lassana Coulibaly,ml MLI,MF,Salernitana,25,1996,25.9,677,834,81.2,10398,3087,361,416,86.8,241,290,83.1,46,66,69.7,0,0.3,0.6,-0.3,10,71,8,2,82,Matches
c976160c,Mamadou Coulibaly,sn SEN,MF,Salernitana,22,1999,9.0,250,331,75.5,3878,1225,135,160,84.4,83,106,78.3,20,28,71.4,0,0.2,0.3,-0.2,5,31,4,1,37,Matches
f554e29b,Alessio Cragno,it ITA,GK,Cagliari,27,1994,35.0,775,1216,63.7,27429,23118,97,100,97.0,256,264,97.0,410,830,49.4,0,0.0,0.1,0.0,0,27,0,0,0,Matches
35dd6d80,Domenico Criscito,it ITA,DF,Genoa,34,1986,18.0,774,1008,76.8,13602,5375,342,378,90.5,350,427,82.0,67,161,41.6,1,1.1,1.2,-0.1,9,61,13,8,70,Matches
16657b95,Bryan Cristante,it ITA,MF,Roma,26,1995,29.8,1484,1818,81.6,29534,9846,531,621,85.5,709,811,87.4,221,315,70.2,0,2.6,2.2,-2.6,24,247,21,3,231,Matches
22cd43d2,Domen Črnigoj,si SVN,MF,Venezia,25,1995,20.9,494,677,73.0,8105,2645,260,309,84.1,169,224,75.4,51,82,62.2,1,0.8,1.2,+0.2,10,37,12,4,69,Matches
8c964914,Giovanni Crociata,it ITA,FW,Empoli,23,1997,0.2,7,9,77.8,91,18,3,3,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
0ab1f153,Juan Cuadrado,co COL,"DF,MF",Juventus,33,1988,27.6,1585,1877,84.4,29961,8619,683,741,92.2,669,757,88.4,216,324,66.7,3,5.1,6.3,-2.1,59,115,50,13,169,Matches
5722eced,Mickaël Cuisance,fr FRA,MF,Venezia,21,1999,10.2,285,370,77.0,5004,1465,113,136,83.1,124,150,82.7,30,53,56.6,0,1.3,0.7,-1.3,10,33,9,0,37,Matches
a4fe8cda,Patrick Cutrone,it ITA,FW,Empoli,23,1998,15.6,161,248,64.9,2386,370,97,125,77.6,49,74,66.2,11,20,55.0,0,0.9,1.1,-0.9,9,13,9,2,16,Matches
44eb9093,Danilo D'Ambrosio,it ITA,DF,Inter,32,1988,11.1,642,736,87.2,11095,3644,297,318,93.4,272,298,91.3,55,89,61.8,1,0.1,0.4,+0.9,2,45,2,1,47,Matches
215f3907,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,21,2000,6.4,196,264,74.2,2909,860,110,131,84.0,62,77,80.5,12,22,54.5,0,0.5,0.7,-0.5,11,21,9,1,29,Matches
94b2001f,Danilo,br BRA,"DF,MF",Juventus,30,1991,21.0,1270,1480,85.8,22995,8411,524,563,93.1,599,663,90.3,132,208,63.5,2,1.1,1.1,+0.9,14,133,15,6,115,Matches
cf043a33,Ebrima Darboe,gm GAM,MF,Roma,20,2001,0.7,38,40,95.0,803,154,12,14,85.7,20,20,100.0,6,6,100.0,0,0.0,0.0,0.0,0,6,0,0,3,Matches
96e0490d,Matteo Darmian,it ITA,DF,Inter,31,1989,16.7,534,671,79.6,8588,3233,261,295,88.5,235,277,84.8,31,56,55.4,1,2.0,1.8,-1.0,21,27,21,10,51,Matches
16bb656a,Paweł Dawidowicz,pl POL,DF,Hellas Verona,26,1995,13.3,511,600,85.2,8677,2983,241,266,90.6,224,256,87.5,41,57,71.9,0,0.3,0.2,-0.3,6,42,3,0,50,Matches
952a03fe,Sebastien De Maio,fr FRA,DF,Udinese,34,1987,2.0,55,74,74.3,1121,585,15,18,83.3,31,34,91.2,7,20,35.0,0,0.2,0.0,-0.2,1,4,0,0,3,Matches
7f9d956a,Tommaso De Nipoti,it ITA,FW,Atalanta,18,2003,0.1,1,1,100.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ae4e2852,Mattia De Sciglio,it ITA,DF,Juventus,28,1992,13.0,541,681,79.4,9821,3507,239,270,88.5,239,286,83.6,60,97,61.9,2,2.6,2.2,-0.6,19,34,16,14,40,Matches
e74f0e59,Lorenzo De Silvestri,it ITA,DF,Bologna,33,1988,25.5,990,1353,73.2,14979,7494,569,671,84.8,323,433,74.6,62,148,41.9,2,2.4,1.7,-0.4,21,83,26,12,121,Matches
854ee61a,Grégoire Defrel,mq MTQ,FW,Sassuolo,30,1991,15.1,330,386,85.5,4015,629,203,229,88.6,82,92,89.1,9,11,81.8,2,1.6,1.2,+0.4,23,16,12,0,30,Matches
7f267d66,Alessandro Deiola,it ITA,MF,Cagliari,25,1995,23.7,590,774,76.2,10649,2511,251,325,77.2,245,295,83.1,72,96,75.0,1,1.4,1.1,-0.4,13,43,11,3,70,Matches
d2e8fd9b,Filippo Delli Carri,it ITA,DF,Salernitana,22,1999,3.7,86,123,69.9,1269,668,53,64,82.8,27,39,69.2,3,12,25.0,0,0.1,0.1,-0.1,1,4,1,0,7,Matches
e3cceee6,Merih Demiral,tr TUR,DF,Atalanta,23,1998,21.3,683,801,85.3,13396,3973,201,238,84.5,400,440,90.9,71,102,69.6,2,0.7,0.1,+1.3,4,24,0,0,25,Matches
dc3fa3b5,Diego Demme,de GER,MF,Napoli,29,1991,7.7,539,596,90.4,8082,2155,304,319,95.3,181,200,90.5,33,49,67.3,0,0.4,0.5,-0.4,5,43,7,2,44,Matches
d97f2e8d,Fabio Depaoli,it ITA,DF,Hellas Verona,24,1997,7.8,174,283,61.5,2825,1485,94,117,80.3,55,83,66.3,18,48,37.5,1,0.6,0.9,+0.4,6,13,15,5,30,Matches
d97f2e8d,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,24,1997,1.2,22,36,61.1,358,133,11,13,84.6,8,11,72.7,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,5,Matches
d7d32194,Mattia Destro,it ITA,FW,Genoa,30,1991,19.4,196,340,57.6,2598,672,123,189,65.1,53,95,55.8,8,16,50.0,1,1.1,0.4,-0.1,11,25,6,1,26,Matches
39583cfd,Gerard Deulofeu,es ESP,"FW,MF",Udinese,27,1994,29.1,756,1089,69.4,11726,4368,409,481,85.0,241,322,74.8,66,156,42.3,5,7.2,7.8,-2.2,83,63,73,1,154,Matches
e921b9db,Jacopo Dezi,it ITA,MF,Venezia,29,1992,0.2,22,26,84.6,498,172,8,8,100.0,9,10,90.0,5,7,71.4,0,0.0,0.1,0.0,1,4,3,1,5,Matches
ef94dc2f,Samuel Di Carmine,it ITA,FW,Hellas Verona,32,1988,0.4,5,5,100.0,72,11,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1fca9171,Federico Di Francesco,it ITA,"FW,MF",Empoli,27,1994,15.2,249,386,64.5,3563,1159,139,174,79.9,62,104,59.6,22,50,44.0,0,1.0,0.8,-1.0,14,24,15,2,45,Matches
230a2fac,Giovanni Di Lorenzo,it ITA,DF,Napoli,27,1993,31.9,2008,2290,87.7,30064,10413,1175,1260,93.3,670,749,89.5,108,156,69.2,4,2.8,3.0,+1.2,34,163,41,5,196,Matches
35a2557c,Francesco Di Mariano,it ITA,FW,Venezia,25,1996,0.7,11,14,78.6,239,30,3,4,75.0,6,7,85.7,2,3,66.7,0,0.1,0.0,-0.1,1,0,1,1,0,Matches
b5c3ff9f,Francesco Di Tacchio,it ITA,MF,Salernitana,31,1990,13.9,426,535,79.6,7044,2466,195,230,84.8,179,207,86.5,32,55,58.2,0,0.2,0.4,-0.2,4,42,5,1,56,Matches
bf309d24,Amadou Diawara,gn GUI,MF,Roma,24,1997,1.9,56,71,78.9,900,265,29,34,85.3,22,26,84.6,4,9,44.4,0,0.0,0.0,0.0,1,3,0,0,4,Matches
407feb71,Brahim Díaz,es ESP,MF,Milan,21,1999,20.6,605,721,83.9,8842,2068,335,375,89.3,207,234,88.5,28,44,63.6,3,2.3,2.0,+0.7,31,57,29,3,88,Matches
0a3065c8,Mitchell Dijks,nl NED,"DF,FW",Bologna,28,1993,7.7,247,338,73.1,3523,1620,147,169,87.0,78,114,68.4,14,27,51.9,2,1.1,0.3,+0.9,7,12,4,4,15,Matches
970b8574,Federico Dimarco,it ITA,DF,Inter,23,1997,15.9,1000,1216,82.2,17832,6312,477,504,94.6,377,432,87.3,118,215,54.9,3,5.2,5.4,-2.2,48,84,32,18,94,Matches
2110f96c,Filippo Distefano,it ITA,FW,Fiorentina,17,2003,0.0,1,1,100.0,22,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
933d3b51,Koffi Djidji,ci CIV,DF,Torino,28,1992,19.3,690,836,82.5,12554,3859,287,324,88.6,337,366,92.1,59,117,50.4,0,0.0,0.2,0.0,3,57,8,4,57,Matches
6eee05f1,Berat Djimsiti,al ALB,DF,Atalanta,28,1993,25.1,1192,1435,83.1,19624,7246,589,660,89.2,471,530,88.9,97,169,57.4,1,1.6,1.1,-0.6,13,99,18,7,100,Matches
20b3a502,Nicolás Domínguez,ar ARG,MF,Bologna,23,1998,22.4,994,1203,82.6,16850,5280,484,553,87.5,375,426,88.0,103,154,66.9,3,2.4,1.9,+0.6,27,108,29,4,113,Matches
085e71a7,Bartłomiej Drągowski,pl POL,GK,Fiorentina,23,1997,6.2,276,345,80.0,7422,4533,50,50,100.0,128,136,94.1,97,156,62.2,0,0.0,0.0,0.0,0,4,0,0,0,Matches
620922ed,Radu Drăgușin,ro ROU,DF,Sampdoria,19,2002,6.9,178,261,68.2,3458,1283,54,70,77.1,99,134,73.9,19,44,43.2,0,0.1,0.1,-0.1,3,14,2,1,13,Matches
620922ed,Radu Drăgușin,ro ROU,DF,Salernitana,19,2002,5.4,131,163,80.4,2517,1000,50,59,84.7,64,74,86.5,15,24,62.5,0,0.0,0.0,0.0,1,7,0,0,9,Matches
481c9ece,Denzel Dumfries,nl NED,DF,Inter,25,1996,22.5,630,860,73.3,9792,2884,335,400,83.8,244,332,73.5,32,64,50.0,4,4.4,3.5,-0.4,28,31,22,7,58,Matches
528492ea,Alfred Duncan,gh GHA,MF,Fiorentina,28,1993,21.5,740,947,78.1,14309,4015,304,361,84.2,298,365,81.6,121,160,75.6,2,2.0,1.7,0.0,26,101,27,9,129,Matches
e0921a4f,Paulo Dybala,ar ARG,"FW,MF",Juventus,27,1993,22.9,912,1137,80.2,15325,3164,475,544,87.3,299,349,85.7,106,160,66.3,5,4.5,3.9,+0.5,38,71,27,6,103,Matches
3bb7f478,Edin Džeko,ba BIH,FW,Inter,35,1986,27.4,568,804,70.6,9317,2428,303,393,77.1,182,250,72.8,58,90,64.4,6,3.9,2.8,+2.1,38,60,34,7,107,Matches
6af30900,Tyronne Ebuehi,ng NGA,DF,Venezia,25,1995,12.6,392,506,77.5,6438,2173,193,225,85.8,158,197,80.2,30,48,62.5,0,0.4,0.5,-0.4,5,16,9,5,29,Matches
a9202def,Éderson,br BRA,MF,Salernitana,22,1999,12.7,297,370,80.3,4681,1156,152,177,85.9,110,126,87.3,21,30,70.0,1,1.0,0.5,0.0,9,31,6,0,34,Matches
f503ea63,Albin Ekdal,se SWE,MF,Sampdoria,32,1989,18.2,589,747,78.8,9577,2870,298,358,83.2,225,268,84.0,50,77,64.9,0,0.3,0.4,-0.3,7,48,5,0,62,Matches
7afbd2c3,Caleb Ekuban,gh GHA,"FW,MF",Genoa,27,1994,19.1,297,431,68.9,3795,826,197,258,76.4,71,97,73.2,11,17,64.7,2,2.4,1.9,-0.4,16,16,10,1,31,Matches
cf007308,Elif Elmas,mk MKD,"FW,MF",Napoli,21,1999,18.0,705,817,86.3,8943,1883,473,514,92.0,160,180,88.9,28,45,62.2,4,1.8,1.7,+2.2,24,54,17,0,53,Matches
0fee6bda,Martin Erlic,hr CRO,DF,Spezia,23,1998,28.6,882,1101,80.1,18586,6448,256,297,86.2,490,554,88.4,132,226,58.4,0,0.4,0.3,-0.4,5,34,1,0,32,Matches
3f79a1c8,Gonzalo Escalante,ar ARG,MF,Lazio,28,1993,0.1,4,5,80.0,79,8,1,1,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
a39b9ef6,Diego Falcinelli,it ITA,FW,Bologna,30,1991,0.7,13,22,59.1,185,11,9,17,52.9,1,1,100.0,2,2,100.0,0,0.0,0.1,0.0,0,0,1,0,2,Matches
9f5a610b,Wladimiro Falcone,it ITA,GK,Sampdoria,26,1995,9.5,260,359,72.4,7566,5437,54,55,98.2,98,100,98.0,106,201,52.7,0,0.0,0.0,0.0,0,2,0,0,0,Matches
9085dd7c,Paolo Faragò,it ITA,MF,Cagliari,28,1993,0.2,6,8,75.0,78,3,4,5,80.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
aae9d04a,Davide Faraoni,it ITA,DF,Hellas Verona,29,1991,28.6,923,1359,67.9,16038,7594,459,559,82.1,330,459,71.9,111,241,46.1,5,2.9,2.2,+2.1,20,83,48,16,123,Matches
b7a5bc86,Mohamed Fares,dz ALG,"DF,FW",Genoa,25,1996,6.5,177,257,68.9,2955,1077,108,134,80.6,45,69,65.2,22,36,61.1,1,0.7,0.6,+0.3,5,10,10,6,15,Matches
157d29b6,Diego Farias,br BRA,"MF,FW",Cagliari,31,1990,0.7,29,35,82.9,473,51,14,16,87.5,11,13,84.6,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,1,Matches
44510fde,Andrea Favilli,it ITA,FW,Genoa,24,1997,0.4,5,6,83.3,57,0,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
4e358a2d,Federico Fazio,ar ARG,DF,Salernitana,34,1987,15.9,512,634,80.8,9331,3677,207,232,89.2,249,299,83.3,47,80,58.8,0,0.4,0.4,-0.4,8,32,4,2,40,Matches
15d0c248,Luiz Felipe,it ITA,DF,Lazio,24,1997,27.7,1668,1825,91.4,29597,11624,649,696,93.2,821,868,94.6,135,175,77.1,0,0.2,0.5,-0.2,3,92,4,1,78,Matches
d0dbca9f,Alex Ferrari,it ITA,DF,Sampdoria,27,1994,18.3,683,823,83.0,13341,4623,197,229,86.0,418,456,91.7,59,108,54.6,0,0.0,0.1,0.0,2,37,3,1,39,Matches
eb76987d,Salvador Ferrer,es ESP,"DF,MF",Spezia,23,1998,16.6,573,763,75.1,10266,3534,242,293,82.6,258,324,79.6,62,103,60.2,3,1.3,1.3,+1.7,15,50,16,11,67,Matches
9f9b9269,Riccardo Fiamozzi,it ITA,DF,Empoli,28,1993,6.9,291,387,75.2,5066,2188,134,155,86.5,105,133,78.9,36,61,59.0,1,0.6,0.5,+0.4,6,23,6,3,23,Matches
9bb1ad91,Luca Fiordilino,it ITA,MF,Venezia,25,1996,7.3,260,307,84.7,4177,1037,129,144,89.6,90,97,92.8,25,34,73.5,0,0.4,0.3,-0.4,6,19,4,4,23,Matches
a2565f79,Vincenzo Fiorillo,it ITA,GK,Salernitana,31,1990,1.0,23,31,74.2,897,732,0,0,,8,8,100.0,15,23,65.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
e288d4b3,Alessandro Florenzi,it ITA,"DF,FW",Milan,30,1991,12.8,646,812,79.6,11893,3909,290,316,91.8,261,302,86.4,82,151,54.3,0,0.9,1.5,-0.9,11,62,21,8,68,Matches
d60c26fc,Fernando Forestieri,it ITA,"FW,MF",Udinese,31,1990,0.6,18,24,75.0,224,91,12,12,100.0,3,6,50.0,1,3,33.3,1,0.0,0.4,+1.0,1,2,2,1,3,Matches
69e11a01,Francesco Forte,it ITA,FW,Venezia,28,1993,4.7,52,75,69.3,672,159,31,42,73.8,19,27,70.4,0,1,0.0,0,0.6,0.1,-0.6,4,2,3,0,7,Matches
d80b1835,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,22,1999,0.2,4,10,40.0,53,31,1,4,25.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
2a7d27c1,Davide Frattesi,it ITA,MF,Sassuolo,21,1999,31.7,1035,1249,82.9,15946,3992,565,644,87.7,369,420,87.9,61,88,69.3,3,3.6,2.1,-0.6,30,86,21,3,113,Matches
f4d60499,Morten Frendrup,dk DEN,"DF,MF",Genoa,20,2001,7.7,239,349,68.5,3865,1541,114,141,80.9,92,127,72.4,21,44,47.7,0,0.4,0.3,-0.4,4,22,4,2,25,Matches
98d2c2c4,Remo Freuler,ch SUI,MF,Atalanta,29,1992,26.3,1486,1728,86.0,23572,7197,728,796,91.5,621,697,89.1,85,131,64.9,3,1.4,2.6,+1.6,23,178,38,4,208,Matches
c235e803,Matteo Gabbia,it ITA,DF,Milan,21,1999,6.0,377,437,86.3,7780,2598,104,119,87.4,211,227,93.0,59,84,70.2,0,0.1,0.1,-0.1,1,21,2,0,22,Matches
8f866fe8,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,29,1991,12.7,213,338,63.0,2869,943,129,167,77.2,58,93,62.4,11,38,28.9,2,2.0,1.4,0.0,17,20,11,4,29,Matches
3b387cc7,Gianluca Gaetano,it ITA,MF,Napoli,21,2000,0.2,9,12,75.0,113,31,6,7,85.7,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1d00a56c,Luca Gagliano,it ITA,"FW,DF",Cagliari,21,2000,0.1,3,6,50.0,51,5,1,1,100.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ce30bfc8,Roberto Gagliardini,it ITA,MF,Inter,27,1994,7.2,285,336,84.8,4261,1080,167,186,89.8,99,113,87.6,13,22,59.1,2,1.5,0.8,+0.5,6,27,3,0,33,Matches
173061c0,Riccardo Gagliolo,se SWE,DF,Salernitana,31,1990,12.6,392,510,76.9,7567,3287,134,166,80.7,199,239,83.3,50,82,61.0,1,0.6,0.3,+0.4,2,37,3,3,46,Matches
a796492f,Nicolas Galazzi,it ITA,MF,Venezia,20,2000,0.2,5,8,62.5,68,14,2,3,66.7,3,4,75.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
dd403465,Pablo Galdames Millán,cl CHI,MF,Genoa,24,1996,11.4,324,443,73.1,5772,2027,142,172,82.6,130,168,77.4,41,74,55.4,0,1.0,1.5,-1.0,13,26,9,3,45,Matches
53e494ec,Luca Gemello,it ITA,GK,Torino,21,2000,1.0,14,35,40.0,495,422,1,1,100.0,6,6,100.0,7,27,25.9,0,0.0,0.0,0.0,0,3,0,0,0,Matches
71dc23da,Paolo Ghiglione,it ITA,DF,Genoa,24,1997,6.7,212,343,61.8,3539,1560,104,118,88.1,75,119,63.0,25,72,34.7,1,1.0,0.4,0.0,8,14,10,9,20,Matches
c5adc293,Faouzi Ghoulam,dz ALG,DF,Napoli,30,1991,3.7,229,280,81.8,3403,1029,126,134,94.0,72,86,83.7,14,36,38.9,0,0.4,0.4,-0.4,7,24,4,1,19,Matches
2b7c18ae,Sebastian Giovinco,it ITA,MF,Sampdoria,34,1987,0.4,7,13,53.8,134,22,4,4,100.0,1,2,50.0,2,3,66.7,0,0.0,0.0,0.0,0,1,0,0,3,Matches
16ceb862,Olivier Giroud,fr FRA,FW,Milan,34,1986,21.0,321,480,66.9,3620,596,202,281,71.9,65,96,67.7,10,16,62.5,3,2.3,1.6,+0.7,25,17,10,1,23,Matches
fc4f85b1,Diego Godín,uy URU,DF,Cagliari,35,1986,9.1,394,439,89.7,7917,3014,127,132,96.2,211,229,92.1,52,71,73.2,1,0.1,0.2,+0.9,2,25,0,0,22,Matches
4b029b31,Edoardo Goldaniga,it ITA,DF,Cagliari,27,1993,10.4,345,486,71.0,6682,3385,127,161,78.9,167,206,81.1,46,94,48.9,0,0.2,0.4,-0.2,4,21,4,1,35,Matches
4b029b31,Edoardo Goldaniga,it ITA,"DF,MF",Sassuolo,27,1993,0.0,1,1,100.0,20,19,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
ff37d2ef,Cedric Gondo,ci CIV,FW,Salernitana,24,1996,7.8,119,167,71.3,1455,305,80,97,82.5,25,37,67.6,3,8,37.5,0,0.5,0.7,-0.5,12,5,6,1,12,Matches
2374aaca,Nicolás González,ar ARG,FW,Fiorentina,23,1998,26.2,693,940,73.7,12669,2404,326,411,79.3,260,329,79.0,95,126,75.4,6,4.2,4.8,+1.8,37,46,32,9,91,Matches
2d970560,Robin Gosens,de GER,DF,Atalanta,27,1994,5.1,212,261,81.2,3294,1266,121,134,90.3,76,94,80.9,12,20,60.0,0,0.4,0.4,-0.4,6,13,6,2,28,Matches
2d970560,Robin Gosens,de GER,DF,Inter,27,1994,1.9,83,107,77.6,1261,381,51,57,89.5,28,37,75.7,4,9,44.4,1,0.6,0.6,+0.4,2,8,1,1,7,Matches
6cc97b6a,Alberto Grassi,it ITA,MF,Cagliari,26,1995,24.2,840,1041,80.7,14201,3407,382,451,84.7,378,438,86.3,54,94,57.4,1,2.0,1.1,-1.0,15,65,6,1,76,Matches
f1f1f238,Koray Günter,de GER,DF,Hellas Verona,26,1994,26.8,1035,1288,80.4,21659,9788,298,357,83.5,559,638,87.6,162,247,65.6,0,0.7,0.9,-0.7,7,65,2,0,106,Matches
b79858d5,Albert Guðmundsson,is ISL,"FW,MF",Genoa,24,1997,6.7,155,239,64.9,2097,722,88,105,83.8,40,62,64.5,12,39,30.8,0,0.8,1.6,-0.8,12,12,10,5,15,Matches
f9758dae,Emmanuel Gyasi,gh GHA,"FW,MF",Spezia,27,1994,33.7,765,939,81.5,9820,1991,496,560,88.6,205,245,83.7,19,30,63.3,0,1.4,1.9,-1.4,22,24,15,3,42,Matches
0be276c6,Norbert Gyömbér,sk SVK,DF,Salernitana,29,1992,28.5,805,1058,76.1,15687,6323,274,320,85.6,404,493,81.9,112,211,53.1,0,0.6,1.0,-0.6,7,59,8,5,66,Matches
fa449bba,Nicolas Haas,ch SUI,MF,Empoli,25,1996,11.1,351,459,76.5,5455,1771,189,215,87.9,122,151,80.8,26,50,52.0,2,1.0,0.7,+1.0,13,33,11,1,57,Matches
74419746,Samir Handanović,si SVN,GK,Inter,37,1984,37.0,1074,1260,85.2,25784,18136,270,271,99.6,530,533,99.4,264,445,59.3,0,0.0,0.1,0.0,0,10,0,0,0,Matches
c8d7131c,Ridgeciano Haps,sr SUR,DF,Venezia,28,1993,22.8,638,858,74.4,10727,4400,310,354,87.6,249,326,76.4,59,112,52.7,1,0.6,0.5,+0.4,13,37,10,6,59,Matches
65fd099c,Abdou Harroui,nl NED,MF,Sassuolo,23,1998,5.0,252,292,86.3,4112,836,130,144,90.3,100,109,91.7,17,21,81.0,0,0.2,0.1,-0.2,5,32,0,0,29,Matches
3b333ac3,Hans Hateboer,nl NED,"DF,MF",Atalanta,27,1994,15.4,703,850,82.7,9952,3276,448,482,92.9,207,253,81.8,29,59,49.2,0,0.8,1.9,-0.8,13,43,17,8,73,Matches
f8342731,Silvan Hefti,ch SUI,DF,Genoa,23,1997,14.3,393,551,71.3,5940,2670,212,251,84.5,133,190,70.0,25,60,41.7,0,0.7,1.4,-0.7,10,27,16,9,39,Matches
d7918b13,Liam Henderson,sct SCO,MF,Empoli,25,1996,22.4,592,856,69.2,9237,3184,305,363,84.0,216,302,71.5,40,97,41.2,3,3.0,2.5,0.0,39,61,28,9,100,Matches
f45f9427,Dalbert Henrique,br BRA,"DF,MF",Cagliari,27,1993,23.1,592,841,70.4,10861,3644,247,297,83.2,254,343,74.1,75,140,53.6,2,2.0,1.7,0.0,29,40,23,15,53,Matches
a2d9f138,Matheus Henrique,br BRA,MF,Sassuolo,23,1997,12.0,545,606,89.9,8330,2228,308,328,93.9,167,180,92.8,43,52,82.7,1,0.8,0.9,+0.2,14,52,7,2,55,Matches
9ef42479,Thomas Henry,fr FRA,FW,Venezia,26,1994,23.5,263,434,60.6,3781,651,152,230,66.1,69,109,63.3,21,28,75.0,2,3.8,2.3,-1.8,20,21,8,1,31,Matches
d4c9725f,Theo Hernández,fr FRA,DF,Milan,23,1997,30.1,1404,1741,80.6,23589,7820,727,822,88.4,531,633,83.9,121,208,58.2,5,5.8,5.8,-0.8,51,89,34,11,116,Matches
6f5ead86,Hernani,br BRA,"MF,FW",Genoa,27,1994,7.6,171,237,72.2,2623,630,95,110,86.4,53,80,66.3,12,19,63.2,0,0.2,0.2,-0.2,2,13,3,2,17,Matches
6d70c771,Daan Heymans,be BEL,"MF,FW",Venezia,22,1999,2.8,79,96,82.3,1240,310,38,46,82.6,32,35,91.4,5,9,55.6,1,0.2,0.2,+0.8,3,6,2,1,9,Matches
1780bb4a,Aaron Hickey,sct SCO,DF,Bologna,19,2002,31.3,1032,1289,80.1,14598,4242,610,671,90.9,355,460,77.2,34,78,43.6,1,1.8,1.4,-0.8,19,45,19,8,52,Matches
b85bf253,Martin Hongla,cm CMR,MF,Hellas Verona,23,1998,7.2,229,303,75.6,4101,992,103,127,81.1,89,109,81.7,29,49,59.2,0,0.1,0.2,-0.1,2,18,3,0,23,Matches
5b418e15,Sydney van Hooijdonk,nl NED,"FW,MF",Bologna,21,2000,0.4,13,17,76.5,136,28,10,12,83.3,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,Matches
d8800a46,Petko Hristov,bg BUL,DF,Spezia,22,1999,13.9,504,627,80.4,10049,3710,156,183,85.2,286,319,89.7,56,110,50.9,1,0.5,0.1,+0.5,3,27,1,0,25,Matches
2f3452eb,Elseid Hysaj,al ALB,DF,Lazio,27,1994,22.5,1216,1412,86.1,17867,5977,713,762,93.6,407,466,87.3,59,106,55.7,0,0.7,1.6,-0.7,12,83,17,7,96,Matches
82efe6fa,Roger Ibanez,br BRA,DF,Roma,22,1998,32.1,1691,1937,87.3,32137,11766,632,684,92.4,879,954,92.1,167,269,62.1,0,0.5,1.4,-0.5,10,85,10,0,116,Matches
4cde5509,Zlatan Ibrahimović,se SWE,FW,Milan,39,1981,11.3,304,428,71.0,4022,1088,197,258,76.4,78,99,78.8,14,22,63.6,2,2.1,1.9,-0.1,23,35,17,0,50,Matches
a4e85758,Igor,br BRA,DF,Fiorentina,23,1998,24.9,1550,1688,91.8,31777,9782,445,480,92.7,906,945,95.9,192,236,81.4,0,0.9,0.8,-0.9,6,89,1,0,95,Matches
42eaa028,Jonathan Ikone,fr FRA,FW,Fiorentina,23,1998,7.2,227,273,83.2,3765,639,101,119,84.9,104,120,86.7,14,18,77.8,1,1.6,1.3,-0.6,9,17,7,1,27,Matches
bb376bed,Ivan Ilić,rs SRB,MF,Hellas Verona,20,2001,28.1,1102,1366,80.7,19025,5377,496,579,85.7,456,530,86.0,106,162,65.4,3,1.8,1.5,+1.2,20,98,20,6,134,Matches
68252d6d,Josip Iličić,si SVN,"MF,FW",Atalanta,33,1988,9.3,359,492,73.0,6453,2051,182,223,81.6,118,157,75.2,48,74,64.9,3,3.3,2.9,-0.3,34,40,21,2,70,Matches
4431aed2,Ciro Immobile,it ITA,FW,Lazio,31,1990,30.1,681,884,77.0,8729,1240,425,499,85.2,158,210,75.2,35,48,72.9,2,2.8,2.5,-0.8,27,30,22,2,54,Matches
2f557579,Lorenzo Insigne,it ITA,FW,Napoli,30,1991,25.4,1208,1509,80.1,19846,4831,672,738,91.1,370,457,81.0,127,225,56.4,8,5.6,5.7,+2.4,63,78,54,3,150,Matches
6b635f5c,Ardian Ismajli,al ALB,DF,Empoli,24,1996,14.1,616,725,85.0,11941,4691,201,222,90.5,344,384,89.6,64,99,64.6,0,0.1,0.1,-0.1,3,47,2,0,51,Matches
