id,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches
414e1f69,Marley Aké,fr FRA,"FW,MF",Juventus,20,2001,4,77,19,2.3,0.9,0,,0,4,19,8,0.50,1,4,-3,-3.51,-4.13,0.7,3.4,-2.7,-3.16,-3.59,Matches
fdf4b948,Jean-Daniel Akpa-Akpro,ci CIV,MF,Lazio,28,1992,10,315,32,9.2,3.5,4,62,0,6,11,21,1.50,6,8,-2,-0.57,-1.18,2.5,6.0,-3.5,-1.01,-1.33,Matches
5294a83f,Luis Alberto,es ESP,MF,Lazio,28,1992,34,2353,69,68.8,26.1,27,80,11,7,29,1,1.74,51,35,+16,+0.61,+0.36,37.3,29.0,+8.2,+0.32,+0.37,Matches
aa5322d5,Giorgio Altare,it ITA,DF,Cagliari,22,1998,19,1466,77,42.9,16.3,17,82,12,2,34,18,0.95,14,23,-9,-0.55,+0.60,17.6,24.8,-7.2,-0.44,+0.23,Matches
282947c7,Giuseppe Ambrosino,it ITA,FW,Napoli,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
35b4bc62,Wisdom Amey,it ITA,DF,Bologna,15,2005,1,71,71,2.1,0.8,1,71,0,0,,4,3.00,1,0,+1,+1.27,+1.59,0.7,0.6,+0.1,+0.12,+0.33,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Spezia,23,1998,32,2646,83,77.4,29.4,31,84,26,1,45,1,1.00,36,56,-20,-0.68,+0.48,32.4,48.0,-15.6,-0.53,+0.48,Matches
555d5edd,Nadiem Amiri,de GER,"MF,FW",Genoa,24,1996,13,683,53,20.0,7.6,9,65,2,4,25,0,1.00,4,10,-6,-0.79,+0.10,7.6,10.3,-2.7,-0.35,+0.12,Matches
10b9fa99,Ethan Ampadu,wls WAL,"MF,DF",Venezia,20,2000,29,2282,79,66.7,25.4,26,84,18,3,34,0,0.69,20,44,-24,-0.95,-0.08,22.2,47.5,-25.3,-1.00,-0.20,Matches
5a2cb25d,Sofyan Amrabat,ma MAR,MF,Fiorentina,24,1996,23,944,41,27.6,10.5,8,84,6,15,18,8,1.78,12,13,-1,-0.10,-0.42,11.5,11.0,+0.5,+0.05,-0.64,Matches
9f1893b9,Felipe Anderson,br BRA,FW,Lazio,28,1993,38,2888,76,84.4,32.1,33,82,16,5,36,0,1.68,61,50,+11,+0.34,-1.01,47.6,39.9,+7.7,+0.24,+0.24,Matches
fe471a89,Lorenzo Andrenacci,it ITA,GK,Genoa,26,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
9ee1d39e,Samuele Angori,it ITA,DF,Torino,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
39aa05a7,Ebenezer Annan,gh GHA,DF,Bologna,18,2002,1,25,25,0.7,0.3,0,,0,1,25,2,0.00,0,1,-1,-3.60,-3.33,0.4,0.7,-0.3,-0.97,-0.77,Matches
bbafc0c4,Cristian Ansaldi,ar ARG,DF,Torino,34,1986,19,691,36,20.2,7.7,5,74,2,14,23,10,1.21,12,12,0,0.00,-0.16,9.6,11.0,-1.4,-0.18,-0.55,Matches
38d9ce53,Janis Antiste,fr FRA,FW,Spezia,18,2002,18,796,44,23.3,8.8,9,70,2,9,18,17,0.72,8,23,-15,-1.70,-1.18,13.1,14.3,-1.3,-0.14,+0.65,Matches
4455a8f0,Andrei Anton,it ITA,DF,Torino,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
0847b5a5,Mattia Aramu,it ITA,"MF,FW",Venezia,26,1995,32,2100,66,61.4,23.3,25,75,7,7,31,0,0.81,24,39,-15,-0.64,+0.72,24.8,39.9,-15.1,-0.65,+0.74,Matches
a9eaccda,Simone Aresti,it ITA,GK,Cagliari,35,1986,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
00459419,Marko Arnautović,at AUT,FW,Bologna,32,1989,33,2694,82,78.8,29.9,32,84,20,1,13,1,1.24,35,43,-8,-0.27,+0.10,38.0,40.1,-2.1,-0.07,+0.63,Matches
963a328b,Tolgay Arslan,de GER,MF,Udinese,30,1990,30,1658,55,48.5,18.4,22,67,0,8,24,6,1.27,26,20,+6,+0.33,+0.48,22.3,23.4,-1.2,-0.06,-0.07,Matches
a820e429,Arthur,br BRA,FW,Fiorentina,23,1998,14,749,54,21.9,8.3,8,78,2,6,21,2,1.57,11,11,0,0.00,-0.27,13.8,8.8,+5.1,+0.61,+0.13,Matches
a69cc629,Kristoffer Askildsen,no NOR,MF,Sampdoria,20,2001,19,754,40,22.0,8.4,7,80,2,12,16,13,0.89,6,11,-5,-0.60,-0.19,7.3,10.7,-3.4,-0.40,+0.14,Matches
0fdcef0e,Kristjan Asllani,al ALB,MF,Empoli,19,2002,23,1353,59,39.6,15.0,14,87,12,9,15,10,0.96,13,24,-11,-0.73,-0.34,14.9,25.0,-10.1,-0.67,-0.19,Matches
4adb8714,Christian Aucelli,it ITA,MF,Sassuolo,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
649b01d8,Emil Audero,it ITA,GK,Sampdoria,24,1997,29,2560,88,74.9,28.4,29,88,27,0,,7,1.00,36,48,-12,-0.42,+0.10,27.3,43.1,-15.9,-0.56,-0.19,Matches
3cd3b384,Tommaso Augello,it ITA,DF,Sampdoria,26,1994,36,2395,67,70.0,26.6,25,85,15,11,25,0,1.00,30,37,-7,-0.26,+0.62,25.7,36.1,-10.5,-0.39,+0.39,Matches
6a1f66a7,Ramzi Aya,it ITA,DF,Salernitana,30,1990,2,135,68,3.9,1.5,2,68,1,0,,4,0.00,0,8,-8,-5.33,-4.32,0.6,4.4,-3.8,-2.52,-1.83,Matches
2200181e,Kaan Ayhan,tr TUR,DF,Sassuolo,26,1994,23,1354,59,39.6,15.0,14,87,13,9,15,11,1.52,27,28,-1,-0.07,-0.02,24.3,25.7,-1.4,-0.09,+0.31,Matches
e8c930bb,Milan Badelj,hr CRO,MF,Genoa,32,1989,34,2844,84,83.2,31.6,34,84,24,0,,1,0.74,20,47,-27,-0.85,+0.08,28.9,41.6,-12.7,-0.40,+0.25,Matches
ad263695,Nicola Bagnolini,it ITA,GK,Bologna,17,2004,1,3,3,0.1,0.0,0,,0,1,3,9,3.00,0,0,0,0.00,+0.29,0.2,0.1,0.0,+1.12,+1.32,Matches
956a78ea,Issa Bah,lu LUX,FW,Venezia,19,2002,1,9,9,0.3,0.1,0,,0,1,9,1,0.00,0,0,0,0.00,+0.92,0.0,0.0,0.0,-0.25,+0.69,Matches
f42d6c13,Nedim Bajrami,al ALB,"MF,FW",Empoli,22,1999,35,2054,59,60.1,22.8,23,74,5,12,29,3,1.06,33,39,-6,-0.26,+0.66,31.3,35.9,-4.6,-0.20,+0.89,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Milan,26,1994,14,501,36,14.6,5.6,5,63,2,9,21,15,2.29,12,9,+3,+0.54,-0.54,10.8,7.4,+3.4,+0.61,-0.02,Matches
102e2599,Tommaso Baldanzi,it ITA,FW,Empoli,18,2003,1,18,18,0.5,0.2,0,,0,1,18,5,3.00,1,0,+1,+5.00,+5.56,0.0,1.3,-1.2,-6.48,-5.95,Matches
509a4ccb,Keita Baldé,sn SEN,FW,Cagliari,26,1995,26,1229,47,35.9,13.7,14,71,1,12,20,3,0.58,14,23,-9,-0.66,+0.37,15.4,20.7,-5.3,-0.39,+0.30,Matches
8cb494c9,Marco Ballarini,it ITA,MF,Udinese,20,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Milan,24,1997,10,446,45,13.0,5.0,5,73,2,5,16,22,2.50,8,9,-1,-0.20,-1.38,5.7,8.4,-2.7,-0.54,-1.34,Matches
d44360be,Filippo Bandinelli,it ITA,MF,Empoli,26,1995,35,1955,56,57.2,21.7,24,69,2,11,28,0,1.09,22,43,-21,-0.97,-1.03,23.8,36.5,-12.7,-0.59,-0.07,Matches
0821331c,Mattia Bani,it ITA,DF,Genoa,27,1993,17,1211,71,35.4,13.5,13,81,8,4,41,7,0.88,8,16,-8,-0.59,+0.42,12.7,18.7,-5.9,-0.44,0.00,Matches
01efac19,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,26,1994,29,2340,81,68.4,26.0,27,85,20,2,26,1,1.52,48,42,+6,+0.23,+0.23,35.5,34.0,+1.5,+0.06,+0.07,Matches
2a7e2610,Benedetto Barba,it ITA,DF,Napoli,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
0acda699,Francesco Bardi,it ITA,GK,Bologna,29,1992,2,177,89,5.2,2.0,2,89,1,0,,36,2.00,3,2,+1,+0.51,+0.84,1.8,2.7,-0.8,-0.42,-0.23,Matches
6928979a,Nicolò Barella,it ITA,MF,Inter,24,1997,36,2913,81,85.2,32.4,36,81,17,0,,1,2.17,74,29,+45,+1.39,+0.15,68.4,33.6,+34.9,+1.08,-0.28,Matches
e5bf73f3,Musa Barrow,gm GAM,"FW,MF",Bologna,22,1998,34,2134,63,62.4,23.7,25,75,5,9,30,1,1.32,26,34,-8,-0.34,-0.13,26.3,29.1,-2.8,-0.12,+0.23,Matches
ea06dd97,Daniele Baselli,it ITA,"MF,FW",Torino,29,1992,6,150,25,4.4,1.7,0,,0,6,25,11,0.50,0,5,-5,-3.00,-3.28,2.1,2.6,-0.5,-0.32,-0.61,Matches
ea06dd97,Daniele Baselli,it ITA,MF,Cagliari,29,1992,9,290,32,8.5,3.2,2,71,0,7,21,4,1.00,3,4,-1,-0.31,+0.64,3.5,6.7,-3.2,-1.01,-0.47,Matches
80556f08,Toma Bašić,hr CRO,MF,Lazio,24,1996,29,982,34,28.7,10.9,9,73,2,20,16,7,1.69,22,21,+1,+0.09,-0.57,15.2,15.0,+0.2,+0.02,-0.25,Matches
75b86fb3,Alessandro Bastoni,it ITA,DF,Inter,22,1999,31,2311,75,67.6,25.7,29,78,13,2,27,1,2.35,57,18,+39,+1.52,+0.46,50.5,26.1,+24.4,+0.95,-0.52,Matches
1ac232b8,Simone Bastoni,it ITA,"MF,DF",Spezia,24,1996,31,2288,74,66.9,25.4,26,83,17,5,26,1,0.84,23,43,-20,-0.79,+0.01,24.5,40.9,-16.4,-0.64,-0.01,Matches
19e4eab9,Rodrigo Becão,br BRA,DF,Udinese,25,1996,35,3130,89,91.5,34.8,35,89,33,0,,0,1.34,57,49,+8,+0.23,+1.78,47.5,46.1,+1.4,+0.04,+0.81,Matches
d3d758d8,Valon Behrami,ch SUI,"MF,FW",Genoa,36,1985,10,311,31,9.1,3.5,2,59,0,8,24,5,0.80,10,9,+1,+0.29,+1.27,6.8,8.2,-1.4,-0.40,+0.05,Matches
4f8ce0e1,Vid Belec,si SVN,GK,Salernitana,31,1990,23,1938,84,56.7,21.5,21,90,21,2,24,15,0.74,15,49,-34,-1.58,-0.91,18.2,39.4,-21.2,-0.98,-0.52,Matches
e3756e72,Raoul Bellanova,it ITA,"DF,FW",Cagliari,21,2000,31,2496,81,73.0,27.7,27,87,19,4,36,4,0.81,22,49,-27,-0.97,-0.29,27.7,45.8,-18.2,-0.66,-0.29,Matches
d705ba44,Andrea Belotti,it ITA,FW,Torino,27,1993,22,1371,62,40.1,15.2,16,76,4,6,27,1,1.05,14,16,-2,-0.13,-0.44,18.7,15.2,+3.5,+0.23,-0.05,Matches
0000acda,Marco Benassi,it ITA,"DF,MF",Fiorentina,26,1994,6,158,26,4.6,1.8,1,64,0,5,19,12,0.50,2,4,-2,-1.14,-1.42,2.2,2.6,-0.4,-0.24,-0.79,Matches
0000acda,Marco Benassi,it ITA,MF,Empoli,26,1994,12,382,32,11.2,4.2,3,64,0,9,21,3,0.42,2,10,-8,-1.88,-1.53,4.9,9.3,-4.5,-1.05,-0.55,Matches
305a3820,Filip Benković,hr CRO,"DF,FW",Udinese,24,1997,2,8,4,0.2,0.1,0,,0,2,4,15,1.50,1,0,+1,+11.25,+11.20,0.4,1.0,-0.6,-6.79,-6.78,Matches
db092d3b,Ismaël Bennacer,dz ALG,MF,Milan,23,1997,31,1525,49,44.6,16.9,15,76,4,16,24,0,2.32,29,14,+15,+0.89,-0.21,22.0,16.0,+6.0,+0.36,-0.48,Matches
3b8674e6,Rodrigo Bentancur,uy URU,MF,Juventus,24,1997,19,1155,61,33.8,12.8,13,78,5,6,23,3,2.05,18,11,+7,+0.55,+0.03,17.8,9.6,+8.1,+0.63,+0.42,Matches
ec1f737d,Alessandro Berardi,it ITA,GK,Hellas Verona,30,1991,1,90,90,2.6,1.0,1,90,1,0,,30,1.00,3,3,0,0.00,-0.16,2.1,3.2,-1.1,-1.15,-1.22,Matches
53a0e358,Domenico Berardi,it ITA,FW,Sassuolo,26,1994,33,2819,85,82.4,31.3,33,85,16,0,,0,1.39,57,50,+7,+0.22,+1.57,45.5,51.3,-5.8,-0.18,+0.56,Matches
61b3978f,Bartosz Bereszyński,pl POL,DF,Sampdoria,29,1992,35,2946,84,86.1,32.7,35,84,25,0,,0,1.03,43,51,-8,-0.24,+1.46,31.2,48.1,-16.9,-0.52,-0.05,Matches
ee833569,Etrit Berisha,al ALB,GK,Torino,32,1989,10,900,90,26.3,10.0,10,90,10,0,,26,1.30,7,8,-1,-0.10,-0.31,11.6,11.2,+0.4,+0.04,-0.30,Matches
ee93c1a9,Federico Bernardeschi,it ITA,"MF,FW",Juventus,27,1994,28,1475,53,43.1,16.4,16,72,3,12,27,3,1.75,26,13,+13,+0.79,+0.47,22.5,17.5,+5.0,+0.31,-0.08,Matches
4b520f96,Marco Bertini,it ITA,MF,Lazio,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
c14dcfc2,Tommaso Bertini,it ITA,GK,Atalanta,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
04b40c58,Nicolò Bertola,it ITA,"MF,DF",Spezia,18,2003,2,35,18,1.0,0.4,0,,0,2,18,28,1.50,0,1,-1,-2.57,-1.80,1.3,0.6,+0.8,+2.02,+2.69,Matches
88895312,Daniel Bessa,it ITA,MF,Hellas Verona,28,1993,24,768,32,22.5,8.5,5,69,0,19,22,10,1.54,17,16,+1,+0.12,-0.05,10.2,12.3,-2.2,-0.25,-0.37,Matches
ed5c0319,Beto,gw GNB,FW,Udinese,23,1998,28,2173,78,63.5,24.1,24,86,17,4,28,0,1.14,37,40,-3,-0.12,-0.56,31.0,29.5,+1.6,+0.06,+0.25,Matches
a47d0a92,Valerio Biagini,it ITA,GK,Empoli,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
d65cf468,Alessandro Bianco,it ITA,MF,Fiorentina,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
36e88fbc,Luis Binks,eng ENG,DF,Bologna,19,2001,15,646,43,18.9,7.2,7,73,3,8,17,22,1.20,7,13,-6,-0.84,-0.67,8.3,10.3,-2.0,-0.28,-0.09,Matches
9e1577aa,Cristiano Biraghi,it ITA,DF,Fiorentina,28,1992,37,3153,85,92.2,35.0,37,85,25,0,,0,1.65,56,49,+7,+0.20,-0.14,57.1,39.0,+18.1,+0.52,+0.09,Matches
64cd167d,Davide Biraschi,it ITA,DF,Genoa,27,1994,14,930,66,27.2,10.3,11,73,5,3,41,4,0.71,6,19,-13,-1.26,-0.54,6.4,17.1,-10.7,-1.03,-0.81,Matches
f1d25de7,Bjarki Bjarkason,is ISL,MF,Venezia,21,2000,1,3,3,0.1,0.0,0,,0,1,3,13,0.00,0,0,0,0.00,+0.92,0.0,0.0,0.0,-0.45,+0.48,Matches
b4a98bb4,Pietro Boer,it ITA,GK,Roma,19,2002,0,,,,,0,,0,0,,23,,,,,,,,,,,,Matches
fe012aca,Jeremie Boga,ci CIV,"FW,MF",Atalanta,24,1997,15,764,51,22.3,8.5,7,74,2,8,31,0,0.87,10,10,0,0.00,-0.58,14.9,9.6,+5.3,+0.63,+0.23,Matches
fe012aca,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,24,1997,12,670,56,19.6,7.4,8,74,2,4,20,0,1.00,8,11,-3,-0.40,-0.44,9.7,12.8,-3.1,-0.41,-0.16,Matches
cb678320,Luka Bogdan,hr CRO,DF,Salernitana,25,1996,6,399,67,11.7,4.4,4,90,4,2,20,8,0.00,1,17,-16,-3.61,-2.75,2.4,13.1,-10.7,-2.43,-1.89,Matches
c83c203f,Emil Bohinen,no NOR,MF,Salernitana,22,1999,11,699,64,20.4,7.8,8,79,5,3,21,5,1.45,9,8,+1,+0.13,+1.65,7.4,8.5,-1.2,-0.15,+0.76,Matches
d995ed27,Giacomo Bonaventura,it ITA,MF,Fiorentina,31,1989,31,2266,73,66.3,25.2,28,78,10,3,28,1,1.55,44,31,+13,+0.52,+0.91,40.0,25.0,+14.9,+0.59,+0.25,Matches
bf57eaab,Federico Bonazzoli,it ITA,"FW,MF",Salernitana,24,1997,32,1866,58,54.6,20.7,19,80,7,13,27,1,0.91,19,44,-25,-1.21,-0.05,20.2,36.0,-15.8,-0.76,-0.01,Matches
938d8a55,Giovanni Bonfanti,it ITA,DF,Sampdoria,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
fb77bfef,Kevin Bonifazi,it ITA,DF,Bologna,25,1996,22,1210,55,35.4,13.4,14,80,8,8,12,8,1.41,18,20,-2,-0.15,+0.22,15.7,17.8,-2.2,-0.16,+0.07,Matches
52ec54d0,Leonardo Bonucci,it ITA,DF,Juventus,34,1987,24,2005,84,58.6,22.3,22,89,21,2,19,6,1.54,32,28,+4,+0.18,-0.84,30.5,25.4,+5.1,+0.23,-0.30,Matches
0b01908c,Elia Boseggia,it ITA,GK,Hellas Verona,17,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
ef3ff984,David Bosilj,si SVN,FW,Hellas Verona,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
0d077b88,Mehdi Bourabia,ma MAR,MF,Spezia,29,1991,8,282,35,8.2,3.1,2,83,1,6,19,11,0.50,4,8,-4,-1.28,-0.53,2.9,6.0,-3.0,-0.97,-0.36,Matches
ae94a6c5,Edoardo Bove,it ITA,"MF,DF",Roma,19,2002,11,68,6,2.0,0.8,0,,0,11,6,21,2.27,4,0,+4,+5.29,+4.97,1.8,0.5,+1.3,+1.75,+1.07,Matches
d4a2533d,Josip Brekalo,hr CRO,MF,Torino,23,1998,32,2286,71,66.8,25.4,26,81,12,6,32,2,1.34,27,26,+1,+0.04,-0.28,30.4,28.3,+2.2,+0.09,-0.52,Matches
5fd5ed86,Gleison Bremer,br BRA,DF,Torino,24,1997,33,2890,88,84.5,32.1,33,88,29,0,,1,1.33,39,30,+9,+0.28,+0.96,42.8,30.4,+12.4,+0.39,+0.82,Matches
6989550f,Alberto Brignoli,it ITA,GK,Empoli,29,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
33b8d077,Marcelo Brozović,hr CRO,MF,Inter,28,1992,35,2937,84,85.9,32.6,35,84,23,0,,0,2.34,77,26,+51,+1.56,+1.38,70.4,32.8,+37.5,+1.15,+0.22,Matches
e51336b7,Bruno,br BRA,GK,Venezia,23,1998,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
59f2d958,Aleksander Buksa,pl POL,FW,Genoa,18,2003,4,63,16,1.8,0.7,0,,0,4,16,6,0.25,1,2,-1,-1.43,-0.57,0.5,0.5,0.0,0.00,+0.46,Matches
4ae67f27,Alessandro Buongiorno,it ITA,DF,Torino,22,1999,23,1181,51,34.5,13.1,12,76,5,11,24,13,1.43,22,16,+6,+0.46,+0.50,18.3,17.3,+1.1,+0.08,-0.27,Matches
4a0b7f07,Gianluca Busio,us USA,MF,Venezia,19,2002,29,1950,67,57.0,21.7,23,78,10,6,26,5,0.72,15,37,-22,-1.02,-0.22,18.0,38.0,-20.0,-0.92,+0.01,Matches
e34e086c,Jovane Cabral,cv CPV,FW,Lazio,23,1998,3,190,63,5.6,2.1,2,62,0,1,67,12,1.00,5,4,+1,+0.47,-0.03,5.3,2.0,+3.3,+1.57,+1.45,Matches
dd86e8e4,Liberato Cacace,nz NZL,DF,Empoli,20,2000,10,466,47,13.6,5.2,5,77,2,5,17,5,0.90,5,9,-4,-0.77,-0.29,5.4,8.7,-3.3,-0.63,-0.08,Matches
e94d79e3,Martín Cáceres,uy URU,DF,Cagliari,34,1987,14,832,59,24.3,9.2,9,76,6,5,29,0,0.64,8,17,-9,-0.97,-0.10,8.6,13.9,-5.4,-0.58,-0.01,Matches
93b891d1,Felipe Caicedo,ec ECU,FW,Genoa,32,1988,9,284,32,8.3,3.2,1,90,1,8,24,0,0.67,6,6,0,0.00,+0.95,5.5,5.2,+0.3,+0.11,+0.60,Matches
93b891d1,Felipe Caicedo,ec ECU,"FW,MF",Lazio,32,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
93b891d1,Felipe Caicedo,ec ECU,"FW,DF",Inter,32,1988,3,23,8,0.7,0.3,0,,0,3,8,10,1.67,0,0,0,0.00,-1.38,0.2,0.9,-0.6,-2.45,-3.59,Matches
2146785a,Davide Calabria,it ITA,DF,Milan,24,1996,26,2119,82,62.0,23.5,24,87,17,2,20,1,2.42,40,17,+23,+0.98,-0.06,37.1,22.0,+15.0,+0.64,+0.03,Matches
aded8e6f,Riccardo Calafiori,it ITA,DF,Genoa,19,2002,3,82,27,2.4,0.9,1,45,0,2,19,8,0.67,0,3,-3,-3.29,-2.48,0.1,3.3,-3.2,-3.47,-3.10,Matches
aded8e6f,Riccardo Calafiori,it ITA,DF,Roma,19,2002,6,174,29,5.1,1.9,2,72,0,4,8,12,2.50,3,3,0,0.00,-0.44,2.6,1.8,+0.7,+0.39,-0.33,Matches
ac7e640b,Mattia Caldara,it ITA,DF,Venezia,27,1994,31,2704,87,79.1,30.0,30,90,30,1,4,5,0.81,27,52,-25,-0.83,+0.42,27.2,56.2,-29.0,-0.97,-0.17,Matches
cd0fa27b,Hakan Çalhanoğlu,tr TUR,MF,Inter,27,1994,34,2480,73,72.5,27.6,33,75,7,1,5,2,2.12,59,21,+38,+1.38,+0.04,54.2,26.6,+27.5,+1.00,-0.44,Matches
78841da9,José Callejón,es ESP,FW,Fiorentina,34,1987,30,1298,43,38.0,14.4,16,67,3,14,16,8,1.53,21,24,-3,-0.21,-0.67,19.8,19.5,+0.3,+0.02,-0.79,Matches
247ed022,Andrea Cambiaso,it ITA,DF,Genoa,21,2000,26,1790,69,52.3,19.9,21,78,13,5,28,3,0.62,13,31,-18,-0.91,-0.08,16.2,25.5,-9.3,-0.47,-0.05,Matches
b6a1cdf9,Matteo Cancellieri,it ITA,"MF,DF",Hellas Verona,19,2002,12,227,19,6.6,2.5,1,61,0,11,15,19,0.17,4,6,-2,-0.79,-1.02,3.7,3.9,-0.2,-0.07,-0.12,Matches
356c9002,Antonio Candreva,it ITA,"MF,FW",Sampdoria,34,1987,36,3119,87,91.2,34.7,36,87,24,0,,0,1.00,44,56,-12,-0.35,+1.15,34.2,48.2,-14.0,-0.40,+1.19,Matches
d8c54a50,Simone Canestrelli,it ITA,DF,Empoli,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
a36084cd,Gianmarco Cangiano,it ITA,FW,Bologna,19,2001,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
5ec698c3,Lorenzo Cannavale,it ITA,FW,Salernitana,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
07ea0ef2,Leonardo Capezzi,it ITA,MF,Salernitana,26,1995,5,175,35,5.1,1.9,2,65,0,3,15,8,0.80,3,6,-3,-1.54,-0.38,1.8,3.0,-1.2,-0.60,+0.16,Matches
54e53b7e,Gianluca Caprari,it ITA,"MF,FW",Hellas Verona,28,1993,35,2739,78,80.1,30.4,33,81,15,2,27,0,1.51,56,40,+16,+0.53,+1.85,41.9,36.9,+5.0,+0.16,+0.63,Matches
5bd72174,Francesco Caputo,it ITA,FW,Sampdoria,33,1987,36,2790,78,81.6,31.0,31,85,19,5,33,0,0.97,41,53,-12,-0.39,+0.33,30.7,46.5,-15.9,-0.51,-0.01,Matches
5bd72174,Francesco Caputo,it ITA,FW,Sassuolo,33,1987,2,156,78,4.6,1.7,2,78,0,0,,0,2.00,3,2,+1,+0.58,+0.66,3.0,2.9,+0.2,+0.09,+0.39,Matches
f7e2af2c,Andrea Carboni,it ITA,DF,Cagliari,20,2001,30,2215,74,64.8,24.6,25,84,18,5,21,7,0.77,24,41,-17,-0.69,+0.58,27.5,36.4,-8.9,-0.36,+0.61,Matches
b033f803,Franco Carboni,it ITA,FW,Inter,18,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
7195a684,Matteo Carnelos,it ITA,GK,Udinese,18,2003,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
fb920f3a,Cesare Casadei,it ITA,MF,Inter,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
3f5f38fb,Nicolò Casale,it ITA,DF,Hellas Verona,23,1998,36,2586,72,75.6,28.7,30,80,18,6,33,0,1.36,42,40,+2,+0.07,-0.36,37.8,36.9,+0.9,+0.03,-0.03,Matches
96960855,Francesco Cassata,it ITA,MF,Genoa,24,1997,1,7,7,0.2,0.1,0,,0,1,7,1,1.00,0,0,0,0.00,+0.87,0.0,0.0,0.0,0.00,+0.44,Matches
