id,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
dc62fbee,Leonardo Bittencourt,de GER,MF,Hoffenheim,25,1993,0.0,6,0,1,2,3,1,6,0,0,,0,,4,84,57,2,1,1,0,0,5,1,Matches
dc62fbee,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,25,1993,21.0,1189,14,161,542,499,67,1189,45,14,31.1,31,68.9,785,4430,1992,58,52,10,60,29,810,162,Matches
2db2fd7b,Jérôme Boateng,de GER,DF,Bayern Munich,30,1988,20.0,1857,140,817,1001,44,4,1857,0,0,,0,,1224,5007,2350,6,8,0,1,1,1394,4,Matches
bb8a42fa,Adam Bodzek,de GER,MF,Düsseldorf,33,1985,22.4,907,70,299,511,100,12,907,5,3,60.0,2,40.0,342,1437,551,4,7,0,17,10,486,13,Matches
635f2732,Jean-Paul Boëtius,nl NED,MF,Mainz 05,25,1994,25.2,1262,13,172,705,401,42,1262,66,35,53.0,31,47.0,770,4271,2122,56,40,15,75,39,835,100,Matches
1fda91b3,Melayro Bogarde,nl NED,DF,Hoffenheim,17,2002,0.6,46,4,15,26,5,1,46,0,0,,0,,28,44,17,0,0,0,0,1,35,3,Matches
78b9e99c,Dennis Borkowski,de GER,FW,RB Leipzig,17,2002,0.1,6,0,1,4,1,0,6,4,2,50.0,2,50.0,5,45,37,1,0,0,0,0,5,1,Matches
d728acae,Robin Bormuth,de GER,DF,Düsseldorf,23,1995,2.0,99,27,68,27,4,2,99,0,0,,0,,55,281,173,0,0,0,1,0,55,0,Matches
01834aa0,Sebastiaan Bornauw,be BEL,DF,Köln,20,1999,27.2,1512,181,828,646,49,27,1512,14,11,78.6,3,21.4,891,4351,2182,12,8,1,14,5,962,5,Matches
b4d90315,Brandon Borrello,au AUS,"MF,FW",Freiburg,24,1995,3.3,132,2,19,62,51,8,132,9,5,55.6,4,44.4,94,523,168,6,5,1,18,10,89,23,Matches
541127d5,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,20,1999,4.7,204,8,44,108,54,11,204,3,0,0.0,3,100.0,106,589,235,5,3,2,13,5,121,16,Matches
7c473e12,Dedryck Boyata,be BEL,DF,Hertha BSC,28,1990,27.1,1688,226,929,722,44,28,1688,10,9,90.0,1,10.0,961,5070,2674,11,2,0,8,4,1105,4,Matches
b797f558,Can Bozdogan,de GER,MF,Schalke 04,18,2001,2.6,106,3,27,55,31,0,106,12,9,75.0,3,25.0,68,488,276,5,7,0,6,4,61,6,Matches
a167537f,Julian Brandt,de GER,"MF,FW",Dortmund,23,1996,24.5,1951,16,259,1051,656,83,1951,92,66,71.7,26,28.3,1301,6501,2629,59,61,16,64,48,1607,183,Matches
d4a2533d,Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,21,1998,18.6,1076,11,79,482,528,67,1076,82,38,46.3,44,53.7,685,4755,2324,82,63,33,51,44,768,146,Matches
e27da244,John Brooks,us USA,DF,Wolfsburg,26,1993,24.7,1490,147,762,690,43,29,1490,4,3,75.0,1,25.0,813,4260,2482,14,1,1,12,2,829,6,Matches
a7813ac4,Daniel Brosinski,de GER,DF,Mainz 05,31,1988,19.0,1268,56,340,481,462,17,1267,18,8,44.4,10,55.6,511,2918,1747,43,35,8,17,3,548,88,Matches
fbffc4b1,Jeffrey Bruma,nl NED,DF,Wolfsburg,27,1991,9.0,422,50,234,180,12,9,422,2,1,50.0,1,50.0,186,1050,463,2,0,0,4,1,209,0,Matches
fbffc4b1,Jeffrey Bruma,nl NED,DF,Mainz 05,27,1991,7.5,399,53,207,184,11,7,399,2,2,100.0,0,0.0,212,1361,717,3,1,0,3,1,223,0,Matches
4e204552,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,20,1998,4.3,181,1,30,71,86,29,181,22,13,59.1,9,40.9,124,1038,479,19,7,13,12,5,125,31,Matches
4e204552,Jacob Bruun Larsen,dk DEN,FW,Dortmund,20,1998,0.8,37,0,3,13,23,7,37,2,1,50.0,1,50.0,26,170,62,2,1,0,4,0,31,8,Matches
ab5b7dc1,Marius Bülter,de GER,"MF,FW",Union Berlin,26,1993,25.8,1006,24,188,432,408,69,1006,106,55,51.9,51,48.1,596,3959,1773,70,44,23,69,46,613,132,Matches
2bcc6d52,Guido Burgstaller,at AUT,FW,Schalke 04,30,1989,13.7,454,12,21,194,241,64,454,23,12,52.2,11,47.8,243,1032,349,16,11,6,44,31,321,93,Matches
05f99a4a,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,19,2000,2.8,91,3,19,36,39,11,91,12,5,41.7,7,58.3,50,304,109,5,3,5,6,7,47,11,Matches
9d12e142,Roman Bürki,ch SUI,GK,Dortmund,28,1990,30.8,1103,911,1100,3,0,0,1103,2,0,0.0,2,100.0,567,2993,1571,0,0,0,1,0,543,0,Matches
d1273f09,Daniel Caligiuri,it ITA,"MF,FW",Schalke 04,31,1988,25.5,1394,48,201,616,601,56,1393,77,42,54.5,35,45.5,676,4020,1773,66,47,21,67,58,773,131,Matches
a65ce836,Emre Can,de GER,"MF,DF",Dortmund,25,1994,10.6,846,34,221,523,109,13,846,21,14,66.7,7,33.3,539,2750,1332,18,12,0,14,9,637,15,Matches
db401046,Koen Casteels,be BEL,GK,Wolfsburg,27,1992,26.0,1029,807,1015,14,0,0,1029,1,1,100.0,0,0.0,596,3185,1789,0,0,0,1,0,513,0,Matches
b3b7f5a6,Timothy Chandler,us USA,"DF,MF",Eint Frankfurt,29,1990,13.6,598,34,123,243,237,32,598,9,6,66.7,3,33.3,258,1369,610,25,18,2,14,4,344,91,Matches
7961f7aa,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,25,1994,7.5,375,11,56,156,170,27,375,21,15,71.4,6,28.6,216,1356,450,14,16,8,22,6,263,62,Matches
c6608135,Darko Churlinov,mk MKD,MF,Köln,19,2000,0.2,17,0,2,6,9,2,17,1,0,0.0,1,100.0,7,11,7,0,0,0,3,1,10,5,Matches
ecab64a0,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,32,1987,18.1,880,40,237,570,84,3,880,15,13,86.7,2,13.3,434,2723,1415,14,13,1,14,5,525,17,Matches
612cb8d3,Christian Clemens,de GER,FW,Köln,27,1991,0.2,6,0,2,0,4,0,6,0,0,,0,,4,18,2,0,0,0,0,0,3,1,Matches
33a95e0a,Jamilu Collins,ng NGA,DF,Paderborn 07,24,1994,29.6,2195,124,843,1039,341,17,2194,79,42,53.2,37,46.8,1125,6853,3855,101,59,9,43,21,1163,57,Matches
042e8a49,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,23,1996,16.7,998,1,74,330,609,117,998,97,58,59.8,39,40.2,750,5160,2824,113,46,49,47,36,817,329,Matches
9f381d8b,Jhon Córdoba,co COL,FW,Köln,26,1993,22.2,712,18,32,349,338,108,712,34,21,61.8,13,38.2,422,2215,631,30,18,18,94,46,534,134,Matches
229cd98a,Sergio Córdova,ve VEN,FW,Augsburg,21,1997,4.1,118,3,11,58,52,14,118,5,3,60.0,2,40.0,72,387,202,8,6,5,10,6,85,11,Matches
5ddb8f9f,Danny da Costa,de GER,"DF,FW",Eint Frankfurt,26,1993,15.4,800,28,157,297,358,43,800,40,23,57.5,17,42.5,376,2083,935,40,19,12,22,10,451,144,Matches
0ef89a37,Philippe Coutinho,br BRA,"MF,FW",Bayern Munich,27,1992,15.7,1041,1,53,501,499,72,1040,56,33,58.9,23,41.1,689,3882,2153,57,41,16,32,19,834,128,Matches
5722eced,Mickaël Cuisance,fr FRA,"MF,FW",Bayern Munich,19,1999,3.4,230,3,28,104,103,7,230,17,12,70.6,5,29.4,158,900,526,8,12,0,7,3,181,15,Matches
dc62b55d,Matheus Cunha,br BRA,"FW,MF",Hertha BSC,20,1999,8.3,281,4,33,144,120,24,281,50,41,82.0,9,18.0,186,1512,853,25,19,11,16,23,193,30,Matches
dc62b55d,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,20,1999,3.1,144,1,4,59,82,21,144,10,5,50.0,5,50.0,93,503,258,9,7,5,10,13,105,13,Matches
b0a0698b,Rafael Czichos,de GER,DF,Köln,29,1990,24.5,1501,223,775,694,48,19,1501,14,9,64.3,5,35.7,774,4786,2842,30,12,1,11,5,849,7,Matches
eac044ad,Moanes Dabbur,il ISR,FW,Hoffenheim,27,1992,8.5,347,1,32,170,150,35,347,23,10,43.5,13,56.5,217,938,429,9,6,1,18,17,258,65,Matches
db4ed67b,Mahmoud Dahoud,de GER,MF,Dortmund,23,1996,6.2,567,13,105,354,111,8,567,13,10,76.9,3,23.1,367,1801,815,7,8,0,11,8,455,11,Matches
aeaf1bc1,Leon Dajaku,de GER,"DF,MF",Bayern Munich,18,2001,0.1,7,0,2,3,2,0,7,0,0,,0,,3,12,7,0,0,0,0,0,2,0,Matches
3eb0f2df,Vladimír Darida,cz CZE,MF,Hertha BSC,28,1990,25.1,1465,38,255,815,418,42,1465,36,24,66.7,12,33.3,780,4513,1807,43,43,8,49,44,919,106,Matches
d781d855,Alphonso Davies,ca CAN,DF,Bayern Munich,18,2000,24.8,2172,60,539,1010,653,61,2172,129,82,63.6,47,36.4,1238,7792,4438,121,90,22,53,42,1320,191,Matches
fe641c1a,Thomas Delaney,dk DEN,MF,Dortmund,27,1991,9.2,696,30,202,415,80,8,696,5,4,80.0,1,20.0,349,1334,537,9,7,1,8,7,471,6,Matches
54b4dc4e,Kerem Demirbay,de GER,MF,Leverkusen,26,1993,17.5,1398,18,193,824,394,28,1398,39,28,71.8,11,28.2,780,4373,2027,34,29,8,33,21,962,37,Matches
dc3fa3b5,Diego Demme,de GER,MF,RB Leipzig,27,1991,13.5,1244,21,234,817,201,9,1244,19,11,57.9,8,42.1,729,3512,1824,18,26,2,24,9,935,16,Matches
aeed5c06,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,20,1999,19.7,927,7,84,403,465,90,927,107,68,63.6,39,36.4,690,5855,3024,118,76,49,75,37,762,204,Matches
34a0f5ff,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,21,1998,14.5,584,9,121,287,194,33,584,55,38,69.1,17,30.9,340,3182,1733,64,43,18,37,22,364,65,Matches
7d841904,Ji Dong-won,kr KOR,"FW,MF",Mainz 05,28,1991,1.1,34,0,2,17,15,4,34,1,0,0.0,1,100.0,24,90,19,0,0,0,4,4,28,6,Matches
dc90cfbe,Bas Dost,nl NED,FW,Eint Frankfurt,30,1989,16.4,573,20,42,319,213,78,573,4,2,50.0,2,50.0,182,591,173,2,1,3,20,4,434,72,Matches
7bd5b8fd,Mamadou Doucouré,fr FRA,MF,M'Gladbach,21,1998,0.0,9,0,4,5,0,0,9,0,0,,0,,8,33,5,0,0,0,0,0,8,0,Matches
8954fddc,Mohamed Dräger,tn TUN,DF,Paderborn 07,23,1996,16.2,1036,49,334,481,241,26,1036,45,15,33.3,30,66.7,563,4068,1982,61,32,13,26,20,570,61,Matches
6fd8a334,Aleksandar Dragović,at AUT,DF,Leverkusen,28,1991,11.4,1056,57,367,647,44,3,1056,1,1,100.0,0,0.0,576,2419,1348,9,8,0,2,1,772,1,Matches
809940aa,Dominick Drexler,de GER,"MF,FW",Köln,29,1990,17.6,852,24,153,382,330,48,852,34,17,50.0,17,50.0,509,2888,1423,50,31,12,25,21,547,103,Matches
79ca3e23,Ondrej Duda,sk SVK,MF,Hertha BSC,24,1994,5.0,248,6,28,152,74,10,248,23,18,78.3,5,21.7,143,708,283,8,8,6,10,11,166,19,Matches
cf623c78,Erik Durm,de GER,"DF,FW",Eint Frankfurt,27,1992,5.7,321,10,84,113,130,14,321,7,4,57.1,3,42.9,142,830,373,10,11,1,9,11,164,44,Matches
d571df78,Johannes Eggestein,de GER,"MF,FW",Werder Bremen,21,1998,5.7,261,5,45,121,98,23,261,4,1,25.0,3,75.0,169,782,329,8,7,4,11,10,171,39,Matches
beb882a8,Maximilian Eggestein,de GER,MF,Werder Bremen,22,1996,31.7,1796,72,343,1031,439,36,1796,46,22,47.8,24,52.2,1128,4751,2427,50,54,8,41,29,1176,112,Matches
76b2817e,Kingsley Ehizibue,nl NED,DF,Köln,24,1995,25.9,1476,86,493,692,309,17,1476,63,36,57.1,28,44.4,665,3834,2070,65,44,8,38,14,771,96,Matches
6cb0211b,Ilay Elmkies,il ISR,MF,Hoffenheim,19,2000,0.0,5,1,2,1,2,0,5,0,0,,0,,2,16,15,0,0,0,0,0,3,1,Matches
48035304,Nico Elvedi,ch SUI,DF,M'Gladbach,22,1996,29.1,2034,212,1119,903,31,12,2034,10,9,90.0,1,10.0,1254,6781,3947,28,13,2,13,4,1330,2,Matches
0b4f388a,Breel Embolo,ch SUI,"FW,MF",M'Gladbach,22,1997,17.2,654,6,50,312,304,89,653,76,41,53.9,35,46.1,463,2590,1095,35,33,18,73,47,496,120,Matches
b48215cd,Alexander Esswein,de GER,"FW,MF",Hertha BSC,29,1990,2.4,119,9,36,53,31,6,119,2,1,50.0,1,50.0,56,396,156,5,2,4,2,1,68,17,Matches
cce7087c,Antony Evans,eng ENG,"MF,DF",Paderborn 07,20,1998,1.7,91,4,21,30,41,2,91,5,2,40.0,3,60.0,41,184,53,1,2,0,5,3,49,11,Matches
b82880c6,Simon Falette,gn GUI,DF,Eint Frankfurt,27,1992,1.0,76,12,43,33,2,2,76,1,1,100.0,0,0.0,40,266,145,0,0,0,0,0,38,0,Matches
677da306,Ohis Felix Uduokhai,de GER,DF,Augsburg,21,1997,21.8,1198,213,764,418,27,12,1198,6,4,66.7,2,33.3,663,3565,1861,9,5,0,8,11,626,2,Matches
3bb625ac,Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,23,1996,16.5,915,64,248,538,140,6,915,21,14,66.7,7,33.3,517,2862,1219,12,8,1,31,22,568,29,Matches
8e58987d,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,32,1986,8.6,348,20,110,219,24,1,348,4,1,25.0,3,75.0,127,590,232,0,3,1,4,1,145,1,Matches
316162b6,Oliver Fink,de GER,"MF,FW",Düsseldorf,37,1982,7.5,371,12,61,192,124,22,371,10,6,60.0,4,40.0,151,696,293,9,7,5,16,12,225,43,Matches
f9e7c4ac,Alfreð Finnbogason,is ISL,FW,Augsburg,30,1989,10.7,349,10,41,160,148,41,348,12,6,50.0,6,50.0,193,755,247,6,2,3,34,13,235,49,Matches
a92ab7be,Mark Flekken,nl NED,GK,Freiburg,26,1993,10.0,472,423,471,1,0,0,472,0,0,,0,,259,1486,841,0,0,0,0,0,212,0,Matches
9a2e0ccc,Emil Forsberg,se SWE,MF,RB Leipzig,27,1991,12.7,653,7,45,364,255,32,651,30,22,73.3,8,26.7,421,2649,1392,44,27,15,23,13,500,69,Matches
626fab5f,Raphael Framberger,de GER,DF,Augsburg,23,1995,13.1,670,41,253,299,125,5,670,13,8,61.5,5,38.5,254,1380,629,19,9,1,20,12,244,24,Matches
482b70ad,Mike Frantz,de GER,MF,Freiburg,32,1986,3.9,160,4,38,89,36,9,160,2,2,100.0,0,0.0,86,409,199,4,6,1,7,1,90,8,Matches
f86ad3f5,Marco Friedl,at AUT,"DF,MF",Werder Bremen,21,1998,24.3,1582,106,529,760,306,14,1582,21,13,61.9,8,38.1,845,3310,1628,24,21,3,19,20,859,80,Matches
b77f44a4,Marvin Friedrich,de GER,DF,Union Berlin,23,1995,31.0,1557,157,815,684,85,38,1557,19,12,63.2,7,36.8,864,4549,2471,14,11,0,16,8,858,9,Matches
55557b25,Samúel Friðjónsson,is ISL,MF,Paderborn 07,23,1996,2.1,132,8,62,59,11,1,132,0,0,,0,,67,200,57,0,0,0,3,1,74,2,Matches
4f16405e,Niclas Füllkrug,de GER,FW,Werder Bremen,26,1993,4.5,172,6,11,70,91,31,172,7,4,57.1,3,42.9,89,405,217,11,6,5,7,5,143,48,Matches
16daec92,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,24,1995,11.6,505,6,82,253,182,26,505,27,14,51.9,13,48.1,266,1504,685,26,15,6,29,13,315,56,Matches
3f65898c,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,32,1986,27.0,1619,104,463,876,285,40,1619,13,4,30.8,9,69.2,928,4354,2044,32,23,3,26,11,967,89,Matches
37f606f0,Dennis Geiger,de GER,MF,Hoffenheim,21,1998,12.6,704,12,103,394,211,11,704,8,7,87.5,1,12.5,388,1922,899,18,17,0,15,16,477,46,Matches
a4f94a0d,Christian Gentner,de GER,MF,Union Berlin,33,1985,27.1,1385,64,281,784,331,45,1385,24,15,62.5,9,37.5,655,2750,1183,23,27,4,35,13,756,71,Matches
62ab9184,Yannick Gerhardt,de GER,MF,Wolfsburg,25,1994,9.2,499,14,80,285,137,13,499,11,6,54.5,5,45.5,256,1265,637,19,13,5,13,7,304,21,Matches
7242b495,Niko Gießelmann,de GER,DF,Düsseldorf,27,1991,22.9,1376,68,515,587,289,14,1376,13,7,53.8,6,46.2,585,3267,1591,34,24,1,22,6,723,60,Matches
17376543,Rafał Gikiewicz,pl POL,GK,Union Berlin,31,1987,33.0,1463,1107,1453,7,3,2,1463,0,0,,0,,799,4798,3493,0,1,1,1,0,638,0,Matches
