id,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
8fa8f8d2,Rúnar Alex Rúnarsson,is ISL,GK,Dijon,24,1995,10.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,3,Matches
bdedd861,Rachid Alioui,ma MAR,FW,Angers,27,1992,17.4,8,5,0,7,1,2,13,15.4,11,3,0,3,2,10,9,0,Matches
0a63446f,Mickaël Alphonse,gp GLP,DF,Dijon,30,1989,15.3,39,25,26,12,1,23,37,62.2,14,19,3,16,17,56,64,0,Matches
d7bf3d19,Romain Amalfitano,fr FRA,MF,Dijon,29,1989,18.8,43,27,18,21,4,21,61,34.4,40,23,9,14,36,79,14,2,Matches
22721b88,Jordan Amavi,fr FRA,DF,Marseille,25,1994,24.0,55,29,31,19,5,31,64,48.4,33,27,6,21,56,111,97,0,Matches
2945f4b7,Thierry Ambrose,gp GLP,FW,Metz,22,1997,6.1,7,5,2,2,3,2,7,28.6,5,3,0,3,3,10,3,0,Matches
bcc81786,Kelvin Amian,fr FRA,DF,Toulouse,21,1998,18.1,27,21,21,5,1,14,25,56.0,11,14,7,7,18,45,56,0,Matches
e34fc66d,Joachim Andersen,dk DEN,DF,Lyon,23,1996,17.0,17,9,15,2,0,7,19,36.8,12,16,12,4,10,27,74,2,Matches
ef9c1c95,Benjamin André,fr FRA,MF,Lille,28,1990,22.8,72,44,31,35,6,29,74,39.2,45,32,9,23,59,131,40,1,Matches
d8992b84,Victorien Angban,ci CIV,MF,Metz,22,1996,11.4,23,18,11,11,1,11,24,45.8,13,9,2,7,8,31,5,0,Matches
38d9ce53,Janis Antiste,fr FRA,MF,Toulouse,16,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
a5db0bec,Houssem Aouar,fr FRA,"MF,FW",Lyon,21,1998,21.7,28,12,6,18,4,10,35,28.6,25,15,1,14,13,41,11,0,Matches
b94b8be1,Adil Aouchiche,fr FRA,MF,Paris S-G,17,2002,0.7,3,2,1,2,0,2,4,50.0,2,3,0,3,0,3,0,0,Matches
feb5d3ab,Dennis Appiah,fr FRA,DF,Nantes,27,1992,17.8,58,35,32,20,6,28,52,53.8,24,9,3,6,23,81,34,0,Matches
fa18c72e,Luiz Araújo,br BRA,"FW,MF",Lille,23,1996,9.2,20,11,3,8,9,5,31,16.1,26,14,0,14,4,24,6,0,Matches
2f965a72,Alphonse Areola,fr FRA,GK,Paris S-G,26,1993,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches
6a827d8e,Youcef Atal,dz ALG,"FW,DF",Nice,23,1996,11.1,24,11,15,6,3,13,31,41.9,18,12,1,11,24,48,11,1,Matches
97bfa797,Jean-Kévin Augustin,fr FRA,FW,Monaco,22,1997,3.0,3,0,1,2,0,1,6,16.7,5,2,0,2,3,6,0,0,Matches
7dfbba27,Mathias Autret,fr FRA,"MF,FW",Brest,28,1991,13.6,23,17,5,11,7,8,25,32.0,17,14,1,13,10,33,3,0,Matches
d3ce9f1f,Ludovic Baal,gf GUF,DF,Brest,33,1986,9.2,27,15,13,12,2,10,22,45.5,12,9,3,6,17,44,20,0,Matches
06df8256,Benoît Badiashile,fr FRA,DF,Monaco,18,2001,15.7,18,12,12,5,1,6,12,50.0,6,20,11,9,27,45,57,1,Matches
3deb2342,Bastian Badu,fr FRA,FW,Montpellier,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
5046b7d4,Stéphane Bahoken,cm CMR,FW,Angers,27,1992,10.1,7,4,1,2,4,1,7,14.3,6,4,1,3,2,9,2,0,Matches
5065d67d,Dénys Bain,fr FRA,DF,Brest,26,1993,14.1,21,14,15,6,0,9,9,100.0,0,13,10,3,28,49,66,0,Matches
be13e5a8,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
59bf127b,Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,19.1,48,24,16,27,5,29,54,53.7,25,12,4,8,29,77,17,0,Matches
a8567629,Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1.0,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,2,0,Matches
509a4ccb,Keita Baldé,sn SEN,"FW,MF",Monaco,24,1995,9.5,6,5,1,1,4,3,9,33.3,6,4,1,3,2,8,7,1,Matches
f449640d,Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,18.7,36,25,21,11,4,17,32,53.1,15,10,1,9,24,60,45,0,Matches
4e7bfc23,Florent Balmont,fr FRA,MF,Dijon,39,1980,4.5,12,6,5,7,0,7,12,58.3,5,6,0,6,1,13,3,0,Matches
7fecbcdb,Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,6.2,10,7,7,1,2,8,15,53.3,7,4,1,3,4,14,18,0,Matches
b2bd0f6c,Jonathan Bamba,fr FRA,"FW,MF",Lille,23,1996,21.5,12,6,5,5,2,7,29,24.1,22,19,3,16,16,28,8,2,Matches
0557ff4f,Danilo Barbosa,br BRA,"DF,MF",Nice,23,1996,12.5,28,21,17,9,2,13,29,44.8,16,21,6,15,20,48,38,0,Matches
1ddbc7ca,Melvin Bard,fr FRA,DF,Lyon,18,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
80556f08,Toma Bašić,hr CRO,MF,Bordeaux,22,1996,11.0,26,22,9,16,1,12,27,44.4,15,14,2,12,9,35,12,1,Matches
65391fa7,Thomas Basila,fr FRA,DF,Nantes,20,1999,4.6,6,3,2,4,0,4,4,100.0,0,0,0,0,4,10,14,0,Matches
e61bdd69,Gil Bastião Dias,pt POR,"DF,MF",Monaco,22,1996,11.7,53,33,30,21,2,29,58,50.0,29,15,1,14,13,66,22,1,Matches
0f9b8301,Cristian Battocchio,it ITA,MF,Brest,27,1992,15.5,31,24,13,13,5,14,36,38.9,22,13,4,9,19,50,21,0,Matches
3f1a7191,Gaëtan Belaud,fr FRA,DF,Brest,32,1986,6.4,13,7,10,2,1,4,8,50.0,4,8,3,5,15,28,15,0,Matches
2b1bed19,Haris Belkebla,dz ALG,MF,Brest,25,1994,20.2,44,24,17,17,10,10,28,35.7,18,25,5,20,53,97,21,2,Matches
e3756e72,Raoul Bellanova,it ITA,DF,Bordeaux,19,2000,0.7,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,Matches
10f0fdd3,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,21,1998,16.6,40,27,18,19,3,13,21,61.9,8,16,3,13,22,62,6,0,Matches
c05d65d1,Sami Ben Amar,ma MAR,FW,Nîmes,21,1998,0.2,1,1,0,0,1,1,1,100.0,0,1,0,1,1,2,0,0,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Monaco,28,1990,24.0,22,16,2,12,8,8,19,42.1,11,12,0,12,4,26,1,0,Matches
3b5cd50d,Cristian Benavente,pe PER,"MF,FW",Nantes,25,1994,3.9,8,5,2,5,1,2,8,25.0,6,1,0,1,3,11,0,0,Matches
bef0a7ac,Darío Benedetto,ar ARG,FW,Marseille,29,1990,23.3,12,9,0,9,3,3,18,16.7,15,15,2,13,3,15,23,1,Matches
8a2248b4,Walter Benítez,ar ARG,GK,Nice,26,1993,26.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,8,0,Matches
f5b6fb78,Loris Benito,ch SUI,DF,Bordeaux,27,1992,21.1,40,25,23,11,6,16,43,37.2,27,14,5,9,29,69,58,1,Matches
b6047994,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,18,2001,1.5,3,3,1,1,1,1,4,25.0,3,1,0,1,1,4,0,0,Matches
fbf76716,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,20,1999,1.9,3,0,1,1,1,2,5,40.0,3,1,0,1,2,5,1,0,Matches
fbf76716,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,20,1999,8.5,13,8,3,3,7,5,16,31.3,11,1,0,1,2,15,0,0,Matches
6fbde63a,Yassine Benzia,dz ALG,MF,Dijon,24,1994,1.9,3,2,2,1,0,1,6,16.7,5,4,2,2,3,6,1,0,Matches
9001138b,Robert Berić,si SVN,FW,Saint-Étienne,28,1991,4.6,3,2,0,2,1,0,5,0.0,5,2,0,2,4,7,2,0,Matches
28dabd43,Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,24.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,1,Matches
433dc9a2,Juan Bernat,es ESP,"DF,MF",Paris S-G,26,1993,15.4,42,27,19,16,7,20,51,39.2,31,13,1,12,10,52,26,0,Matches
380a15e2,Dimitry Bertaud,fr FRA,GK,Montpellier,21,1998,2.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
47c609d5,El Bilal Touré,ml MLI,FW,Reims,17,2001,5.0,3,3,1,0,2,0,0,,0,6,0,6,1,4,1,0,Matches
6191093d,Ludovic Blas,fr FRA,"FW,MF",Nantes,21,1997,20.5,26,18,7,15,4,5,26,19.2,21,17,1,16,14,40,11,0,Matches
c69ef855,Alexis Blin,fr FRA,MF,Amiens,22,1996,20.5,39,25,18,15,6,20,61,32.8,41,25,6,19,16,55,49,0,Matches
7d937aa1,Antonin Bobichon,fr FRA,MF,Nîmes,23,1995,2.0,4,3,1,3,0,3,3,100.0,0,1,0,1,1,5,0,0,Matches
7d937aa1,Antonin Bobichon,fr FRA,MF,Angers,23,1995,7.2,9,4,4,5,0,2,19,10.5,17,7,0,7,7,16,4,0,Matches
f3642ba8,Mathieu Bodmer,fr FRA,"MF,FW",Amiens,36,1982,1.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,Matches
6c8ddd52,Sacha Boey,fr FRA,DF,Rennes,18,2000,1.9,6,4,3,1,2,4,8,50.0,4,0,0,0,2,8,5,0,Matches
f6496133,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,22,1997,12.7,31,19,10,14,7,14,35,40.0,21,11,0,11,12,43,4,1,Matches
e90af77c,Gabriel Boschilia,br BRA,"MF,FW",Monaco,23,1996,1.4,3,1,0,3,0,1,5,20.0,4,1,1,0,2,5,2,0,Matches
0b0cbe5b,Denis Bouanga,ga GAB,"FW,MF",Saint-Étienne,24,1994,22.7,45,34,10,25,10,20,55,36.4,35,30,0,30,10,55,15,0,Matches
f9d5908e,Hicham Boudaoui,dz ALG,"MF,FW",Nice,19,1999,5.4,20,10,6,11,3,9,23,39.1,14,10,3,7,13,33,7,0,Matches
1001ae82,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,29,1990,17.7,25,16,9,14,2,8,25,32.0,17,14,1,13,7,32,5,0,Matches
a0791826,Farid Boulaya,dz ALG,FW,Metz,26,1993,9.1,14,10,7,4,3,7,19,36.8,12,5,0,5,6,20,3,0,Matches
20e73fac,Benjamin Bourigeaud,fr FRA,MF,Rennes,25,1994,21.1,40,12,18,20,2,17,68,25.0,51,38,7,31,20,60,25,0,Matches
e8a65bc8,Bilal Boutobba,fr FRA,MF,Montpellier,20,1998,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
861227d2,John Boye,gh GHA,DF,Metz,32,1987,23.5,30,19,25,5,0,19,32,59.4,13,31,18,13,31,61,116,0,Matches
8bbe2df5,Domagoj Bradarić,hr CRO,DF,Lille,19,1999,15.8,28,11,9,17,2,12,27,44.4,15,16,3,13,22,50,28,0,Matches
16324e1d,Anthony Briançon,fr FRA,DF,Nîmes,24,1994,19.3,29,19,20,9,0,17,34,50.0,17,22,16,6,39,68,80,0,Matches
f83c8d6c,Jimmy Briand,fr FRA,FW,Bordeaux,33,1985,16.9,12,8,5,4,3,3,13,23.1,10,8,4,4,6,18,12,0,Matches
edd81e2a,Dylan Bronn,tn TUN,DF,Metz,24,1995,9.0,7,5,6,1,0,4,7,57.1,3,11,9,2,6,13,42,0,Matches
f9921b7f,Lucas Buadés,fr FRA,"MF,FW",Nîmes,21,1997,1.3,4,4,3,1,0,1,5,20.0,4,0,0,0,1,5,3,0,Matches
8746d5d0,Patrick Burner,mq MTQ,DF,Nice,23,1996,15.9,35,25,15,17,3,14,25,56.0,11,11,2,9,30,65,37,0,Matches
26975a92,Ludovic Butelle,fr FRA,GK,Angers,36,1983,26.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,10,4,Matches
db87a2c4,Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
ad7b19ef,Yohan Cabaye,fr FRA,MF,Saint-Étienne,33,1986,9.5,29,18,11,14,4,14,25,56.0,11,10,0,10,22,51,7,1,Matches
38568467,Manuel Cabit,mq MTQ,DF,Metz,26,1993,3.0,3,1,1,2,0,2,10,20.0,8,5,0,5,4,7,5,0,Matches
0118c54c,Anthony Caci,fr FRA,DF,Strasbourg,22,1997,7.7,29,17,19,9,1,8,17,47.1,9,15,5,10,19,48,15,1,Matches
e8edfdc9,Jhonder Cádiz,ve VEN,"FW,MF",Dijon,24,1995,8.9,16,8,6,7,3,3,7,42.9,4,4,2,2,1,17,9,0,Matches
2a657da0,Mathieu Cafaro,fr FRA,"FW,MF",Reims,22,1997,10.3,12,6,5,5,2,6,17,35.3,11,13,0,13,2,14,0,0,Matches
8d043f1d,Jonathan Cafu,br BRA,DF,Bordeaux,28,1991,2.2,7,3,4,3,0,4,7,57.1,3,1,0,1,1,8,3,0,Matches
34bb6fbd,Arturo Calabresi,it ITA,DF,Amiens,23,1996,20.9,53,33,29,20,4,33,75,44.0,42,24,11,13,29,82,60,0,Matches
94f8d10c,Duje Ćaleta-Car,hr CRO,DF,Marseille,22,1996,21.0,29,15,17,11,1,18,26,69.2,8,17,6,11,26,55,98,0,Matches
8577e60a,Mahdi Camara,fr FRA,MF,Saint-Étienne,21,1998,10.0,33,20,12,16,5,18,32,56.3,14,20,2,18,18,51,5,0,Matches
c58270f8,Souleymane Camara,sn SEN,FW,Montpellier,36,1982,1.8,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,Matches
7b9c2d84,Eduardo Camavinga,fr FRA,MF,Rennes,16,2002,23.4,105,64,45,56,4,48,96,50.0,48,26,8,18,34,139,35,0,Matches
79b2399c,Pierrick Capelle,fr FRA,"MF,DF",Angers,32,1987,19.4,42,32,18,16,8,16,48,33.3,32,17,3,14,21,63,28,0,Matches
f81ef10d,Maxence Caqueret,fr FRA,MF,Lyon,19,2000,6.3,24,15,10,13,1,11,25,44.0,14,14,2,12,9,33,6,1,Matches
5e080f73,Irvin Cardona,fr FRA,"FW,MF",Brest,21,1997,16.1,13,8,5,6,2,9,32,28.1,23,8,0,8,1,14,7,0,Matches
5b5724d2,Lionel Carole,fr FRA,DF,Strasbourg,28,1991,14.1,23,8,15,6,2,13,17,76.5,4,2,1,1,19,42,22,0,Matches
8608f269,Matis Carvalho,pt POR,GK,Montpellier,20,1999,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
f54d2149,Moreto Cassamã,gw GNB,MF,Reims,21,1998,6.6,17,11,2,13,2,5,7,71.4,2,7,2,5,5,22,6,0,Matches
e0f3a1f6,Jean-Charles Castelletto,cm CMR,DF,Brest,24,1995,20.4,18,9,13,5,0,9,18,50.0,9,20,16,4,33,51,87,1,Matches
527f063d,Edinson Cavani,uy URU,FW,Paris S-G,32,1987,6.7,5,1,0,2,3,0,3,0.0,3,7,0,7,1,6,2,0,Matches
31a62dc7,Zeki Çelik,tr TUR,DF,Lille,22,1997,23.0,53,28,18,28,7,27,60,45.0,33,24,4,20,26,79,39,0,Matches
3c6bbbab,Fabien Centonze,fr FRA,DF,Metz,23,1996,28.0,76,49,53,22,1,34,57,59.6,23,30,11,19,59,135,98,0,Matches
5d9577aa,Florian Chabrolle,fr FRA,MF,Marseille,21,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
edd1466a,Fouad Chafik,ma MAR,DF,Dijon,32,1986,17.0,32,21,22,7,3,17,36,47.2,19,12,5,7,26,58,36,0,Matches
18ebca4b,Gaëtan Charbonnier,fr FRA,"FW,MF",Brest,30,1988,22.9,36,16,11,11,14,10,35,28.6,25,19,6,13,7,43,33,1,Matches
16aa7d4c,Brendan Chardonnet,fr FRA,DF,Brest,24,1994,9.1,12,6,10,2,0,7,12,58.3,5,8,5,3,15,27,50,0,Matches
279ddf6a,Xavier Chavalerin,fr FRA,MF,Reims,28,1991,23.9,71,52,29,33,9,19,49,38.8,30,23,8,15,36,107,36,0,Matches
80e4c841,Aurélien Chedjou,cm CMR,DF,Amiens,34,1985,21.9,27,19,18,9,0,10,22,45.5,12,15,11,4,40,67,120,3,Matches
b34c63a5,Rayan Cherki,fr FRA,"MF,FW",Lyon,15,2003,1.6,3,2,0,1,2,3,4,75.0,1,3,0,3,0,3,0,0,Matches
7909ffa4,Joris Chotard,fr FRA,MF,Montpellier,17,2001,13.9,30,18,13,17,0,15,35,42.9,20,12,5,7,20,50,12,1,Matches
45c1c326,Mounir Chouiar,fr FRA,"MF,FW",Dijon,20,1999,16.7,36,23,13,18,5,12,42,28.6,30,8,0,8,13,49,13,0,Matches
9cebd6ce,Ibrahim Cissé,ci CIV,DF,Nice,20,1999,0.6,1,1,1,0,0,0,0,,0,0,0,0,0,1,6,0,Matches
0f87f8c2,Ibrahim Cissé,sn SEN,DF,Angers,23,1996,0.7,2,1,0,2,0,0,0,,0,0,0,0,0,2,2,0,Matches
741418c3,Alexis Claude-Maurice,fr FRA,"FW,MF",Nice,21,1998,18.1,26,16,8,11,7,13,35,37.1,22,20,4,16,11,37,4,0,Matches
7800bdb8,Yannis Clementia,mq MTQ,GK,Nice,22,1997,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
3010aefb,Marcus Coco,fr FRA,FW,Nantes,23,1996,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
4e7d66f8,Renaud Cohade,fr FRA,MF,Metz,34,1984,8.5,28,20,11,12,5,12,28,42.9,16,14,3,11,8,36,6,0,Matches
166a981d,Racine Coly,sn SEN,"DF,FW",Nice,23,1995,7.2,21,13,15,5,1,9,17,52.9,8,5,0,5,12,33,23,0,Matches
3f5b4635,Daniel Congré,fr FRA,DF,Montpellier,34,1985,21.6,37,27,20,16,1,18,38,47.4,20,8,7,1,47,84,66,1,Matches
cfd8dde3,Benjamin Corgnet,fr FRA,"MF,FW",Strasbourg,32,1987,2.9,1,1,1,0,0,1,3,33.3,2,2,0,2,2,3,3,0,Matches
beb391dd,Maxwel Cornet,ci CIV,"FW,DF",Lyon,22,1996,14.8,30,19,18,8,4,13,23,56.5,10,16,1,15,21,51,19,1,Matches
5d42d487,Quentin Cornette,fr FRA,"FW,MF",Amiens,25,1994,3.9,8,3,3,2,3,3,9,33.3,6,7,1,6,6,14,5,0,Matches
bc50c437,Edmilson Correia,gw GNB,"FW,DF",Saint-Étienne,19,2000,0.5,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
909222de,Nuno da Costa,cv CPV,FW,Strasbourg,28,1991,5.9,15,10,3,8,4,4,10,40.0,6,7,0,7,4,19,3,0,Matches
2434f24a,Benoît Costil,fr FRA,GK,Bordeaux,32,1987,28.0,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,9,0,Matches
9980269a,Kalifa Coulibaly,ml MLI,FW,Nantes,27,1991,18.0,11,7,0,5,6,3,5,60.0,2,3,1,2,6,17,32,0,Matches
67b7357e,Senou Coulibaly,ml MLI,DF,Dijon,24,1994,7.4,14,7,11,3,0,2,4,50.0,2,11,10,1,10,24,44,1,Matches
26e4447b,Yoann Court,fr FRA,"FW,MF",Brest,29,1990,16.3,48,26,28,17,3,20,64,31.3,44,21,0,21,15,63,14,0,Matches
8f325097,Nicolas Cozza,fr FRA,DF,Montpellier,20,1999,6.2,5,5,3,2,0,2,3,66.7,1,8,6,2,9,14,18,0,Matches
3e092724,Wylan Cyprien,fr FRA,MF,Nice,24,1995,19.7,17,11,5,12,0,7,27,25.9,20,8,2,6,19,36,16,3,Matches
007faf7a,Lucas Da Cunha,fr FRA,MF,Rennes,18,2001,0.8,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
1ec7e1c5,Damien Da Silva,fr FRA,DF,Rennes,31,1988,24.9,27,14,20,5,2,10,19,52.6,9,21,13,8,26,53,143,1,Matches
29c02c9f,Colin Dagba,fr FRA,DF,Paris S-G,20,1998,7.4,10,4,2,4,4,5,9,55.6,4,6,1,5,6,16,9,0,Matches
fd2bc67d,Dante,br BRA,DF,Nice,35,1983,21.0,34,21,24,10,0,17,25,68.0,8,27,16,11,26,60,79,0,Matches
44f8c299,Lucas Deaux,fr FRA,MF,Nîmes,30,1988,14.8,49,26,16,29,4,16,45,35.6,29,20,4,16,15,64,19,0,Matches
92232aad,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,34,1985,19.7,44,26,22,15,7,24,47,51.1,23,21,11,10,43,87,59,0,Matches
0be95d34,Romain Del Castillo,fr FRA,"FW,MF",Rennes,23,1996,13.8,20,14,5,11,4,6,27,22.2,21,12,2,10,7,27,7,0,Matches
8332db56,Thomas Delaine,fr FRA,DF,Metz,27,1992,13.9,25,16,18,6,1,12,21,57.1,9,17,1,16,15,40,28,0,Matches
2ee1b96b,Paul Delecroix,gw GNB,GK,Metz,30,1988,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
d33c706e,Andy Delort,dz ALG,FW,Montpellier,27,1991,25.3,28,18,11,9,8,7,27,25.9,20,21,6,15,3,31,10,0,Matches
e7986081,Moussa Dembélé,fr FRA,FW,Lyon,23,1996,24.3,12,7,2,5,5,4,14,28.6,10,14,3,11,5,17,31,0,Matches
47af88b8,Jason Denayer,be BEL,DF,Lyon,24,1995,23.7,17,13,12,5,0,10,14,71.4,4,32,29,3,20,37,83,0,Matches
0d3585b5,Kevin Denkey,tg TOG,FW,Nîmes,18,2000,6.7,10,5,1,8,1,6,10,60.0,4,7,0,7,2,12,1,1,Matches
19cda00b,Ángel Di María,ar ARG,"FW,MF",Paris S-G,31,1988,22.2,17,12,2,8,7,4,34,11.8,30,14,3,11,11,28,1,3,Matches
244bc2c8,Boulaye Dia,sn SEN,FW,Reims,22,1996,20.1,15,9,7,6,2,3,10,30.0,7,9,2,7,7,22,16,0,Matches
d07e3b41,Fousseni Diabaté,ml MLI,"FW,MF",Amiens,23,1995,13.2,16,10,6,6,4,5,16,31.3,11,11,0,11,8,24,3,1,Matches
1bfb6fef,Bafodé Diakité,fr FRA,DF,Toulouse,18,2001,15.2,23,19,15,8,0,7,13,53.8,6,18,9,9,20,43,75,0,Matches
fc62f087,Abdou Diallo,sn SEN,DF,Paris S-G,23,1996,13.3,20,11,9,10,1,8,14,57.1,6,9,5,4,10,30,32,0,Matches
6605d143,Habib Diallo,sn SEN,FW,Metz,24,1995,24.4,2,1,0,2,0,0,6,0.0,6,6,5,1,4,6,43,0,Matches
11ff3d56,Ibrahima Diallo,fr FRA,MF,Brest,20,1999,17.3,38,24,15,22,1,12,29,41.4,17,9,2,7,23,61,16,3,Matches
698f11e3,Moussa Diarra,ml MLI,DF,Toulouse,18,2000,1.0,3,3,2,1,0,1,1,100.0,0,0,0,0,3,6,2,0,Matches
d83f8f69,Lucas Dias,fr FRA,GK,Nîmes,20,1999,3.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
247accfd,Bakaye Dibassy,ml MLI,DF,Amiens,29,1989,20.8,26,14,17,8,1,15,20,75.0,5,29,18,11,37,63,78,2,Matches
92b56413,Tristan Dingomé,cm CMR,MF,Reims,28,1991,9.9,10,4,3,6,1,2,12,16.7,10,6,0,6,6,16,1,0,Matches
4be0b467,Lois Diony,fr FRA,FW,Saint-Étienne,26,1992,7.4,15,5,0,11,4,5,9,55.6,4,3,0,3,1,16,0,0,Matches
7f622eef,Assane Dioussé,sn SEN,MF,Saint-Étienne,21,1997,1.3,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,2,0,Matches
ad82197c,Axel Disasi,fr FRA,DF,Reims,21,1998,27.0,32,21,18,13,1,17,27,63.0,10,29,24,5,26,58,97,0,Matches
b2336681,Tiago Djaló,pt POR,DF,Lille,19,2000,7.3,9,4,5,3,1,2,7,28.6,5,3,2,1,11,20,28,0,Matches
43e7a164,Alexander Djiku,gh GHA,"DF,MF",Strasbourg,24,1994,22.9,46,32,27,19,0,21,29,72.4,8,14,8,6,55,101,82,4,Matches
cc83b74d,Kasper Dolberg,dk DEN,FW,Nice,21,1997,21.0,10,6,0,3,7,4,17,23.5,13,18,2,16,10,20,24,0,Matches
ccb1c3af,Keagan Dolly,za RSA,MF,Montpellier,26,1993,1.6,6,3,1,3,2,2,5,40.0,3,1,0,1,1,7,0,0,Matches
0f26fd24,Anastasios Donis,gr GRE,FW,Reims,22,1996,6.8,3,2,2,1,0,1,9,11.1,8,2,0,2,1,4,3,0,Matches
