id,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
9260926b,Ibrahim Amadou,fr FRA,"MF,DF",Sevilla,25,1993,8.5,302,361,83.7,5164,1309,138,151,91.4,128,149,85.9,26,36,72.2,0,0.1,0.1,-0.1,3,19,0,0,25,Matches
d70a2141,Jordi Amat,id IDN,DF,Rayo Vallecano,26,1992,30.7,1064,1295,82.2,20994,7883,397,457,86.9,516,574,89.9,140,221,63.3,0,0.4,0.2,-0.4,5,63,0,0,95,Matches
f3b1d9a2,Amath,sn SEN,MF,Getafe,22,1996,11.1,142,210,67.6,2264,798,77,99,77.8,47,64,73.4,13,22,59.1,2,1.5,1.2,+0.5,10,12,10,1,30,Matches
3024e383,José Ángel,es ESP,DF,Eibar,28,1989,33.6,1386,2173,63.8,29556,13592,488,569,85.8,582,822,70.8,289,663,43.6,1,5.7,5.5,-4.7,56,174,68,42,195,Matches
011d8c56,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,34,1984,11.0,292,363,80.4,8746,6055,35,35,100.0,133,134,99.3,124,192,64.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
dbe519cf,Antoñito,es ESP,"DF,MF",Valladolid,30,1987,20.7,644,896,71.9,9991,4264,357,400,89.3,213,296,72.0,50,132,37.9,1,1.9,1.4,-0.9,23,59,25,13,71,Matches
3e4f735d,Vitorino Antunes,pt POR,"DF,MF",Getafe,31,1987,24.2,701,1198,58.5,13980,7479,278,344,80.8,291,456,63.8,118,319,37.0,3,3.1,3.1,-0.1,31,76,33,21,99,Matches
c93231dc,Anuar,ma MAR,"MF,FW",Valladolid,23,1995,12.0,296,400,74.0,4913,1106,127,169,75.1,134,162,82.7,20,35,57.1,0,0.1,0.1,-0.1,2,16,1,0,35,Matches
a230ebcc,Emmanuel Apeh,ng NGA,"FW,MF",Celta Vigo,21,1996,0.2,3,4,75.0,49,0,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,0,Matches
58afe001,Mauro Arambarri,uy URU,MF,Getafe,22,1995,29.7,519,776,66.9,11338,3285,178,239,74.5,194,280,69.3,127,203,62.6,2,1.5,1.1,+0.5,18,81,9,2,96,Matches
2b15a82a,Guilherme Arana,br BRA,DF,Sevilla,21,1997,7.0,231,289,79.9,3514,904,140,157,89.2,77,93,82.8,13,22,59.1,0,0.0,0.1,0.0,1,3,2,1,13,Matches
27a013f7,Néstor Araujo,mx MEX,DF,Celta Vigo,26,1991,29.8,1291,1502,86.0,25226,8148,387,439,88.2,769,841,91.4,117,184,63.6,0,0.3,0.3,-0.3,4,57,4,2,61,Matches
850c0a0d,Anaitz Arbilla,es ESP,DF,Eibar,31,1987,21.7,863,1152,74.9,20574,7115,222,266,83.5,408,478,85.4,228,380,60.0,2,1.1,1.3,+0.9,4,124,5,1,109,Matches
fdd60087,Santiago Arias,co COL,DF,Atlético Madrid,26,1992,19.7,787,1015,77.5,11137,4647,460,515,89.3,258,352,73.3,32,74,43.2,1,1.3,1.3,-0.3,14,47,22,7,84,Matches
46e07328,José Arnaiz,es ESP,"MF,FW",Leganés,23,1995,1.3,25,32,78.1,342,31,14,19,73.7,11,12,91.7,0,0,,0,0.1,0.0,-0.1,1,0,0,0,2,Matches
9f0ea33f,Sergio Asenjo,es ESP,GK,Villarreal,29,1989,32.0,544,826,65.9,19230,14913,41,41,100.0,230,236,97.5,272,541,50.3,0,0.0,0.0,0.0,0,17,0,0,1,Matches
45af8a54,Marco Asensio,es ESP,FW,Real Madrid,22,1996,19.8,839,1024,81.9,12382,2878,513,566,90.6,249,306,81.4,52,81,64.2,4,5.0,5.1,-1.0,30,49,45,15,95,Matches
7dcf86f6,Iago Aspas,es ESP,"FW,MF",Celta Vigo,30,1987,25.0,731,919,79.5,11112,2271,393,462,85.1,217,263,82.5,67,84,79.8,6,6.7,3.9,-0.7,57,46,27,2,89,Matches
253a06b9,Ezequiel Ávila,ar ARG,"FW,MF",Huesca,24,1994,22.2,296,583,50.8,5882,2026,140,226,61.9,88,173,50.9,56,115,48.7,2,3.6,2.1,-1.6,22,48,17,3,78,Matches
1f54ed90,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,27,1991,23.4,867,1054,82.3,17985,6935,267,285,93.7,447,498,89.8,143,245,58.4,0,0.1,0.1,-0.1,2,24,1,0,44,Matches
09a9e921,Carlos Bacca,co COL,FW,Villarreal,31,1986,14.1,185,277,66.8,2610,623,117,164,71.3,43,66,65.2,13,20,65.0,1,1.6,1.1,-0.6,23,12,11,0,24,Matches
a58bb1e1,Gareth Bale,wls WAL,FW,Real Madrid,29,1989,19.8,567,791,71.7,9102,1919,339,393,86.3,154,237,65.0,57,97,58.8,3,2.9,2.9,+0.1,18,48,22,9,62,Matches
1fe67e86,Mikel Balenziaga,es ESP,DF,Athletic Club,30,1988,5.8,169,227,74.4,2440,913,97,111,87.4,59,81,72.8,5,20,25.0,0,0.7,0.6,-0.7,3,7,3,1,11,Matches
fa937f7a,Éver Banega,ar ARG,MF,Sevilla,30,1988,29.6,1823,2241,81.3,37173,13708,689,764,90.2,781,903,86.5,321,486,66.0,5,4.0,3.6,+1.0,53,253,32,6,318,Matches
35f6db55,Léo Baptistão,br BRA,"FW,MF",Espanyol,25,1992,13.7,278,388,71.6,4103,953,156,191,81.7,101,126,80.2,13,24,54.2,2,1.4,1.4,+0.6,18,18,13,0,30,Matches
cac2537b,Enis Bardhi,mk MKD,MF,Levante,23,1995,31.5,864,1188,72.7,13783,4114,432,528,81.8,291,364,79.9,83,171,48.5,4,3.8,2.7,+0.2,29,94,26,6,150,Matches
487d9b09,Antonio Barragán,es ESP,"DF,FW",Betis,31,1987,10.4,527,637,82.7,7971,2800,310,343,90.4,157,190,82.6,37,62,59.7,0,0.5,0.8,-0.5,9,21,17,5,44,Matches
200e89e1,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,16,2001,4.4,82,111,73.9,1071,226,55,66,83.3,22,31,71.0,2,5,40.0,0,0.3,0.2,-0.3,7,4,3,0,9,Matches
b742cc0d,Marc Bartra,es ESP,DF,Betis,27,1991,32.5,1991,2278,87.4,37979,13815,707,752,94.0,1059,1131,93.6,203,345,58.8,0,0.1,0.6,-0.1,4,125,5,0,109,Matches
8c44e37b,Borja Bastón,es ESP,FW,Alavés,25,1992,16.0,197,320,61.6,2358,429,136,189,72.0,42,74,56.8,5,9,55.6,1,1.3,0.6,-0.3,8,11,4,2,16,Matches
2973d8ff,Michy Batshuayi,be BEL,FW,Valencia,24,1993,5.9,101,135,74.8,1583,255,60,72,83.3,24,35,68.6,13,13,100.0,0,0.8,0.4,-0.8,10,4,4,0,8,Matches
debc6b55,Jon Bautista,es ESP,FW,Real Sociedad,23,1995,6.6,84,137,61.3,1059,173,55,84,65.5,20,32,62.5,2,4,50.0,0,0.9,0.6,-0.9,4,7,0,0,6,Matches
d8712bf9,Bebé,cv CPV,"FW,MF",Rayo Vallecano,28,1990,14.5,304,515,59.0,5175,1195,161,206,78.2,88,148,59.5,39,99,39.4,1,3.4,2.1,-2.4,22,21,16,16,34,Matches
d8712bf9,Bebé,cv CPV,MF,Eibar,28,1990,0.7,22,34,64.7,347,63,13,13,100.0,7,15,46.7,1,4,25.0,0,0.1,0.1,-0.1,1,0,1,1,1,Matches
ed5c5fa3,Fran Beltrán,es ESP,MF,Celta Vigo,19,1999,16.9,783,865,90.5,13504,2928,346,371,93.3,335,364,92.0,78,86,90.7,0,0.8,0.8,-0.8,10,55,6,0,67,Matches
942b4f90,Wissam Ben Yedder,fr FRA,FW,Sevilla,27,1990,31.2,570,795,71.7,7544,1660,372,466,79.8,134,185,72.4,26,56,46.4,9,7.4,5.5,+1.6,44,48,31,3,100,Matches
70d74ece,Karim Benzema,fr FRA,FW,Real Madrid,30,1987,32.8,985,1213,81.2,13841,2432,630,733,85.9,243,291,83.5,66,83,79.5,6,6.0,4.5,0.0,48,84,52,4,135,Matches
b6e50615,Yuri Berchiche,es ESP,"DF,FW",Athletic Club,28,1990,34.7,1384,1753,79.0,21246,7938,768,873,88.0,504,619,81.4,71,153,46.4,2,2.0,2.3,0.0,19,80,32,14,137,Matches
04a65a8f,Markel Bergara,es ESP,MF,Getafe,32,1986,0.6,13,18,72.2,225,85,5,6,83.3,6,7,85.7,1,2,50.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
697295b1,Pedro Bigas,es ESP,DF,Eibar,27,1990,6.5,245,300,81.7,5756,1789,49,55,89.1,130,148,87.8,62,87,71.3,1,0.3,0.2,+0.7,1,24,2,0,34,Matches
c4dce677,Alejandro Blanco,es ESP,"FW,MF",Alavés,19,1998,0.2,4,6,66.7,32,11,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
967f34d3,Rubén Blanco,es ESP,GK,Celta Vigo,23,1995,25.0,534,818,65.3,17769,13582,65,67,97.0,238,239,99.6,230,507,45.4,0,0.1,0.1,-0.1,2,11,1,0,0,Matches
9ab48bde,Pablo de Blasis,ar ARG,"DF,MF",Eibar,30,1988,16.9,550,803,68.5,8961,3616,287,341,84.2,181,253,71.5,55,146,37.7,0,2.4,1.7,-2.4,22,66,30,15,79,Matches
2e23c66b,Emmanuel Boateng,gh GHA,FW,Levante,22,1996,7.8,66,105,62.9,797,114,48,67,71.6,9,21,42.9,3,6,50.0,0,0.1,0.1,-0.1,2,5,0,0,3,Matches
f4ec4fd0,Kevin-Prince Boateng,gh GHA,FW,Barcelona,31,1987,2.7,46,61,75.4,563,63,32,39,82.1,8,11,72.7,2,3,66.7,0,0.1,0.1,-0.1,2,1,0,0,2,Matches
13b0c150,Daniele Bonera,it ITA,DF,Villarreal,37,1981,2.6,84,93,90.3,1842,687,19,20,95.0,48,50,96.0,17,22,77.3,0,0.0,0.0,0.0,0,5,0,0,3,Matches
1001ae82,Ryad Boudebouz,dz ALG,"MF,FW",Celta Vigo,28,1990,8.0,301,397,75.8,4754,1412,162,177,91.5,90,122,73.8,32,59,54.2,2,2.5,2.4,-0.5,17,31,13,5,40,Matches
1001ae82,Ryad Boudebouz,dz ALG,"MF,FW",Betis,28,1990,6.0,282,343,82.2,4075,727,159,178,89.3,89,107,83.2,16,30,53.3,0,1.0,1.0,-1.0,10,14,7,2,43,Matches
b0c71810,Sofiane Boufal,ma MAR,"MF,FW",Celta Vigo,24,1993,23.2,659,872,75.6,9701,2415,382,441,86.6,188,257,73.2,48,91,52.7,3,3.6,3.8,-0.6,40,47,31,2,95,Matches
f6798fc3,Yassine Bounou,ma MAR,GK,Girona,27,1991,31.8,660,984,67.1,21715,15369,51,51,100.0,312,319,97.8,296,611,48.4,0,0.0,0.0,0.0,0,11,0,0,0,Matches
fd771f95,Martin Braithwaite,dk DEN,FW,Leganés,27,1991,15.6,176,245,71.8,2286,367,125,157,79.6,36,53,67.9,7,11,63.6,5,1.4,1.2,+3.6,14,13,4,0,23,Matches
4accb7e0,Darko Brašanac,rs SRB,MF,Alavés,26,1992,17.6,501,637,78.6,8261,2543,236,277,85.2,202,247,81.8,41,66,62.1,1,0.4,0.4,+0.6,9,52,5,1,67,Matches
1519a888,Rajko Brežančić,rs SRB,DF,Huesca,28,1989,0.7,15,24,62.5,279,111,8,9,88.9,6,9,66.7,1,5,20.0,0,0.0,0.0,0.0,0,1,1,0,4,Matches
7b5ab7f2,Bryan,es ESP,"MF,FW",Sevilla,17,2001,1.9,52,78,66.7,593,158,32,39,82.1,12,21,57.1,1,5,20.0,1,0.4,0.2,+0.6,2,3,2,1,7,Matches
45e304c8,Burgui,es ESP,"MF,FW",Alavés,24,1993,6.2,164,216,75.9,2599,827,88,103,85.4,57,75,76.0,15,23,65.2,0,0.5,0.5,-0.5,12,15,7,2,28,Matches
5ab0ea87,Sergio Busquets,es ESP,MF,Barcelona,30,1988,30.2,2152,2405,89.5,37276,11486,910,996,91.4,925,1006,91.9,232,273,85.0,1,1.5,1.7,-0.5,15,239,13,0,198,Matches
f3112790,Unai Bustinza,es ESP,DF,Leganés,26,1992,22.5,717,1051,68.2,14328,6245,275,327,84.1,316,424,74.5,118,269,43.9,1,0.7,0.7,+0.3,9,71,11,6,89,Matches
e7ab4179,Erick Cabaco,uy URU,DF,Levante,23,1995,18.1,514,710,72.4,10250,4914,208,236,88.1,219,281,77.9,79,171,46.2,0,0.1,0.3,-0.1,3,64,6,0,65,Matches
92b4a127,Gustavo Cabral,ar ARG,DF,Celta Vigo,32,1985,21.1,793,912,87.0,15514,5017,237,256,92.6,450,497,90.5,92,133,69.2,0,0.3,0.2,-0.3,5,20,2,0,44,Matches
69cbc8b6,Leandro Cabrera,uy URU,DF,Getafe,27,1991,31.0,556,1126,49.4,14398,7857,127,214,59.3,264,448,58.9,163,401,40.6,0,0.8,0.7,-0.8,7,92,10,5,96,Matches
bdef8cdb,Jordi Calavera,es ESP,DF,Eibar,22,1995,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
41b3069f,Fernando Calero,es ESP,DF,Valladolid,22,1995,34.8,1218,1466,83.1,23897,9547,414,450,92.0,640,715,89.5,150,262,57.3,0,0.3,0.6,-0.3,5,102,7,0,102,Matches
6922f806,Jonathan Calleri,ar ARG,FW,Alavés,24,1993,31.9,418,743,56.3,5955,1412,242,376,64.4,113,203,55.7,29,60,48.3,2,3.6,2.1,-1.6,31,38,20,7,76,Matches
1a1609ab,Juanjo Camacho,es ESP,"MF,DF",Huesca,37,1980,0.4,12,24,50.0,103,49,9,14,64.3,1,4,25.0,0,3,0.0,0,0.2,0.2,-0.2,2,0,0,0,2,Matches
873619c6,Sergio Camello,es ESP,FW,Atlético Madrid,17,2001,0.5,8,10,80.0,100,25,6,6,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
61220da2,José Campaña,es ESP,MF,Levante,25,1993,35.7,1617,2021,80.0,27765,9200,755,863,87.5,611,722,84.6,177,302,58.6,9,5.1,5.0,+3.9,58,162,26,6,215,Matches
a6de370d,Sergio Canales,es ESP,MF,Betis,27,1991,29.5,1581,1898,83.3,25620,5038,787,846,93.0,585,664,88.1,133,254,52.4,2,4.8,5.5,-2.8,55,106,38,9,181,Matches
37f1cf47,Ander Capa,es ESP,"DF,FW",Athletic Club,26,1992,18.2,670,930,72.0,10178,4018,368,420,87.6,231,323,71.5,44,103,42.7,0,1.0,1.2,-1.0,12,48,23,6,70,Matches
b92b456a,Marc Cardona,es ESP,"FW,MF",Eibar,23,1995,6.7,121,175,69.1,1478,331,75,96,78.1,27,38,71.1,3,9,33.3,1,0.7,0.7,+0.3,5,9,1,1,9,Matches
e1deea75,Daniel Carriço,pt POR,DF,Sevilla,29,1988,23.7,802,1009,79.5,15263,6512,312,349,89.4,372,435,85.5,103,189,54.5,1,0.3,1.4,+0.7,5,57,8,1,65,Matches
8f898ba8,Guido Carrillo,ar ARG,FW,Leganés,27,1991,22.1,410,650,63.1,5337,935,265,373,71.0,114,175,65.1,13,30,43.3,1,1.4,1.0,-0.4,21,41,7,0,55,Matches
4958bfb2,Dani Carvajal,es ESP,DF,Real Madrid,26,1992,23.4,1575,1840,85.6,25791,7946,831,911,91.2,558,631,88.4,147,197,74.6,2,3.6,2.8,-1.6,30,89,20,5,121,Matches
dee86451,William Carvalho,pt POR,MF,Betis,26,1992,26.5,1696,1912,88.7,28860,7849,806,876,92.0,660,717,92.1,176,223,78.9,5,1.8,2.4,+3.2,18,195,24,0,199,Matches
4d224fe8,Casemiro,br BRA,MF,Real Madrid,26,1992,25.7,1431,1641,87.2,26905,7567,644,712,90.4,527,574,91.8,223,281,79.4,0,0.9,0.8,-0.9,14,108,14,2,111,Matches
958bba56,Santiago Cáseres,ar ARG,MF,Villarreal,21,1997,17.6,784,866,90.5,15268,3775,300,322,93.2,349,374,93.3,122,145,84.1,1,1.1,0.6,-0.1,15,73,5,0,101,Matches
274ab13c,Catena,es ESP,DF,Rayo Vallecano,23,1994,2.0,85,99,85.9,1653,581,25,25,100.0,45,49,91.8,10,17,58.8,0,0.0,0.0,0.0,0,3,0,0,9,Matches
e2e9c250,Santi Cazorla,es ESP,"MF,FW",Villarreal,33,1984,29.4,1415,1750,80.9,26810,9060,619,675,91.7,548,635,86.3,213,357,59.7,10,6.8,6.8,+3.2,71,170,51,10,255,Matches
c0617e2b,Dani Ceballos,es ESP,"MF,FW",Real Madrid,21,1996,13.9,953,1037,91.9,15425,3344,520,551,94.4,346,362,95.6,74,84,88.1,0,1.2,1.2,-1.2,24,93,14,2,140,Matches
c4b8bcf4,Charles,br BRA,FW,Eibar,34,1984,19.3,381,561,67.9,4743,882,241,321,75.1,91,140,65.0,11,17,64.7,1,1.4,2.1,-0.4,15,33,14,0,55,Matches
e98f3a6a,Chechu,es ESP,DF,Rayo Vallecano,36,1982,1.0,47,52,90.4,1034,450,7,8,87.5,34,36,94.4,6,8,75.0,0,0.0,0.0,0.0,0,6,0,0,7,Matches
7f203b54,Chema,es ESP,DF,Levante,26,1992,13.9,275,372,73.9,5585,2678,104,118,88.1,123,152,80.9,42,90,46.7,0,0.7,0.2,-0.7,3,22,1,0,31,Matches
0ac94a23,Denis Cheryshev,ru RUS,MF,Valencia,27,1990,19.0,447,712,62.8,7066,2163,239,319,74.9,157,250,62.8,35,87,40.2,2,7.6,5.6,-5.6,37,28,34,18,64,Matches
8d957256,Leandro Chichizola,ar ARG,GK,Getafe,28,1990,1.0,12,27,44.4,523,428,0,0,,3,4,75.0,9,23,39.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches
b8a642fc,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,19,1999,19.0,377,537,70.2,6162,1562,201,246,81.7,127,170,74.7,36,56,64.3,2,1.5,1.7,+0.5,22,24,20,2,55,Matches
04ac8285,Jasper Cillessen,nl NED,GK,Barcelona,29,1989,3.0,98,111,88.3,2379,1570,19,19,100.0,54,55,98.2,25,37,67.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
6d8f8441,Coke,es ESP,DF,Levante,31,1987,20.2,696,934,74.5,11062,5019,372,440,84.5,259,327,79.2,51,108,47.2,0,1.3,1.6,-1.3,12,48,20,7,65,Matches
85dace26,Álex Collado,es ESP,FW,Barcelona,19,1999,0.9,25,30,83.3,358,37,15,16,93.8,9,9,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
5ae499d0,Santi Comesaña,es ESP,MF,Rayo Vallecano,21,1996,22.6,910,1078,84.4,16841,5054,367,426,86.2,386,437,88.3,123,150,82.0,1,0.4,0.4,+0.6,13,77,6,3,99,Matches
8b0b02c9,Duje Čop,hr CRO,FW,Valladolid,28,1990,7.6,118,181,65.2,1475,252,79,105,75.2,25,44,56.8,5,6,83.3,0,1.4,1.1,-1.4,10,6,3,3,9,Matches
a6951bf8,Francis Coquelin,fr FRA,MF,Valencia,27,1991,19.6,836,974,85.8,14916,4550,380,425,89.4,314,343,91.5,105,145,72.4,1,1.3,1.0,-0.3,18,100,4,1,106,Matches
49ea92be,Iñigo Córdoba,es ESP,"FW,MF",Athletic Club,21,1997,14.7,301,465,64.7,4222,1174,183,228,80.3,83,122,68.0,14,43,32.6,4,2.2,1.7,+1.8,18,20,12,7,40,Matches
01eb744d,Ángel Correa,ar ARG,"MF,FW",Atlético Madrid,23,1995,21.3,547,753,72.6,7219,1909,323,390,82.8,149,207,72.0,22,42,52.4,2,4.6,3.5,-2.6,37,51,22,2,77,Matches
a190d597,Diego Costa,es ESP,FW,Atlético Madrid,29,1988,12.4,214,310,69.0,2551,330,129,163,79.1,44,70,62.9,10,12,83.3,2,0.9,0.7,+1.1,8,6,5,0,12,Matches
808d48f3,Jaume Costa,es ESP,DF,Villarreal,30,1988,16.6,768,967,79.4,12964,4939,365,408,89.5,336,402,83.6,58,119,48.7,0,0.8,1.8,-0.8,8,78,19,6,95,Matches
545e2f01,David Costas,es ESP,DF,Celta Vigo,23,1995,13.0,603,688,87.6,11990,3800,198,216,91.7,313,334,93.7,83,111,74.8,0,0.0,0.1,0.0,0,31,0,0,34,Matches
1840e36d,Thibaut Courtois,be BEL,GK,Real Madrid,26,1992,27.0,651,841,77.4,17880,11719,77,77,100.0,390,393,99.2,184,368,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
0ef89a37,Philippe Coutinho,br BRA,"FW,MF",Barcelona,26,1992,22.4,1241,1461,84.9,17612,3633,743,823,90.3,368,416,88.5,69,115,60.0,2,3.7,4.2,-1.7,32,99,40,1,158,Matches
3c05c659,Sebastián Cristóforo,uy URU,MF,Getafe,24,1993,5.0,112,149,75.2,2161,730,47,54,87.0,48,57,84.2,15,30,50.0,2,0.5,0.2,+1.5,7,22,2,0,25,Matches
71b47ab9,Cucho,co COL,FW,Huesca,19,1999,23.9,404,607,66.6,6293,1633,219,285,76.8,104,154,67.5,48,77,62.3,3,4.4,3.8,-1.4,32,25,34,12,47,Matches
1daec722,Marc Cucurella,es ESP,"MF,FW",Eibar,20,1998,26.2,744,998,74.5,10562,2913,439,511,85.9,239,317,75.4,29,67,43.3,2,3.2,3.5,-1.2,31,44,30,13,78,Matches
75751c99,Iván Cuéllar,es ESP,GK,Leganés,34,1984,33.9,599,1080,55.5,25351,21445,27,28,96.4,171,176,97.2,401,873,45.9,0,0.0,0.1,0.0,0,39,2,0,0,Matches
070a3904,Sergi Darder,es ESP,MF,Espanyol,24,1993,30.1,1010,1307,77.3,17918,5586,468,535,87.5,402,494,81.4,120,200,60.0,2,3.8,3.9,-1.8,37,125,30,7,169,Matches
248c409d,Moisés Delgado,es ESP,DF,Valladolid,24,1994,3.0,63,101,62.4,1052,325,33,42,78.6,25,37,67.6,5,18,27.8,0,0.1,0.1,-0.1,3,4,3,2,7,Matches
b19db005,Ousmane Dembélé,fr FRA,"FW,MF",Barcelona,21,1997,18.5,764,1004,76.1,11339,2356,434,510,85.1,241,321,75.1,55,93,59.1,5,4.9,4.0,+0.1,45,48,44,10,80,Matches
549c6ba7,Franco Di Santo,ar ARG,FW,Rayo Vallecano,29,1989,1.9,23,38,60.5,317,24,13,20,65.0,8,14,57.1,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
d2110326,Mouctar Diakhaby,gn GUI,DF,Valencia,21,1996,17.6,592,700,84.6,11670,4175,200,225,88.9,305,338,90.2,79,118,66.9,0,0.0,0.1,0.0,0,24,0,0,48,Matches
407feb71,Brahim Díaz,es ESP,FW,Real Madrid,18,1999,4.2,142,170,83.5,1790,399,97,106,91.5,36,46,78.3,4,6,66.7,1,1.5,0.9,-0.5,7,11,4,0,12,Matches
17a1299d,Javier Díaz,es ESP,GK,Sevilla,21,1997,1.0,13,23,56.5,366,264,3,3,100.0,5,5,100.0,5,15,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches
70438d35,Adrián Diéguez,es ESP,DF,Huesca,22,1996,8.3,151,208,72.6,2766,1141,65,76,85.5,68,86,79.1,15,41,36.6,0,0.0,0.0,0.0,1,3,0,0,8,Matches
